Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,42.401417,[111  13] ; [26 32],[93.34065934 30.65934066] ; [43.65934066 14.34065934],1
n6,1,0.000453,12.300627,[122   6] ; [49 13],[115.2  12.8] ; [55.8  6.2],1
p6,1,0.002962,8.830713,[62 66] ; [15 44],[52.70588235 75.29411765] ; [24.29411765 34.70588235],0
d5,1,0.003645,8.452828,[115  14] ; [45 17],[108.06282723  20.93717277] ; [51.93717277 10.06282723],0
a7,1,0.00765,7.113597,[81 48] ; [50 11],[88.94210526 40.05789474] ; [42.05789474 18.94210526],0
s6,1,0.011347,6.410124,[116  11] ; [46 13],[110.61290323  16.38709677] ; [51.38709677  7.61290323],0
n5,1,0.016143,5.787191,[115  14] ; [47 15],[109.41361257  19.58638743] ; [52.58638743  9.41361257],0
d1,1,0.016351,5.764764,[94 36] ; [34 28],[86.66666667 43.33333333] ; [41.33333333 20.66666667],0
s3,1,0.024111,5.086606,[116  13] ; [45 13],[111.06417112  17.93582888] ; [49.93582888  8.06417112],0
n1,1,0.036203,4.3875,[13 13] ; [ 2 11],[10. 16.] ; [5. 8.],0
p7,1,0.040352,4.203016,[94 31] ; [35 23],[88.1147541 36.8852459] ; [40.8852459 17.1147541],0
v2,1,0.042543,4.113486,[107  22] ; [42 18],[101.6984127  27.3015873] ; [47.3015873 12.6984127],0
p3,1,0.043332,4.082415,[83 47] ; [29 31],[76.63157895 53.36842105] ; [35.36842105 24.63157895],0
p9,1,0.053658,3.723311,[118  12] ; [46 11],[114.01069519  15.98930481] ; [49.98930481  7.01069519],0
s5,1,0.060455,3.524857,[72 52] ; [26 34],[66.04347826 57.95652174] ; [31.95652174 28.04347826],0
p2,1,0.067144,3.351507,[115  15] ; [47 13],[110.84210526  19.15789474] ; [51.15789474  8.84210526],0
v1,1,0.067197,3.350192,[97 32] ; [38 23],[91.65789474 37.34210526] ; [43.34210526 17.65789474],0
n4,1,0.071695,3.243788,[117  13] ; [50 12],[113.07291667  16.92708333] ; [53.92708333  8.07291667],0
p8,1,0.079549,3.074095,[83 46] ; [30 29],[77.53723404 51.46276596] ; [35.46276596 23.53723404],0
b4,1,0.080292,3.058989,[73 57] ; [43 19],[78.54166667 51.45833333] ; [37.45833333 24.54166667],0
a3,1,0.084859,2.969283,[107  22] ; [44 17],[102.52105263  26.47894737] ; [48.47894737 12.52105263],0
p4,1,0.09055,2.864562,[92 38] ; [35 25],[86.89473684 43.10526316] ; [40.10526316 19.89473684],0
p11,1,0.1207,2.408212,[107  23] ; [45 17],[102.91666667  27.08333333] ; [49.08333333 12.91666667],0
b1,1,0.125543,2.346775,[57 73] ; [20 42],[52.13541667 77.86458333] ; [24.86458333 37.13541667],0
p5,1,0.128122,2.315113,[ 27 103] ; [ 7 53],[ 23.26315789 106.73684211] ; [10.73684211 49.26315789],0
u3,1,0.184797,1.758616,[18  5] ; [10  7],[16.1  6.9] ; [11.9  5.1],0
p10,1,0.19036,1.714831,[117  13] ; [50 10],[114.26315789  15.73684211] ; [52.73684211  7.26315789],0
b2,1,0.210406,1.568627,[40 45] ; [ 9 18],[37.1875 47.8125] ; [11.8125 15.1875],0
b3,1,0.210406,1.568627,[40 45] ; [ 9 18],[37.1875 47.8125] ; [11.8125 15.1875],0
r3,1,0.345937,0.888305,[127   3] ; [59  3],[125.9375   4.0625] ; [60.0625  1.9375],0
d2,1,0.372889,0.794014,[75 55] ; [31 30],[72.14659686 57.85340314] ; [33.85340314 27.14659686],0
n3,1,0.38536,0.753532,[17  9] ; [11  3],[18.2  7.8] ; [9.8 4.2],0
s1,1,0.394919,0.723741,[  5 125] ; [ 4 56],[  6.15789474 123.84210526] ; [ 2.84210526 57.15789474],0
a1,1,0.418347,0.654955,[ 13 117] ; [ 4 58],[ 11.51041667 118.48958333] ; [ 5.48958333 56.51041667],0
b5,1,0.446872,0.578574,[70 60] ; [37 25],[72.44791667 57.55208333] ; [34.55208333 27.44791667],0
r4,1,0.47318,0.514541,[123   7] ; [57  5],[121.875   8.125] ; [58.125  3.875],0
a2,1,0.515156,0.423579,[36 94] ; [20 42],[37.91666667 92.08333333] ; [18.08333333 43.91666667],0
a4,1,0.538978,0.377437,[68 62] ; [29 32],[66.02094241 63.97905759] ; [30.97905759 30.02094241],0
v4,1,0.549489,0.358233,[125   4] ; [59  3],[124.27225131   4.72774869] ; [59.72774869  2.27225131],0
a6,1,0.554607,0.349129,[86 43] ; [38 23],[84.18947368 44.81052632] ; [39.81052632 21.18947368],0
n2,1,0.555126,0.348214,[22  4] ; [10  3],[21.33333333  4.66666667] ; [10.66666667  2.33333333],0
d4,1,0.64914,0.206987,[115  14] ; [53  8],[114.06315789  14.93684211] ; [53.93684211  7.06315789],0
a8,1,0.672939,0.178184,[ 18 103] ; [ 7 49],[ 17.09039548 103.90960452] ; [ 7.90960452 48.09039548],0
r1,1,0.68518,0.164353,[113  16] ; [53  9],[112.11518325  16.88481675] ; [53.88481675  8.11518325],0
u2,1,0.70213,0.146265,[14  9] ; [12  6],[14.58536585  8.41463415] ; [11.41463415  6.58536585],0
p1,1,0.854776,0.033499,[ 16 113] ; [ 7 54],[ 15.61578947 113.38421053] ; [ 7.38421053 53.61578947],0
u1,1,0.858551,0.031762,[33 97] ; [15 47],[32.5 97.5] ; [15.5 46.5],0
d3,1,0.881602,0.022183,[93 37] ; [43 18],[92.56544503 37.43455497] ; [43.43455497 17.56544503],0
s4,1,0.890203,0.019057,[ 22 108] ; [10 52],[ 21.66666667 108.33333333] ; [10.33333333 51.66666667],0
a5,1,0.943071,0.005099,[106  24] ; [50 11],[106.17801047  23.82198953] ; [49.82198953 11.17801047],0
r2,1,0.955787,0.003074,[126   4] ; [60  2],[125.9375   4.0625] ; [60.0625  1.9375],0
p12,1,0.964985,0.001927,[ 22 108] ; [10 50],[ 21.89473684 108.10526316] ; [10.10526316 49.89473684],0
