Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000116,14.852224,[2 7] ; [44  9],[6.67741935 2.32258065] ; [39.32258065 13.67741935],1
b5,1,0.033775,4.506077,[8 1] ; [27 26],[5.08064516 3.91935484] ; [29.91935484 23.08064516],0
r4,1,0.083047,3.004232,[6 3] ; [47  6],[7.69354839 1.30645161] ; [45.30645161  7.69354839],0
a7,1,0.103904,2.644573,[3 6] ; [33 20],[5.22580645 3.77419355] ; [30.77419355 22.22580645],0
n4,1,0.105854,2.615054,[4 5] ; [38 15],[6.09677419 2.90322581] ; [35.90322581 17.09677419],0
b1,1,0.160866,1.966069,[6 3] ; [22 31],[4.06451613 4.93548387] ; [23.93548387 29.06451613],0
u3,1,0.226765,1.461039,[4 1] ; [10 10],[2.8 2.2] ; [11.2  8.8],0
p3,1,0.235281,1.408648,[6 3] ; [24 29],[4.35483871 4.64516129] ; [25.64516129 27.35483871],0
s6,1,0.235555,1.407002,[8 1] ; [37 16],[6.53225806 2.46774194] ; [38.46774194 14.53225806],0
d2,1,0.235555,1.407002,[1 8] ; [16 37],[2.46774194 6.53225806] ; [14.53225806 38.46774194],0
v2,1,0.276609,1.183673,[3 6] ; [26 23],[4.5 4.5] ; [24.5 24.5],0
r2,1,0.285348,1.141443,[6 2] ; [47  6],[6.95081967 1.04918033] ; [46.04918033  6.95081967],0
v4,1,0.287365,1.131926,[7 1] ; [51  2],[7.60655738 0.39344262] ; [50.39344262  2.60655738],0
a3,1,0.31365,1.015242,[4 5] ; [33 20],[5.37096774 3.62903226] ; [31.62903226 21.37096774],0
v1,1,0.355275,0.854526,[6 3] ; [26 26],[4.72131148 4.27868852] ; [27.27868852 24.72131148],0
a6,1,0.370468,0.802093,[4 5] ; [32 21],[5.22580645 3.77419355] ; [30.77419355 22.22580645],0
v3,1,0.383362,0.759894,[2 7] ; [19 32],[3.15 5.85] ; [17.85 33.15],0
p10,1,0.477818,0.503839,[7 2] ; [46  7],[7.69354839 1.30645161] ; [45.30645161  7.69354839],0
p4,1,0.543409,0.369259,[5 4] ; [35 18],[5.80645161 3.19354839] ; [34.19354839 18.80645161],0
a5,1,0.571639,0.319948,[6 3] ; [30 23],[5.22580645 3.77419355] ; [30.77419355 22.22580645],0
a4,1,0.573304,0.317186,[1 8] ; [10 43],[1.59677419 7.40322581] ; [ 9.40322581 43.59677419],0
s4,1,0.573304,0.317186,[1 8] ; [10 43],[1.59677419 7.40322581] ; [ 9.40322581 43.59677419],0
p7,1,0.594926,0.282717,[5 3] ; [38 15],[5.63934426 2.36065574] ; [37.36065574 15.63934426],0
s3,1,0.626394,0.236982,[7 2] ; [37 16],[6.38709677 2.61290323] ; [37.61290323 15.38709677],0
d4,1,0.641618,0.216632,[4 5] ; [28 25],[4.64516129 4.35483871] ; [27.35483871 25.64516129],0
b4,1,0.641618,0.216632,[4 5] ; [28 25],[4.64516129 4.35483871] ; [27.35483871 25.64516129],0
p6,1,0.643861,0.213728,[3 6] ; [22 31],[3.62903226 5.37096774] ; [21.37096774 31.62903226],0
a8,1,0.646942,0.209778,[2 7] ; [ 8 42],[1.52542373 7.47457627] ; [ 8.47457627 41.52542373],0
r1,1,0.667087,0.185029,[6 3] ; [39 14],[6.53225806 2.46774194] ; [38.46774194 14.53225806],0
p2,1,0.703548,0.144807,[7 2] ; [44  9],[7.40322581 1.59677419] ; [43.59677419  9.40322581],0
r3,1,0.71657,0.131803,[8 1] ; [49  4],[8.27419355 0.72580645] ; [48.72580645  4.27419355],0
d1,1,0.71657,0.131803,[1 8] ; [ 4 49],[0.72580645 8.27419355] ; [ 4.27419355 48.72580645],0
s2,1,0.720234,0.128269,[6 3] ; [32 21],[5.51612903 3.48387097] ; [32.48387097 20.51612903],0
s7,1,0.805817,0.060431,[6 2] ; [41 11],[6.26666667 1.73333333] ; [40.73333333 11.26666667],0
p1,1,0.813825,0.055458,[2 7] ; [10 43],[1.74193548 7.25806452] ; [10.25806452 42.74193548],0
s5,1,0.816949,0.053579,[3 5] ; [17 34],[2.71186441 5.28813559] ; [17.28813559 33.71186441],0
b3,1,0.941863,0.005318,[4 4] ; [17 18],[3.90697674 4.09302326] ; [17.09302326 17.90697674],0
b2,1,0.941863,0.005318,[4 4] ; [17 18],[3.90697674 4.09302326] ; [17.09302326 17.90697674],0
d3,1,0.953239,0.003439,[4 5] ; [23 30],[3.91935484 5.08064516] ; [23.08064516 29.91935484],0
p8,1,0.970597,0.001359,[6 3] ; [35 18],[5.9516129 3.0483871] ; [35.0483871 17.9516129],0
a2,1,0.98534,0.000338,[1 8] ; [ 6 47],[1.01612903 7.98387097] ; [ 5.98387097 47.01612903],0
p9,1,0.98534,0.000338,[8 1] ; [47  6],[7.98387097 1.01612903] ; [47.01612903  5.98387097],0
