Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,139.594867,[23 70] ; [238  31],[67.05248619 25.94751381] ; [193.94751381  75.05248619],1
s6,1,0.0,42.597723,[60 33] ; [245  20],[79.23184358 13.76815642] ; [225.76815642  39.23184358],1
s7,1,1e-05,19.468955,[54 34] ; [218  42],[68.7816092 19.2183908] ; [203.2183908  56.7816092],1
r2,1,0.004469,8.082675,[83  9] ; [257   7],[87.86516854  4.13483146] ; [252.13483146  11.86516854],0
n2,1,0.018328,5.564549,[11 10] ; [46 12],[15.15189873  5.84810127] ; [41.84810127 16.15189873],0
n1,1,0.019452,5.460385,[ 5 16] ; [31 27],[ 9.56962025 11.43037975] ; [26.43037975 31.56962025],0
s5,1,0.043495,4.076056,[33 57] ; [124 129],[41.19533528 48.80466472] ; [115.80466472 137.19533528],0
n5,1,0.050643,3.820032,[68 24] ; [223  45],[74.36666667 17.63333333] ; [216.63333333  51.36666667],0
n6,1,0.073782,3.19681,[78 15] ; [242  25],[82.66666667 10.33333333] ; [237.33333333  29.66666667],0
p12,1,0.092208,2.835396,[ 7 86] ; [ 38 229],[11.625 81.375] ; [ 33.375 233.625],0
d1,1,0.114804,2.486813,[56 37] ; [186  83],[62.17127072 30.82872928] ; [179.82872928  89.17127072],0
a3,1,0.119641,2.422014,[69 24] ; [219  49],[74.19390582 18.80609418] ; [213.80609418  54.19390582],0
s4,1,0.121651,2.39593,[13 79] ; [ 58 211],[18.09418283 73.90581717] ; [ 52.90581717 216.09418283],0
a6,1,0.137303,2.207925,[56 37] ; [184  84],[61.82825485 31.17174515] ; [178.17174515  89.82825485],0
a2,1,0.206986,1.592383,[21 72] ; [ 79 190],[25.69060773 67.30939227] ; [ 74.30939227 194.69060773],0
d4,1,0.216752,1.525746,[76 17] ; [233  35],[79.60387812 13.39612188] ; [229.39612188  38.60387812],0
p1,1,0.23354,1.419168,[ 7 86] ; [ 32 235],[10.075 82.925] ; [ 28.925 238.075],0
u3,1,0.239734,1.382156,[14 10] ; [36 14],[16.21621622  7.78378378] ; [33.78378378 16.21621622],0
b4,1,0.239963,1.380812,[57 36] ; [146 123],[52.1519337 40.8480663] ; [150.8480663 118.1519337],0
b1,1,0.244046,1.357071,[31 62] ; [108 161],[35.70994475 57.29005525] ; [103.29005525 165.70994475],0
b2,1,0.26333,1.251168,[33 31] ; [ 80 104],[29.16129032 34.83870968] ; [ 83.83870968 100.16129032],0
b3,1,0.26333,1.251168,[33 31] ; [ 80 104],[29.16129032 34.83870968] ; [ 83.83870968 100.16129032],0
a1,1,0.310224,1.029722,[ 3 90] ; [ 16 253],[ 4.88121547 88.11878453] ; [ 14.11878453 254.88121547],0
u2,1,0.332775,0.93807,[17  7] ; [29 20],[15.12328767  8.87671233] ; [30.87671233 18.12328767],0
n3,1,0.369586,0.805055,[13  8] ; [42 16],[14.62025316  6.37974684] ; [40.37974684 17.62025316],0
r4,1,0.37517,0.786469,[85  8] ; [253  16],[86.83425414  6.16574586] ; [251.16574586  17.83425414],0
p8,1,0.379088,0.773657,[51 40] ; [163 103],[54.54901961 36.45098039] ; [159.45098039 106.54901961],0
s1,1,0.388897,0.742389,[ 2 90] ; [ 11 256],[ 3.33147632 88.66852368] ; [  9.66852368 257.33147632],0
v4,1,0.414171,0.666796,[89  4] ; [261   7],[90.16620499  2.83379501] ; [259.83379501   8.16620499],0
