Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000108,14.994722,[4 3] ; [ 1 31],[0.8974359 6.1025641] ; [ 4.1025641 27.8974359],1
p8,1,0.006834,7.316017,[4 3] ; [ 4 29],[1.4 5.6] ; [ 6.6 26.4],0
d5,1,0.02581,4.968699,[6 1] ; [13 20],[3.325 3.675] ; [15.675 17.325],0
p7,1,0.067831,3.334744,[4 2] ; [ 9 23],[2.05263158 3.94736842] ; [10.94736842 21.05263158],0
r4,1,0.071355,3.251563,[2 5] ; [ 2 31],[0.7 6.3] ; [ 3.3 29.7],0
v3,1,0.1556,2.016478,[3 4] ; [ 6 27],[1.575 5.425] ; [ 7.425 25.575],0
p4,1,0.197149,1.663371,[3 3] ; [ 8 25],[1.69230769 4.30769231] ; [ 9.30769231 23.69230769],0
u3,1,0.201352,1.63254,[1 1] ; [ 2 13],[0.35294118 1.64705882] ; [ 2.64705882 12.35294118],0
a6,1,0.20586,1.600304,[1 6] ; [13 20],[2.45 4.55] ; [11.55 21.45],0
p5,1,0.225267,1.4705,[1 6] ; [ 1 31],[0.35897436 6.64102564] ; [ 1.64102564 30.35897436],0
d1,1,0.229654,1.443001,[3 4] ; [ 7 26],[1.75 5.25] ; [ 8.25 24.75],0
r2,1,0.26424,1.246404,[5 1] ; [19 13],[3.78947368 2.21052632] ; [20.21052632 11.78947368],0
b4,1,0.269544,1.219065,[5 2] ; [16 17],[3.675 3.325] ; [17.325 15.675],0
p9,1,0.289651,1.121245,[4 3] ; [11 20],[2.76315789 4.23684211] ; [12.23684211 18.76315789],0
a5,1,0.336095,0.92527,[2 5] ; [16 17],[3.15 3.85] ; [14.85 18.15],0
b5,1,0.388237,0.744456,[4 3] ; [13 20],[2.975 4.025] ; [14.025 18.975],0
p10,1,0.388237,0.744456,[4 3] ; [13 20],[2.975 4.025] ; [14.025 18.975],0
s5,1,0.396021,0.720376,[2 5] ; [ 5 28],[1.225 5.775] ; [ 5.775 27.225],0
a3,1,0.4118,0.673598,[5 2] ; [18 15],[4.025 2.975] ; [18.975 14.025],0
n2,1,0.427205,0.630409,[2 1] ; [ 8 11],[1.36363636 1.63636364] ; [ 8.63636364 10.36363636],0
s1,1,0.45299,0.563161,[1 6] ; [ 2 31],[0.525 6.475] ; [ 2.475 30.525],0
n5,1,0.471063,0.519481,[6 1] ; [24  9],[5.25 1.75] ; [24.75  8.25],0
n3,1,0.475533,0.509091,[2 1] ; [ 8 10],[1.42857143 1.57142857] ; [8.57142857 9.42857143],0
b3,1,0.527458,0.399287,[1 3] ; [10 14],[1.57142857 2.42857143] ; [ 9.42857143 14.57142857],0
b2,1,0.527458,0.399287,[1 3] ; [10 14],[1.57142857 2.42857143] ; [ 9.42857143 14.57142857],0
p3,1,0.542227,0.371429,[1 6] ; [ 8 24],[1.61538462 5.38461538] ; [ 7.38461538 24.61538462],0
d2,1,0.552664,0.352567,[2 5] ; [13 19],[2.69230769 4.30769231] ; [12.30769231 19.69230769],0
s2,1,0.566649,0.328322,[1 6] ; [ 8 25],[1.575 5.425] ; [ 7.425 25.575],0
p2,1,0.622496,0.242375,[4 3] ; [15 17],[3.41025641 3.58974359] ; [15.58974359 16.41025641],0
p11,1,0.631342,0.230246,[3 4] ; [11 22],[2.45 4.55] ; [11.55 21.45],0
n4,1,0.631342,0.230246,[4 3] ; [22 11],[4.55 2.45] ; [21.45 11.55],0
r1,1,0.631342,0.230246,[3 4] ; [11 22],[2.45 4.55] ; [11.55 21.45],0
s4,1,0.677318,0.17316,[1 6] ; [ 7 26],[1.4 5.6] ; [ 6.6 26.4],0
d4,1,0.677318,0.17316,[4 3] ; [16 17],[3.5 3.5] ; [16.5 16.5],0
d3,1,0.694618,0.154132,[2 5] ; [12 21],[2.45 4.55] ; [11.55 21.45],0
a4,1,0.844595,0.038424,[2 5] ; [ 8 24],[1.79487179 5.20512821] ; [ 8.20512821 23.79487179],0
b1,1,0.865103,0.02886,[4 3] ; [20 13],[4.2 2.8] ; [19.8 13.2],0
s6,1,0.944277,0.004885,[2 5] ; [ 9 24],[1.925 5.075] ; [ 9.075 23.925],0
v1,1,0.944277,0.004885,[2 5] ; [ 9 24],[1.925 5.075] ; [ 9.075 23.925],0
n1,1,0.951655,0.003676,[1 2] ; [ 6 13],[0.95454545 2.04545455] ; [ 6.04545455 12.95454545],0
n6,1,0.98321,0.000443,[4 3] ; [19 14],[4.025 2.975] ; [18.975 14.025],0
