Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.712191,[75 34] ; [21 45],[59.79428571 49.20571429] ; [36.20571429 29.79428571],1
a6,1,3e-06,22.018185,[81 29] ; [25 41],[66.25 43.75] ; [39.75 26.25],1
d5,1,7e-06,20.086776,[85 25] ; [29 37],[71.25 38.75] ; [42.75 23.25],1
d1,1,0.000746,11.371339,[55 55] ; [16 50],[44.375 65.625] ; [26.625 39.375],1
r3,1,0.002883,8.880207,[91 18] ; [42 24],[82.84 26.16] ; [50.16 15.84],0
r4,1,0.002931,8.850101,[78 32] ; [32 34],[68.75 41.25] ; [41.25 24.75],0
b5,1,0.003612,8.469041,[76 34] ; [31 35],[66.875 43.125] ; [40.125 25.875],0
p10,1,0.00386,8.348485,[70 38] ; [28 38],[60.82758621 47.17241379] ; [37.17241379 28.82758621],0
a2,1,0.004465,8.084344,[22 88] ; [ 3 63],[15.625 94.375] ; [ 9.375 56.625],0
p6,1,0.009895,6.653689,[28 82] ; [ 6 58],[21.49425287 88.50574713] ; [12.50574713 51.49425287],0
p8,1,0.011184,6.435879,[43 65] ; [14 52],[35.37931034 72.62068966] ; [21.62068966 44.37931034],0
v4,1,0.017972,5.598917,[92 17] ; [45 20],[85.82183908 23.17816092] ; [51.17816092 13.82183908],0
r1,1,0.019764,5.432627,[66 43] ; [28 38],[58.54857143 50.45142857] ; [35.45142857 30.54857143],0
p2,1,0.035008,4.444787,[76 33] ; [35 30],[69.53448276 39.46551724] ; [41.46551724 23.53448276],0
p9,1,0.036648,4.366711,[73 35] ; [33 31],[66.55813953 41.44186047] ; [39.44186047 24.55813953],0
p4,1,0.036983,4.351204,[46 64] ; [17 48],[39.6 70.4] ; [23.4 41.6],0
p3,1,0.042081,4.131945,[39 70] ; [14 52],[33.01142857 75.98857143] ; [19.98857143 46.01142857],0
r2,1,0.049931,3.843778,[94 14] ; [49 16],[89.2716763 18.7283237] ; [53.7283237 11.2716763],0
u1,1,0.061471,3.497237,[12 98] ; [ 2 64],[  8.75 101.25] ; [ 5.25 60.75],0
n1,1,0.06477,3.410825,[15 17] ; [ 7 22],[11.54098361 20.45901639] ; [10.45901639 18.54098361],0
u3,1,0.085522,2.956712,[23 21] ; [10 21],[19.36 24.64] ; [13.64 17.36],0
d4,1,0.094638,2.793651,[80 30] ; [40 26],[75. 35.] ; [45. 21.],0
a1,1,0.1302,2.29012,[  4 106] ; [ 6 60],[  6.25 103.75] ; [ 3.75 62.25],0
a5,1,0.136542,2.216501,[66 44] ; [32 34],[61.25 48.75] ; [36.75 29.25],0
a8,1,0.142831,2.147188,[14 87] ; [ 4 58],[11.15337423 89.84662577] ; [ 6.84662577 55.15337423],0
p11,1,0.143847,2.136312,[69 41] ; [34 32],[64.375 45.625] ; [38.625 27.375],0
s5,1,0.144232,2.132218,[12 95] ; [ 3 61],[ 9.38596491 97.61403509] ; [ 5.61403509 58.38596491],0
n3,1,0.175917,1.83178,[21 11] ; [13 14],[18.44067797 13.55932203] ; [15.55932203 11.44067797],0
b1,1,0.205258,1.604558,[41 69] ; [31 35],[45. 65.] ; [27. 39.],0
u2,1,0.246296,1.344195,[23 21] ; [12 19],[20.53333333 23.46666667] ; [14.46666667 16.53333333],0
s3,1,0.254065,1.300811,[27 82] ; [21 43],[30.24277457 78.75722543] ; [17.75722543 46.24277457],0
a3,1,0.347806,0.881446,[66 42] ; [35 30],[63.05202312 44.94797688] ; [37.94797688 27.05202312],0
p5,1,0.405041,0.69331,[  4 103] ; [ 1 64],[  3.11046512 103.88953488] ; [ 1.88953488 63.11046512],0
s2,1,0.440751,0.594326,[20 89] ; [ 9 56],[18.16666667 90.83333333] ; [10.83333333 54.16666667],0
b4,1,0.457196,0.552751,[63 47] ; [34 32],[60.625 49.375] ; [36.375 29.625],0
p7,1,0.461842,0.541427,[46 62] ; [24 41],[43.69942197 64.30057803] ; [26.30057803 38.69942197],0
s7,1,0.500761,0.453322,[19 85] ; [14 48],[20.6746988 83.3253012] ; [12.3253012 49.6746988],0
n4,1,0.547677,0.361495,[70 40] ; [39 27],[68.125 41.875] ; [40.875 25.125],0
