Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,57.333273,[56 80] ; [250  72],[90.86462882 45.13537118] ; [215.13537118 106.86462882],1
a6,1,0.0,51.105393,[57 79] ; [247  76],[90.07407407 45.92592593] ; [213.92592593 109.07407407],1
d4,1,1.3e-05,19.067501,[89 46] ; [272  51],[106.40829694  28.59170306] ; [254.59170306  68.40829694],1
b5,1,6.7e-05,15.895501,[65 71] ; [219 105],[83.96521739 52.03478261] ; [200.03478261 123.96521739],1
a2,1,0.000103,15.074437,[ 12 124] ; [ 80 244],[ 27.2 108.8] ; [ 64.8 259.2],1
d1,1,0.00026,13.337751,[54 82] ; [189 135],[71.84347826 64.15652174] ; [171.15652174 152.84347826],1
r1,1,0.000406,12.506293,[93 43] ; [267  54],[107.13347921  28.86652079] ; [252.86652079  68.13347921],1
r4,1,0.000461,12.268666,[109  27] ; [297  27],[120.03478261  15.96521739] ; [285.96521739  38.03478261],1
u1,1,0.001787,9.756219,[  7 129] ; [ 51 273],[ 17.14782609 118.85217391] ; [ 40.85217391 283.14782609],0
p2,1,0.002167,9.402383,[87 47] ; [254  69],[99.9868709 34.0131291] ; [241.0131291  81.9868709],0
d5,1,0.002255,9.329242,[92 44] ; [261  62],[104.59259259  31.40740741] ; [248.40740741  74.59259259],0
a5,1,0.002742,8.971426,[76 60] ; [228  96],[89.87826087 46.12173913] ; [214.12173913 109.87826087],0
r3,1,0.003944,8.309513,[118  17] ; [307  16],[125.27292576   9.72707424] ; [299.72707424  23.27292576],0
s6,1,0.012534,6.233755,[67 64] ; [203 115],[78.77505568 52.22494432] ; [191.22494432 126.77505568],0
p8,1,0.013284,6.130918,[38 95] ; [129 186],[49.578125 83.421875] ; [117.421875 197.578125],0
p10,1,0.020374,5.379543,[86 47] ; [239  78],[96.05555556 36.94444444] ; [228.94444444  88.05555556],0
b1,1,0.028859,4.776022,[55 81] ; [ 97 227],[44.93913043 91.06086957] ; [107.06086957 216.93913043],0
p9,1,0.031156,4.644355,[93 40] ; [250  65],[101.828125  31.171875] ; [241.171875  73.828125],0
v2,1,0.050447,3.826538,[54 75] ; [159 146],[63.31105991 65.68894009] ; [149.68894009 155.31105991],0
v4,1,0.053255,3.735899,[122  12] ; [308  14],[126.35964912   7.64035088] ; [303.64035088  18.35964912],0
s2,1,0.067994,3.330795,[53 81] ; [157 164],[61.84615385 72.15384615] ; [148.15384615 172.84615385],0
b2,1,0.090539,2.864766,[33 44] ; [ 57 122],[27.0703125 49.9296875] ; [ 62.9296875 116.0703125],0
b3,1,0.090539,2.864766,[33 44] ; [ 57 122],[27.0703125 49.9296875] ; [ 62.9296875 116.0703125],0
p1,1,0.187921,1.733838,[  4 131] ; [ 19 302],[  6.80921053 128.19078947] ; [ 16.19078947 304.80921053],0
u2,1,0.189499,1.721508,[22 29] ; [56 47],[25.83116883 25.16883117] ; [52.16883117 50.83116883],0
n6,1,0.207075,1.59176,[101  34] ; [258  64],[106.05032823  28.94967177] ; [252.94967177  69.05032823],0
a8,1,0.212425,1.554819,[ 13 116] ; [ 43 253],[ 16.99764706 112.00235294] ; [ 39.00235294 256.99764706],0
a3,1,0.223847,1.479534,[84 51] ; [220 103],[89.6069869 45.3930131] ; [214.3930131 108.6069869],0
v3,1,0.227273,1.45785,[37 92] ; [107 202],[42.4109589 86.5890411] ; [101.5890411 207.4109589],0
n1,1,0.235743,1.40587,[24 29] ; [31 57],[20.67375887 32.32624113] ; [34.32624113 53.67375887],0
u3,1,0.249706,1.32495,[25 27] ; [59 43],[28.36363636 23.63636364] ; [55.63636364 46.36363636],0
n2,1,0.257389,1.282748,[43 11] ; [64 26],[40.125 13.875] ; [66.875 23.125],0
b4,1,0.268862,1.222542,[73 63] ; [192 132],[78.34782609 57.65217391] ; [186.65217391 137.34782609],0
n5,1,0.284687,1.14458,[97 37] ; [216 105],[92.18021978 41.81978022] ; [220.81978022 100.18021978],0
u4,1,0.285952,1.138583,[  1 135] ; [  7 317],[  2.36521739 133.63478261] ; [  5.63478261 318.36521739],0
p6,1,0.328112,0.956334,[36 95] ; [ 74 246],[31.95121951 99.04878049] ; [ 78.04878049 241.95121951],0
p4,1,0.352458,0.864587,[44 89] ; [121 200],[48.33700441 84.66299559] ; [116.66299559 204.33700441],0
a1,1,0.376526,0.782013,[  7 129] ; [ 11 313],[  5.32173913 130.67826087] ; [ 12.67826087 311.32173913],0
s4,1,0.377642,0.778363,[ 19 115] ; [ 56 263],[ 22.18543046 111.81456954] ; [ 52.81456954 266.18543046],0
p12,1,0.474416,0.511673,[  7 127] ; [ 12 308],[  5.60792952 128.39207048] ; [ 13.39207048 306.60792952],0
s1,1,0.487818,0.481335,[  4 128] ; [ 14 301],[  5.31543624 126.68456376] ; [ 12.68456376 302.31543624],0
a4,1,0.492905,0.470178,[59 75] ; [131 192],[55.71115974 78.28884026] ; [134.28884026 188.71115974],0
v1,1,0.593345,0.285151,[63 70] ; [141 175],[60.42761693 72.57238307] ; [143.57238307 172.42761693],0
s8,1,0.614953,0.253025,[44 90] ; [114 209],[46.32822757 87.67177243] ; [111.67177243 211.32822757],0
n3,1,0.631233,0.230392,[36 15] ; [60 30],[34.72340426 16.27659574] ; [61.27659574 28.72340426],0
s3,1,0.709997,0.13828,[69 64] ; [170 146],[70.79510022 62.20489978] ; [168.20489978 147.79510022],0
n4,1,0.714724,0.133604,[92 43] ; [225  97],[93.64332604 41.35667396] ; [223.35667396  98.64332604],0
p11,1,0.744745,0.106,[99 37] ; [231  93],[97.56521739 38.43478261] ; [232.43478261  91.56521739],0
p7,1,0.745857,0.105045,[65 67] ; [146 161],[63.44419134 68.55580866] ; [147.55580866 159.44419134],0
s7,1,0.760846,0.092642,[50 79] ; [127 188],[51.42567568 77.57432432] ; [125.57432432 189.42567568],0
s5,1,0.818141,0.052871,[36 93] ; [ 84 229],[35.02262443 93.97737557] ; [ 84.97737557 228.02262443],0
p5,1,0.836016,0.042846,[  6 127] ; [ 16 306],[  6.43076923 126.56923077] ; [ 15.56923077 306.43076923],0
d2,1,0.956809,0.002933,[60 75] ; [144 178],[60.26258206 74.73741794] ; [143.73741794 178.26258206],0
