Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.014236,6.008598,[21 21] ; [10  1],[24.56603774 17.43396226] ; [6.43396226 4.56603774],0
n5,1,0.040634,4.191195,[30 13] ; [4 7],[27.07407407 15.92592593] ; [6.92592593 4.07407407],0
p11,1,0.048822,3.881449,[17 26] ; [8 3],[19.90740741 23.09259259] ; [5.09259259 5.90740741],0
n6,1,0.056462,3.638383,[17 25] ; [8 3],[19.81132075 22.18867925] ; [5.18867925 5.81132075],0
n4,1,0.064936,3.406615,[32 11] ; [5 6],[29.46296296 13.53703704] ; [7.53703704 3.46296296],0
s6,1,0.107626,2.588733,[ 9 33] ; [5 6],[11.09433962 30.90566038] ; [2.90566038 8.09433962],0
s4,1,0.113333,2.507117,[ 4 39] ; [3 8],[ 5.57407407 37.42592593] ; [1.42592593 9.57407407],0
b4,1,0.114401,2.492353,[24 19] ; [9 2],[26.27777778 16.72222222] ; [6.72222222 4.27777778],0
v3,1,0.143804,2.136776,[ 5 38] ; [3 7],[ 6.49056604 36.50943396] ; [1.50943396 8.49056604],0
d5,1,0.146722,2.106007,[25 18] ; [9 2],[27.07407407 15.92592593] ; [6.92592593 4.07407407],0
a5,1,0.156191,2.01072,[21 22] ; [8 3],[23.09259259 19.90740741] ; [5.90740741 5.09259259],0
r3,1,0.177647,1.817202,[21 21] ; [8 3],[22.98113208 19.01886792] ; [6.01886792 4.98113208],0
s8,1,0.192442,1.698823,[ 5 38] ; [3 8],[ 6.37037037 36.62962963] ; [1.62962963 9.37037037],0
d4,1,0.232245,1.427061,[27 16] ; [9 2],[28.66666667 14.33333333] ; [7.33333333 3.66666667],0
d1,1,0.232609,1.424837,[15 28] ; [6 5],[16.72222222 26.27777778] ; [4.27777778 6.72222222],0
r4,1,0.263482,1.250369,[12 31] ; [5 6],[13.53703704 29.46296296] ; [3.46296296 7.53703704],0
p7,1,0.263482,1.250369,[12 31] ; [5 6],[13.53703704 29.46296296] ; [3.46296296 7.53703704],0
v1,1,0.279349,1.170253,[10 33] ; [4 6],[11.35849057 31.64150943] ; [2.64150943 7.35849057],0
v2,1,0.28556,1.140438,[12 30] ; [5 6],[13.47169811 28.52830189] ; [3.52830189 7.47169811],0
n2,1,0.293803,1.102114,[ 8 11] ; [4 2],[9.12 9.88] ; [2.88 3.12],0
n1,1,0.293803,1.102114,[ 8 11] ; [4 2],[9.12 9.88] ; [2.88 3.12],0
s5,1,0.307149,1.042896,[ 6 36] ; [3 8],[ 7.13207547 34.86792453] ; [1.86792453 9.13207547],0
a8,1,0.307149,1.042896,[ 6 36] ; [3 8],[ 7.13207547 34.86792453] ; [1.86792453 9.13207547],0
p10,1,0.324287,0.971576,[16 26] ; [6 5],[17.43396226 24.56603774] ; [4.56603774 6.43396226],0
d3,1,0.368961,0.80716,[17 26] ; [6 5],[18.31481481 24.68518519] ; [4.68518519 6.31481481],0
r2,1,0.423169,0.641498,[23 18] ; [7 3],[24.11764706 16.88235294] ; [5.88235294 4.11764706],0
b2,1,0.503445,0.447667,[11 18] ; [5 5],[11.8974359 17.1025641] ; [4.1025641 5.8974359],0
b3,1,0.503445,0.447667,[11 18] ; [5 5],[11.8974359 17.1025641] ; [4.1025641 5.8974359],0
p2,1,0.505219,0.443957,[16 26] ; [3 8],[15.05660377 26.94339623] ; [3.94339623 7.05660377],0
p3,1,0.524144,0.405732,[ 8 35] ; [3 8],[ 8.75925926 34.24074074] ; [2.24074074 8.75925926],0
u1,1,0.566211,0.329064,[ 2 41] ; [ 1 10],[ 2.38888889 40.61111111] ; [ 0.61111111 10.38888889],0
r1,1,0.616674,0.25057,[16 27] ; [5 6],[16.72222222 26.27777778] ; [4.27777778 6.72222222],0
p6,1,0.632438,0.228769,[ 6 35] ; [ 1 10],[ 5.51923077 35.48076923] ; [1.48076923 9.51923077],0
d2,1,0.682488,0.167339,[20 22] ; [6 5],[20.60377358 21.39622642] ; [5.39622642 5.60377358],0
p1,1,0.724638,0.124092,[ 6 37] ; [2 9],[ 6.37037037 36.62962963] ; [1.62962963 9.37037037],0
a7,1,0.735451,0.114165,[22 21] ; [5 6],[21.5 21.5] ; [5.5 5.5],0
s3,1,0.812154,0.056477,[10 32] ; [3 8],[10.30188679 31.69811321] ; [2.69811321 8.30188679],0
p8,1,0.813148,0.055869,[ 9 33] ; [2 9],[ 8.71698113 33.28301887] ; [2.28301887 8.71698113],0
b5,1,0.841196,0.040146,[21 22] ; [5 6],[20.7037037 22.2962963] ; [5.2962963 5.7037037],0
p9,1,0.892269,0.018342,[20 22] ; [5 5],[20.19230769 21.80769231] ; [4.80769231 5.19230769],0
b1,1,0.949971,0.003937,[23 20] ; [6 5],[23.09259259 19.90740741] ; [5.90740741 5.09259259],0
a6,1,0.949971,0.003937,[20 23] ; [5 6],[19.90740741 23.09259259] ; [5.09259259 5.90740741],0
p5,1,0.965123,0.001912,[ 4 38] ; [ 1 10],[ 3.96226415 38.03773585] ; [1.03773585 9.96226415],0
p4,1,0.966571,0.001756,[12 31] ; [3 8],[11.94444444 31.05555556] ; [3.05555556 7.94444444],0
a4,1,0.968111,0.001598,[15 27] ; [4 7],[15.05660377 26.94339623] ; [3.94339623 7.05660377],0
a2,1,0.982778,0.000466,[ 4 39] ; [ 1 10],[ 3.98148148 39.01851852] ; [1.01851852 9.98148148],0
