Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,191.215717,[228  71] ; [ 96 309],[137.60795455 161.39204545] ; [186.39204545 218.60795455],1
s2,1,0.0,114.124633,[214  97] ; [124 302],[142.62957938 168.37042062] ; [195.37042062 230.62957938],1
s6,1,0.0,92.69814,[256  56] ; [199 223],[193.40599455 118.59400545] ; [261.59400545 160.40599455],1
s3,1,0.0,84.875649,[222  88] ; [156 264],[160.52054795 149.47945205] ; [217.47945205 202.52054795],1
s5,1,0.0,30.615041,[120 179] ; [ 89 332],[ 86.79305556 212.20694444] ; [122.20694444 298.79305556],1
p3,1,0.0,25.419547,[186 127] ; [171 250],[152.23569482 160.76430518] ; [204.76430518 216.23569482],1
p6,1,1e-06,23.49152,[136 173] ; [111 304],[105.41850829 203.58149171] ; [141.58149171 273.41850829],1
p9,1,3e-06,22.163929,[282  29] ; [323  94],[258.45467033  52.54532967] ; [346.54532967  70.45467033],1
a3,1,9e-06,19.819753,[248  64] ; [273 151],[220.85869565  91.14130435] ; [300.14130435 123.85869565],1
p10,1,1.1e-05,19.253529,[269  40] ; [309 110],[245.33241758  63.66758242] ; [332.66758242  86.33241758],1
p4,1,1.2e-05,19.097113,[210 102] ; [215 205],[181.14754098 130.85245902] ; [243.85245902 176.14754098],1
v1,1,1.4e-05,18.879655,[191 108] ; [199 220],[162.40947075 136.59052925] ; [227.59052925 191.40947075],1
v3,1,1.7e-05,18.485221,[149 146] ; [142 271],[121.25 173.75] ; [169.75 243.25],1
a5,1,1.9e-05,18.272636,[252  61] ; [283 144],[226.29054054  86.70945946] ; [308.70945946 118.29054054],1
u4,1,0.000103,15.086886,[ 15 298] ; [  2 426],[  7.18083671 305.81916329] ; [  9.81916329 418.18083671],1
d2,1,0.000119,14.806522,[174 139] ; [175 249],[148.21845319 164.78154681] ; [200.78154681 223.21845319],1
d1,1,0.000127,14.681082,[205 108] ; [220 208],[179.52091768 133.47908232] ; [245.47908232 182.52091768],1
n4,1,0.000137,14.546725,[261  50] ; [308 120],[239.45737483  71.54262517] ; [329.54262517  98.45737483],1
r1,1,0.000318,12.958897,[269  42] ; [323 103],[249.81275441  61.18724559] ; [342.18724559  83.81275441],1
n5,1,0.000394,12.559387,[251  60] ; [293 131],[230.18231293  80.81768707] ; [313.81768707 110.18231293],1
r4,1,0.000767,11.319281,[297  16] ; [375  53],[283.85425101  29.14574899] ; [388.14574899  39.85425101],1
p12,1,0.00101,10.809564,[ 36 275] ; [ 21 400],[ 24.21721311 286.78278689] ; [ 32.78278689 388.21721311],0
p5,1,0.001393,10.214732,[ 49 259] ; [ 35 388],[ 35.39261286 272.60738714] ; [ 48.60738714 374.39261286],0
n6,1,0.001426,10.17136,[274  37] ; [338  89],[257.90243902  53.09756098] ; [354.09756098  72.90243902],0
v2,1,0.002142,9.423448,[191 108] ; [214 195],[171.03813559 127.96186441] ; [233.96186441 175.03813559],0
p7,1,0.002594,9.073225,[209  95] ; [239 175],[189.68245125 114.31754875] ; [258.31754875 155.68245125],0
b2,1,0.004223,8.185391,[103 120] ; [ 76 154],[ 88.11699779 134.88300221] ; [ 90.88300221 139.11699779],0
b3,1,0.004223,8.185391,[103 120] ; [ 76 154],[ 88.11699779 134.88300221] ; [ 90.88300221 139.11699779],0
u1,1,0.005196,7.810028,[ 65 248] ; [ 56 372],[ 51.11066127 261.88933873] ; [ 69.88933873 358.11066127],0
p8,1,0.005337,7.76165,[177 131] ; [197 222],[158.44841816 149.55158184] ; [215.55158184 203.44841816],0
d5,1,0.007027,7.26616,[264  48] ; [327 100],[249.51556157  62.48443843] ; [341.48443843  85.51556157],0
n1,1,0.008591,6.905946,[34 34] ; [32 74],[25.79310345 42.20689655] ; [40.20689655 65.79310345],0
a8,1,0.008861,6.850663,[ 54 230] ; [ 46 345],[ 42.07407407 241.92592593] ; [ 57.92592593 333.07407407],0
d4,1,0.017612,5.634299,[266  46] ; [333  92],[253.57937585  58.42062415] ; [345.42062415  79.57937585],0
r2,1,0.044243,4.047262,[300   9] ; [399  26],[294.26566757  14.73433243] ; [404.73433243  20.26566757],0
u3,1,0.044813,4.025673,[45 20] ; [83 69],[38.34101382 26.65898618] ; [89.65898618 62.34101382],0
p11,1,0.055729,3.660146,[256  57] ; [325 103],[245.41565452  67.58434548] ; [335.58434548  92.41565452],0
u2,1,0.065467,3.393167,[44 20] ; [84 68],[37.92592593 26.07407407] ; [90.07407407 61.92592593],0
a2,1,0.081023,3.044268,[ 83 230] ; [ 90 338],[ 73.07557355 239.92442645] ; [ 99.92442645 328.07557355],0
p2,1,0.090145,2.871777,[267  45] ; [341  81],[258.44141689  53.55858311] ; [349.55858311  72.44141689],0
a4,1,0.098341,2.732242,[148 165] ; [175 250],[136.99051491 176.00948509] ; [186.00948509 238.99051491],0
n3,1,0.127967,2.31699,[44 25] ; [79 27],[48.49714286 20.50285714] ; [74.50285714 31.49714286],0
r3,1,0.169711,1.885495,[301  12] ; [401  26],[296.92702703  16.07297297] ; [405.07297297  21.92702703],0
a1,1,0.183046,1.772719,[ 20 293] ; [ 18 410],[ 16.05128205 296.94871795] ; [ 21.94871795 406.05128205],0
d3,1,0.210948,1.56491,[217  96] ; [276 149],[209.09078591 103.90921409] ; [283.90921409 141.09078591],0
a7,1,0.401519,0.703771,[219  93] ; [311 115],[224.06504065  87.93495935] ; [305.93495935 120.06504065],0
b1,1,0.534268,0.386268,[127 186] ; [164 264],[122.91902834 190.08097166] ; [168.08097166 259.91902834],0
a6,1,0.559299,0.340919,[209 103] ; [294 132],[212.6504065  99.3495935] ; [290.3495935 135.6504065],0
b5,1,0.590416,0.289695,[184 129] ; [260 168],[187.5465587 125.4534413] ; [256.4534413 171.5465587],0
n2,1,0.635769,0.224318,[52 18] ; [76 31],[50.62146893 19.37853107] ; [77.37853107 29.62146893],0
b4,1,0.7875,0.072662,[183 130] ; [246 182],[181.21052632 131.78947368] ; [247.78947368 180.21052632],0
p1,1,0.836969,0.042342,[ 27 284] ; [ 35 389],[ 26.23401361 284.76598639] ; [ 35.76598639 388.23401361],0
s1,1,0.8411,0.040195,[ 11 296] ; [ 14 409],[ 10.51369863 296.48630137] ; [ 14.48630137 408.51369863],0
