Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.3e-05,16.353146,[27 14] ; [33 78],[16.18421053 24.81578947] ; [43.81578947 67.18421053],1
s8,1,0.002304,9.289783,[20 22] ; [26 89],[12.30573248 29.69426752] ; [33.69426752 81.30573248],0
d5,1,0.00761,7.122918,[33  9] ; [64 52],[25.78481013 16.21518987] ; [71.21518987 44.78481013],0
n4,1,0.008928,6.837197,[35  7] ; [71 45],[28.17721519 13.82278481] ; [77.82278481 38.17721519],0
r1,1,0.010096,6.61792,[32 10] ; [62 54],[24.98734177 17.01265823] ; [69.01265823 46.98734177],0
r4,1,0.011551,6.378453,[35  7] ; [72 44],[28.44303797 13.55696203] ; [78.55696203 37.44303797],0
p8,1,0.012589,6.225967,[18 22] ; [28 88],[11.79487179 28.20512821] ; [34.20512821 81.79487179],0
v4,1,0.018986,5.502804,[40  2] ; [90 23],[35.22580645  6.77419355] ; [94.77419355 18.22580645],0
v1,1,0.02458,5.053207,[24 17] ; [44 71],[17.87179487 23.12820513] ; [50.12820513 64.87179487],0
s2,1,0.040506,4.196581,[21 21] ; [37 78],[15.51592357 26.48407643] ; [42.48407643 72.51592357],0
p7,1,0.042425,4.11818,[25 15] ; [50 64],[19.48051948 20.51948052] ; [55.51948052 58.48051948],0
p4,1,0.045349,4.005611,[18 22] ; [32 83],[12.90322581 27.09677419] ; [37.09677419 77.90322581],0
n5,1,0.05178,3.782852,[36  6] ; [81 34],[31.29936306 10.70063694] ; [85.70063694 29.29936306],0
p6,1,0.063012,3.456283,[14 26] ; [23 90],[ 9.67320261 30.32679739] ; [27.32679739 85.67320261],0
n6,1,0.068671,3.3145,[35  7] ; [79 36],[30.49681529 11.50318471] ; [83.50318471 31.49681529],0
a3,1,0.074222,3.187088,[30 12] ; [64 51],[25.14649682 16.85350318] ; [68.85350318 46.14649682],0
r2,1,0.081686,3.031033,[37  3] ; [92 22],[33.50649351  6.49350649] ; [95.49350649 18.50649351],0
a5,1,0.107425,2.591692,[26 16] ; [55 61],[21.53164557 20.46835443] ; [59.46835443 56.53164557],0
p5,1,0.127302,2.325102,[ 4 38] ; [  4 111],[ 2.14012739 39.85987261] ; [  5.85987261 109.14012739],0
b1,1,0.134469,2.240136,[15 27] ; [57 59],[19.13924051 22.86075949] ; [52.86075949 63.13924051],0
s7,1,0.13529,2.23073,[18 22] ; [35 75],[14.13333333 25.86666667] ; [38.86666667 71.13333333],0
r3,1,0.141704,2.159356,[37  5] ; [90 26],[33.75949367  8.24050633] ; [93.24050633 22.75949367],0
b5,1,0.149678,2.075534,[17 25] ; [62 54],[21. 21.] ; [58. 58.],0
p9,1,0.159986,1.974359,[32 10] ; [72 40],[28.36363636 13.63636364] ; [75.63636364 36.36363636],0
s6,1,0.161533,1.95982,[23 18] ; [49 64],[19.16883117 21.83116883] ; [52.83116883 60.16883117],0
a1,1,0.211632,1.560229,[ 4 38] ; [  5 111],[ 2.39240506 39.60759494] ; [  6.60759494 109.39240506],0
d4,1,0.223265,1.483263,[30 12] ; [70 45],[26.75159236 15.24840764] ; [73.24840764 41.75159236],0
a6,1,0.257649,1.281346,[19 23] ; [41 75],[15.94936709 26.05063291] ; [44.05063291 71.94936709],0
p10,1,0.26623,1.236069,[29 13] ; [67 46],[26.01290323 15.98709677] ; [69.98709677 43.01290323],0
p2,1,0.305162,1.051499,[30 12] ; [72 43],[27.2866242 14.7133758] ; [74.7133758 40.2866242],0
u3,1,0.321062,0.984615,[3 9] ; [21 31],[4.5 7.5] ; [19.5 32.5],0
d1,1,0.334663,0.930769,[18 24] ; [40 76],[15.41772152 26.58227848] ; [42.58227848 73.41772152],0
b4,1,0.395175,0.72296,[26 16] ; [63 53],[23.65822785 18.34177215] ; [65.34177215 50.65822785],0
a2,1,0.418604,0.654231,[ 2 40] ; [ 10 106],[ 3.18987342 38.81012658] ; [  8.81012658 107.18987342],0
p11,1,0.430392,0.621766,[31 11] ; [78 38],[28.97468354 13.02531646] ; [80.02531646 35.97468354],0
n3,1,0.434967,0.609524,[10  4] ; [30 20],[8.75 5.25] ; [31.25 18.75],0
p12,1,0.445906,0.581038,[ 1 41] ; [  6 109],[ 1.87261146 40.12738854] ; [  5.12738854 109.87261146],0
n2,1,0.493245,0.469439,[11  3] ; [36 16],[9.96969697 4.03030303] ; [37.03030303 14.96969697],0
s3,1,0.508411,0.437336,[21 20] ; [52 63],[19.18589744 21.81410256] ; [53.81410256 61.18589744],0
b3,1,0.55649,0.345818,[10 13] ; [26 45],[ 8.80851064 14.19148936] ; [27.19148936 43.80851064],0
b2,1,0.55649,0.345818,[10 13] ; [26 45],[ 8.80851064 14.19148936] ; [27.19148936 43.80851064],0
u1,1,0.575112,0.314203,[ 1 41] ; [  5 111],[ 1.59493671 40.40506329] ; [  4.40506329 111.59493671],0
d3,1,0.575333,0.313841,[18 24] ; [44 72],[16.48101266 25.51898734] ; [45.51898734 70.48101266],0
