Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000931,10.959362,[68 25] ; [105  11],[76.98086124 16.01913876] ; [96.01913876 19.98086124],1
v3,1,0.001258,10.402908,[22 69] ; [52 61],[33.00980392 57.99019608] ; [40.99019608 72.00980392],0
v1,1,0.001982,9.565903,[38 54] ; [70 41],[48.94581281 43.05418719] ; [59.05418719 51.94581281],0
a5,1,0.005884,7.585496,[60 35] ; [93 23],[68.88625592 26.11374408] ; [84.11374408 31.88625592],0
r3,1,0.007161,7.232146,[87  8] ; [114   1],[90.92857143  4.07142857] ; [110.07142857   4.92857143],0
d1,1,0.008972,6.828381,[47 48] ; [78 38],[56.27962085 38.72037915] ; [68.72037915 47.27962085],0
p6,1,0.025534,4.987323,[20 75] ; [40 74],[27.27272727 67.72727273] ; [32.72727273 81.27272727],0
s8,1,0.02886,4.775935,[43 52] ; [70 46],[50.87677725 44.12322275] ; [62.12322275 53.87677725],0
n4,1,0.033801,4.50474,[65 29] ; [94 21],[71.51196172 22.48803828] ; [87.48803828 27.51196172],0
s3,1,0.03967,4.231927,[87  8] ; [94 21],[81.88095238 13.11904762] ; [99.11904762 15.88095238],0
s1,1,0.046119,3.977253,[11 82] ; [  5 109],[ 7.1884058 85.8115942] ; [  8.8115942 105.1884058],0
d4,1,0.047922,3.912719,[71 23] ; [100  16],[76.54285714 17.45714286] ; [94.45714286 21.54285714],0
r1,1,0.07468,3.177029,[68 26] ; [95 20],[73.31100478 20.68899522] ; [89.68899522 25.31100478],0
p7,1,0.092717,2.826563,[38 54] ; [60 53],[43.9804878 48.0195122] ; [54.0195122 58.9804878],0
s7,1,0.099826,2.708322,[52 36] ; [78 33],[57.48743719 30.51256281] ; [72.51256281 38.48743719],0
d2,1,0.104224,2.639685,[45 49] ; [68 47],[50.82296651 43.17703349] ; [62.17703349 52.82296651],0
a8,1,0.108723,2.572681,[ 9 80] ; [19 85],[12.9119171 76.0880829] ; [15.0880829 88.9119171],0
p12,1,0.133703,2.24897,[ 4 91] ; [ 11 104],[ 6.78571429 88.21428571] ; [  8.21428571 106.78571429],0
s4,1,0.162863,1.947436,[27 66] ; [24 92],[22.6937799 70.3062201] ; [28.3062201 87.6937799],0
p9,1,0.171829,1.866911,[76 18] ; [100  14],[79.53846154 14.46153846] ; [96.46153846 17.53846154],0
d3,1,0.195296,1.677209,[57 36] ; [81 35],[61.40669856 31.59330144] ; [76.59330144 39.40669856],0
u1,1,0.200336,1.639922,[19 76] ; [32 84],[22.96208531 72.03791469] ; [28.03791469 87.96208531],0
p1,1,0.202504,1.624223,[ 7 88] ; [  4 112],[ 4.95260664 90.04739336] ; [  6.04739336 109.95260664],0
a6,1,0.260146,1.267978,[57 37] ; [79 37],[60.87619048 33.12380952] ; [75.12380952 40.87619048],0
p10,1,0.280511,1.164613,[72 22] ; [95 20],[75.11004785 18.88995215] ; [91.88995215 23.11004785],0
p5,1,0.288682,1.125757,[ 5 87] ; [  3 113],[ 3.53846154 88.46153846] ; [  4.46153846 111.53846154],0
p11,1,0.30597,1.047993,[60 35] ; [81 35],[63.48341232 31.51658768] ; [77.51658768 38.48341232],0
b5,1,0.31639,1.003812,[61 34] ; [82 34],[64.38388626 30.61611374] ; [78.61611374 37.38388626],0
u2,1,0.363008,0.827459,[16  9] ; [15 14],[14.35185185 10.64814815] ; [16.64814815 12.35185185],0
b2,1,0.380818,0.768058,[23 37] ; [24 53],[20.58394161 39.41605839] ; [26.41605839 50.58394161],0
b3,1,0.380818,0.768058,[23 37] ; [24 53],[20.58394161 39.41605839] ; [26.41605839 50.58394161],0
a1,1,0.401943,0.702506,[ 4 91] ; [  8 108],[ 5.4028436 89.5971564] ; [  6.5971564 109.4028436],0
p4,1,0.402068,0.702133,[53 42] ; [58 58],[49.97630332 45.02369668] ; [61.02369668 54.97630332],0
s6,1,0.406413,0.68927,[75 19] ; [96 18],[77.27884615 16.72115385] ; [93.72115385 20.27884615],0
b1,1,0.411839,0.673485,[43 52] ; [46 70],[40.07109005 54.92890995] ; [48.92890995 67.07109005],0
b4,1,0.411839,0.673485,[52 43] ; [70 46],[54.92890995 40.07109005] ; [67.07109005 48.92890995],0
s5,1,0.477163,0.505341,[40 52] ; [42 67],[37.53233831 54.46766169] ; [44.46766169 64.53233831],0
a7,1,0.478192,0.502984,[63 31] ; [83 33],[65.35238095 28.64761905] ; [80.64761905 35.35238095],0
a2,1,0.512386,0.429192,[24 71] ; [34 82],[26.11374408 68.88625592] ; [31.88625592 84.11374408],0
r2,1,0.521866,0.410203,[88  6] ; [109   5],[89.02884615  4.97115385] ; [107.97115385   6.02884615],0
a4,1,0.61355,0.255038,[45 50] ; [59 57],[46.82464455 48.17535545] ; [57.17535545 58.82464455],0
u3,1,0.669976,0.181631,[18  7] ; [20 10],[17.27272727  7.72727273] ; [20.72727273  9.27272727],0
n1,1,0.672804,0.17834,[13 17] ; [11 18],[12.20338983 17.79661017] ; [11.79661017 17.20338983],0
p2,1,0.696614,0.152018,[69 26] ; [87 29],[70.23696682 24.76303318] ; [85.76303318 30.23696682],0
n3,1,0.711014,0.137267,[22  8] ; [24  7],[22.62295082  7.37704918] ; [23.37704918  7.62295082],0
v4,1,0.732866,0.116497,[89  6] ; [109   6],[89.57142857  5.42857143] ; [108.42857143   6.57142857],0
n6,1,0.765593,0.08889,[76 18] ; [94 20],[76.82692308 17.17307692] ; [93.17307692 20.82692308],0
n2,1,0.765594,0.088889,[23  7] ; [22  8],[22.5  7.5] ; [22.5  7.5],0
a3,1,0.805259,0.060785,[69 26] ; [86 30],[69.78672986 25.21327014] ; [85.21327014 30.78672986],0
u4,1,0.839941,0.040791,[ 2 93] ; [  2 114],[ 1.80094787 93.19905213] ; [  2.19905213 113.80094787],0
r4,1,0.901553,0.015302,[83 12] ; [102  14],[83.29383886 11.70616114] ; [101.70616114  14.29383886],0
p3,1,0.959398,0.002592,[38 57] ; [46 70],[37.81990521 57.18009479] ; [46.18009479 69.81990521],0
n5,1,0.986971,0.000267,[68 27] ; [81 32],[68.05288462 26.94711538] ; [80.94711538 32.05288462],0
