Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000316,12.974178,[12 20] ; [31  8],[19.38028169 12.61971831] ; [23.61971831 15.38028169],1
p11,1,0.001065,10.710836,[10 22] ; [28 12],[16.88888889 15.11111111] ; [21.11111111 18.88888889],0
p4,1,0.004358,8.128125,[ 5 27] ; [19 21],[10.66666667 21.33333333] ; [13.33333333 26.66666667],0
p3,1,0.006726,7.344792,[ 4 27] ; [17 23],[ 9.16901408 21.83098592] ; [11.83098592 28.16901408],0
p10,1,0.008569,6.910569,[14 18] ; [27  9],[19.29411765 12.70588235] ; [21.70588235 14.29411765],0
r3,1,0.01358,6.091892,[16 16] ; [29  8],[20.86956522 11.13043478] ; [24.13043478 12.86956522],0
v4,1,0.015805,5.824385,[17 15] ; [29  7],[21.64705882 10.35294118] ; [24.35294118 11.64705882],0
n5,1,0.025572,4.984703,[12 20] ; [25 14],[16.67605634 15.32394366] ; [20.32394366 18.67605634],0
p5,1,0.05446,3.698538,[ 1 30] ; [ 7 32],[ 3.54285714 27.45714286] ; [ 4.45714286 34.54285714],0
p8,1,0.061177,3.505185,[ 7 23] ; [18 22],[10.71428571 19.28571429] ; [14.28571429 25.71428571],0
n2,1,0.062749,3.463203,[8 8] ; [13  3],[10.5  5.5] ; [10.5  5.5],0
s1,1,0.097191,2.751045,[ 4 28] ; [ 1 39],[ 2.22222222 29.77777778] ; [ 2.77777778 37.22222222],0
b1,1,0.11259,2.517483,[18 14] ; [15 25],[14.66666667 17.33333333] ; [18.33333333 21.66666667],0
p9,1,0.122005,2.391396,[17 15] ; [27 11],[20.11428571 11.88571429] ; [23.88571429 14.11428571],0
v2,1,0.125554,2.346627,[11 21] ; [20 18],[14.17142857 17.82857143] ; [16.82857143 21.17142857],0
d2,1,0.141645,2.16,[15 17] ; [12 28],[12. 20.] ; [15. 25.],0
n3,1,0.154044,2.031746,[7 9] ; [11  5],[9. 7.] ; [9. 7.],0
p6,1,0.155933,2.01323,[ 5 26] ; [12 27],[ 7.52857143 23.47142857] ; [ 9.47142857 29.52857143],0
u2,1,0.181709,1.783591,[7 4] ; [ 6 10],[5.2962963 5.7037037] ; [7.7037037 8.2962963],0
s2,1,0.226012,1.465786,[ 7 25] ; [13 24],[ 9.27536232 22.72463768] ; [10.72463768 26.27536232],0
n4,1,0.246069,1.345483,[14 18] ; [23 17],[16.44444444 15.55555556] ; [20.55555556 19.44444444],0
a1,1,0.275677,1.188281,[ 5 27] ; [ 3 37],[ 3.55555556 28.44444444] ; [ 4.44444444 35.55555556],0
a3,1,0.377947,0.77737,[21 10] ; [23 17],[19.21126761 11.78873239] ; [24.78873239 15.21126761],0
d5,1,0.419864,0.650695,[23  9] ; [32  8],[24.44444444  7.55555556] ; [30.55555556  9.44444444],0
s8,1,0.432312,0.616605,[ 5 27] ; [ 9 30],[ 6.30985915 25.69014085] ; [ 7.69014085 31.30985915],0
