Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,93.03311,[158  92] ; [ 58 212],[103.84615385 146.15384615] ; [112.15384615 157.84615385],1
p8,1,2e-06,22.855925,[133 116] ; [ 87 180],[106.1627907 142.8372093] ; [113.8372093 153.1627907],1
p2,1,4e-06,21.302059,[219  31] ; [192  78],[197.59615385  52.40384615] ; [213.40384615  56.59615385],1
n5,1,3e-05,17.426193,[200  51] ; [169  99],[178.4566474  72.5433526] ; [190.5433526  77.4566474],1
p7,1,0.000184,13.982954,[152  98] ; [117 147],[130.83657588 119.16342412] ; [138.16342412 125.83657588],1
p5,1,0.00033,12.894543,[ 27 220] ; [  8 261],[ 16.75387597 230.24612403] ; [ 18.24612403 250.75387597],1
s7,1,0.001082,10.680954,[116 120] ; [ 89 168],[ 98.13387424 137.86612576] ; [106.86612576 150.13387424],0
p10,1,0.001554,10.013929,[209  40] ; [194  74],[194.09477756  54.90522244] ; [208.90522244  59.09477756],0
s6,1,0.001761,9.783684,[174  73] ; [152 114],[156.96296296  90.03703704] ; [169.03703704  96.96296296],0
v1,1,0.002033,9.519285,[133 107] ; [110 154],[115.71428571 124.28571429] ; [127.28571429 136.71428571],0
n4,1,0.004543,8.052886,[196  54] ; [181  88],[181.59922929  68.40077071] ; [195.40077071  73.59922929],0
p1,1,0.005836,7.600184,[ 20 230] ; [  7 261],[ 13.03088803 236.96911197] ; [ 13.96911197 254.03088803],0
d1,1,0.007156,7.233508,[154  97] ; [134 136],[138.74856046 112.25143954] ; [149.25143954 120.74856046],0
a5,1,0.018564,5.542169,[195  56] ; [185  85],[183.07101727  67.92898273] ; [196.92898273  73.07101727],0
v3,1,0.021256,5.305696,[103 132] ; [ 87 171],[ 90.56795132 144.43204868] ; [ 99.43204868 158.56795132],0
s2,1,0.022978,5.170154,[127 120] ; [111 157],[114.14757282 132.85242718] ; [123.85242718 144.14757282],0
d2,1,0.035566,4.417792,[128 123] ; [112 156],[116.06936416 134.93063584] ; [123.93063584 144.06936416],0
s8,1,0.049783,3.848757,[107 142] ; [ 93 176],[ 96.13899614 152.86100386] ; [103.86100386 165.13899614],0
u1,1,0.05358,3.725749,[ 47 204] ; [ 34 236],[ 39.02303263 211.97696737] ; [ 41.97696737 228.02303263],0
s3,1,0.064011,3.43028,[145 102] ; [135 132],[134.55252918 112.44747082] ; [145.44747082 121.55252918],0
d5,1,0.065573,3.390509,[211  40] ; [209  60],[202.73076923  48.26923077] ; [217.26923077  51.73076923],0
v2,1,0.075493,3.159355,[140  99] ; [128 125],[130.18699187 108.81300813] ; [137.81300813 115.18699187],0
p9,1,0.077932,3.107513,[211  39] ; [206  57],[203.21637427  46.78362573] ; [213.78362573  49.21637427],0
d3,1,0.080513,3.054514,[175  76] ; [168 101],[165.56346154  85.43653846] ; [177.43653846  91.56346154],0
v4,1,0.087958,2.911363,[247   4] ; [257  11],[243.74566474   7.25433526] ; [260.25433526   7.74566474],0
s5,1,0.095906,2.772338,[ 77 166] ; [ 65 195],[ 68.60039761 174.39960239] ; [ 73.39960239 186.60039761],0
a6,1,0.11195,2.526471,[184  67] ; [180  89],[175.7  75.3] ; [188.3  80.7],0
n6,1,0.114588,2.489775,[213  38] ; [214  55],[206.10961538  44.89038462] ; [220.89038462  48.10961538],0
a2,1,0.163388,1.942587,[ 63 188] ; [ 54 216],[ 56.36660269 194.63339731] ; [ 60.63339731 209.36660269],0
a7,1,0.167324,1.90676,[191  60] ; [191  79],[184.03454894  66.96545106] ; [197.96545106  72.03454894],0
u2,1,0.192539,1.698079,[43 27] ; [46 44],[38.9375 31.0625] ; [50.0625 39.9375],0
u3,1,0.198785,1.651282,[44 26] ; [48 43],[40. 30.] ; [52. 39.],0
