Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,64.600147,[ 38 607] ; [28 59],[ 58.1557377 586.8442623] ; [ 7.8442623 79.1557377],1
p12,1,0.0,50.089815,[ 36 608] ; [24 62],[ 52.93150685 591.06849315] ; [ 7.06849315 78.93150685],1
s5,1,0.0,39.786764,[202 426] ; [54 25],[227.39462518 400.60537482] ; [28.60537482 50.39462518],1
p8,1,0.0,32.470636,[318 319] ; [71 15],[342.72890733 294.27109267] ; [46.27109267 39.72890733],1
p4,1,0.0,32.02781,[365 280] ; [76 10],[389.11764706 255.88235294] ; [51.88235294 34.11764706],1
p3,1,0.0,31.456079,[306 341] ; [69 18],[330.55177112 316.44822888] ; [44.44822888 42.55177112],1
p6,1,0.0,30.912978,[225 415] ; [57 29],[248.59504132 391.40495868] ; [33.40495868 52.59504132],1
s7,1,4e-06,21.405975,[298 323] ; [61 20],[317.57692308 303.42307692] ; [41.42307692 39.57692308],1
a1,1,1.5e-05,18.796967,[ 22 626] ; [12 75],[ 29.9755102 618.0244898] ; [ 4.0244898 82.9755102],1
v3,1,0.000346,12.80408,[246 384] ; [50 34],[261.17647059 368.82352941] ; [34.82352941 49.17647059],1
s8,1,0.000396,12.552558,[278 366] ; [54 31],[293.28943759 350.71056241] ; [38.71056241 46.28943759],1
n4,1,0.000673,11.561396,[510 136] ; [82  5],[521.73533424 124.26466576] ; [70.26466576 16.73533424],1
n5,1,0.001095,10.660184,[505 141] ; [81  6],[516.44747613 129.55252387] ; [69.55252387 17.44747613],0
b5,1,0.001151,10.567822,[401 247] ; [38 49],[387.03673469 260.96326531] ; [51.96326531 35.03673469],0
s6,1,0.001217,10.464496,[428 208] ; [68 12],[440.58100559 195.41899441] ; [55.41899441 24.58100559],0
p7,1,0.003466,8.544398,[398 237] ; [67 18],[410.10416667 224.89583333] ; [54.89583333 30.10416667],0
v1,1,0.00504,7.865075,[335 299] ; [58 26],[347.02228412 286.97771588] ; [45.97771588 38.02228412],0
s1,1,0.005695,7.644355,[ 16 622] ; [ 7 80],[ 20.24 617.76] ; [ 2.76 84.24],0
p9,1,0.014784,5.942019,[538 100] ; [81  5],[545.47237569  92.52762431] ; [73.52762431 12.47237569],0
p10,1,0.022679,5.192892,[527 115] ; [79  7],[534.41208791 107.58791209] ; [71.58791209 14.41208791],0
n1,1,0.025901,4.962644,[53 90] ; [10  5],[57.01898734 85.98101266] ; [5.98101266 9.01898734],0
s2,1,0.032827,4.554789,[324 317] ; [54 32],[333.28473177 307.71526823] ; [44.71526823 41.28473177],0
u4,1,0.03403,4.493188,[ 13 635] ; [ 5 82],[ 15.86938776 632.13061224] ; [ 2.13061224 84.86938776],0
s3,1,0.035422,4.424736,[351 287] ; [57 28],[360.03319502 277.96680498] ; [47.96680498 37.03319502],0
p2,1,0.119848,2.419304,[537 109] ; [78  9],[542.00545703 103.99454297] ; [72.99454297 14.00545703],0
a2,1,0.14257,2.150001,[166 482] ; [16 71],[160.45714286 487.54285714] ; [21.54285714 65.45714286],0
b3,1,0.154003,2.032145,[142 239] ; [29 33],[147.06772009 233.93227991] ; [23.93227991 38.06772009],0
b2,1,0.154003,2.032145,[142 239] ; [29 33],[147.06772009 233.93227991] ; [23.93227991 38.06772009],0
a3,1,0.169877,1.884026,[458 186] ; [68 19],[463.39808482 180.60191518] ; [62.60191518 24.39808482],0
r1,1,0.173334,1.853867,[525 120] ; [76 11],[529.56967213 115.43032787] ; [71.43032787 15.56967213],0
p11,1,0.244572,1.354044,[517 131] ; [74 13],[521.04489796 126.95510204] ; [69.95510204 17.04489796],0
b1,1,0.324193,0.971954,[233 415] ; [36 51],[237.15918367 410.84081633] ; [31.84081633 55.15918367],0
n3,1,0.329549,0.950669,[105  37] ; [10  6],[103.35443038  38.64556962] ; [11.64556962  4.35443038],0
v4,1,0.343668,0.896702,[629  19] ; [85  1],[630.34332425  17.65667575] ; [83.65667575  2.34332425],0
a6,1,0.355163,0.854925,[441 206] ; [55 32],[437.20980926 209.79019074] ; [58.79019074 28.20980926],0
s4,1,0.37699,0.780494,[115 524] ; [12 73],[112.08977901 526.91022099] ; [14.91022099 70.08977901],0
d5,1,0.422252,0.64404,[528 118] ; [68 19],[525.26057299 120.73942701] ; [70.73942701 16.26057299],0
a8,1,0.493098,0.469759,[ 79 509] ; [13 67],[ 80.98203593 507.01796407] ; [11.01796407 68.98203593],0
n2,1,0.497513,0.460237,[105  38] ; [13  3],[106.12578616  36.87421384] ; [11.87421384  4.12578616],0
a5,1,0.555434,0.347671,[480 168] ; [67 20],[482.25306122 165.74693878] ; [64.74693878 22.25306122],0
d3,1,0.584163,0.299552,[450 197] ; [58 29],[447.78746594 199.21253406] ; [60.21253406 26.78746594],0
r4,1,0.595972,0.281115,[609  39] ; [83  4],[610.08979592  37.91020408] ; [81.91020408  5.08979592],0
r3,1,0.670737,0.180741,[622  24] ; [82  4],[621.28961749  24.71038251] ; [82.71038251  3.28961749],0
d1,1,0.694935,0.153794,[388 260] ; [54 33],[389.68163265 258.31836735] ; [52.31836735 34.68163265],0
d2,1,0.701381,0.147039,[319 325] ; [45 42],[320.67852257 323.32147743] ; [43.32147743 43.67852257],0
u3,1,0.772671,0.083454,[106  83] ; [10  9],[105.40384615  83.59615385] ; [10.59615385  8.40384615],0
a4,1,0.778617,0.079029,[299 345] ; [39 48],[297.77291382 346.22708618] ; [40.22708618 46.77291382],0
v2,1,0.783454,0.075526,[359 265] ; [47 37],[357.83050847 266.16949153] ; [48.16949153 35.83050847],0
b4,1,0.835157,0.043302,[380 268] ; [50 37],[379.10204082 268.89795918] ; [50.89795918 36.10204082],0
d4,1,0.842832,0.039312,[529 117] ; [72 15],[529.66712142 116.33287858] ; [71.33287858 15.66712142],0
u2,1,0.844312,0.038565,[94 93] ; [10  9],[94.40776699 92.59223301] ; [9.59223301 9.40776699],0
a7,1,0.915108,0.011363,[471 174] ; [64 23],[471.41393443 173.58606557] ; [63.58606557 23.41393443],0
u1,1,0.955755,0.003078,[125 523] ; [17 70],[125.19183673 522.80816327] ; [16.80816327 70.19183673],0
