Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,52.92822,[248 158] ; [28 92],[213.03422053 192.96577947] ; [62.96577947 57.03422053],1
a3,1,0.0,50.97551,[324  83] ; [55 64],[293.25665399 113.74334601] ; [85.74334601 33.25665399],1
d1,1,0.0,44.976982,[292 115] ; [46 74],[261.03605313 145.96394687] ; [76.96394687 43.03605313],1
a4,1,0.0,43.216801,[226 179] ; [26 94],[194.4 210.6] ; [57.6 62.4],1
u1,1,0.0,30.436978,[104 303] ; [  3 117],[ 82.63567362 324.36432638] ; [24.36432638 95.63567362],1
r1,1,6e-06,20.408943,[351  53] ; [83 37],[334.61068702  69.38931298] ; [99.38931298 20.61068702],1
d4,1,5.3e-05,16.324142,[354  52] ; [86 34],[339.61977186  66.38022814] ; [100.38022814  19.61977186],1
d5,1,6.9e-05,15.825974,[358  48] ; [88 32],[344.25095057  61.74904943] ; [101.74904943  18.25095057],1
a6,1,9.7e-05,15.200463,[294 113] ; [64 56],[276.48197343 130.51802657] ; [81.51802657 38.48197343],1
p9,1,0.000539,11.97489,[365  40] ; [93 26],[353.98854962  51.01145038] ; [104.01145038  14.98854962],1
p10,1,0.000758,11.340797,[355  48] ; [90 29],[343.55363985  59.44636015] ; [101.44636015  17.55363985],1
v2,1,0.001411,10.19072,[247 147] ; [54 63],[232.08219178 161.91780822] ; [68.91780822 48.08219178],0
b3,1,0.002028,9.523904,[112 155] ; [15 54],[100.91964286 166.08035714] ; [26.08035714 42.91964286],0
b2,1,0.002028,9.523904,[112 155] ; [15 54],[100.91964286 166.08035714] ; [26.08035714 42.91964286],0
r2,1,0.002184,9.38811,[388  15] ; [106  13],[381.38314176  21.61685824] ; [112.61685824   6.38314176],0
d3,1,0.004423,8.1016,[308  99] ; [75 45],[295.78937381 111.21062619] ; [87.21062619 32.78937381],0
a7,1,0.005196,7.809777,[315  92] ; [77 42],[303.31558935 103.68441065] ; [88.68441065 30.31558935],0
s8,1,0.009585,6.710451,[216 188] ; [48 72],[203.54198473 200.45801527] ; [60.45801527 59.54198473],0
n4,1,0.010075,6.621664,[340  66] ; [88 32],[330.35741445  75.64258555] ; [97.64258555 22.35741445],0
s5,1,0.016721,5.725396,[160 233] ; [32 81],[149.12252964 243.87747036] ; [42.87747036 70.12252964],0
r4,1,0.026198,4.942904,[386  21] ; [107  13],[380.74193548  26.25806452] ; [112.25806452   7.74193548],0
p11,1,0.039295,4.248058,[342  65] ; [91 29],[334.40417457  72.59582543] ; [98.59582543 21.40417457],0
s7,1,0.039593,4.235256,[225 161] ; [53 59],[215.47791165 170.52208835] ; [62.52208835 49.47791165],0
v1,1,0.085256,2.961748,[245 151] ; [62 55],[236.98245614 159.01754386] ; [70.01754386 46.98245614],0
s6,1,0.104736,2.631909,[302  95] ; [81 37],[295.24466019 101.75533981] ; [87.75533981 30.24466019],0
a1,1,0.117964,2.444152,[ 25 382] ; [  3 117],[ 21.62428843 385.37571157] ; [  6.37571157 113.62428843],0
p12,1,0.118472,2.437409,[ 43 363] ; [  7 113],[ 38.59315589 367.40684411] ; [ 11.40684411 108.59315589],0
p3,1,0.121081,2.403284,[281 125] ; [74 46],[274.01140684 131.98859316] ; [80.98859316 39.01140684],0
u4,1,0.13132,2.27683,[ 14 393] ; [  1 119],[ 11.58444023 395.41555977] ; [  3.41555977 116.58444023],0
p2,1,0.135174,2.232054,[366  38] ; [103  17],[361.59541985  42.40458015] ; [107.40458015  12.59541985],0
s2,1,0.15923,1.981524,[232 170] ; [60 59],[225.30518234 176.69481766] ; [66.69481766 52.30518234],0
p5,1,0.171514,1.869656,[ 61 344] ; [24 94],[ 65.82217973 339.17782027] ; [19.17782027 98.82217973],0
p8,1,0.188345,1.730515,[261 143] ; [69 50],[254.91395793 149.08604207] ; [75.08604207 43.91395793],0
n5,1,0.246221,1.34462,[326  78] ; [91 29],[321.50381679  82.49618321] ; [95.49618321 24.50381679],0
n1,1,0.262566,1.255176,[26 45] ; [11 11],[28.24731183 42.75268817] ; [ 8.75268817 13.24731183],0
s1,1,0.270361,1.214914,[ 12 391] ; [  6 112],[ 13.92322457 389.07677543] ; [  4.07677543 113.92322457],0
p7,1,0.280107,1.166569,[300 104] ; [81 36],[295.43953935 108.56046065] ; [85.56046065 31.43953935],0
n6,1,0.341574,0.904516,[354  51] ; [100  19],[350.89694656  54.10305344] ; [103.10305344  15.89694656],0
b5,1,0.362852,0.827997,[232 175] ; [74 46],[236.32258065 170.67741935] ; [69.67741935 50.32258065],0
v3,1,0.378827,0.774506,[169 222] ; [44 70],[164.91683168 226.08316832] ; [48.08316832 65.91683168],0
s3,1,0.502107,0.450481,[239 161] ; [67 52],[235.83815029 164.16184971] ; [70.16184971 48.83815029],0
n3,1,0.546897,0.362905,[56 15] ; [16  6],[54.96774194 16.03225806] ; [17.03225806  4.96774194],0
u3,1,0.552327,0.353165,[52 29] ; [38 26],[50.27586207 30.72413793] ; [39.72413793 24.27586207],0
b4,1,0.573012,0.317669,[239 168] ; [67 53],[236.32258065 170.67741935] ; [69.67741935 50.32258065],0
p6,1,0.596566,0.280206,[199 204] ; [55 63],[196.47216891 206.52783109] ; [57.52783109 60.47216891],0
s4,1,0.662531,0.190464,[ 68 334] ; [22 96],[ 69.57692308 332.42307692] ; [20.42307692 97.57692308],0
u2,1,0.669955,0.181654,[49 33] ; [36 28],[47.73972603 34.26027397] ; [37.26027397 26.73972603],0
b1,1,0.735622,0.114012,[163 244] ; [46 74],[161.40986717 245.59013283] ; [47.59013283 72.40986717],0
n2,1,0.812126,0.056494,[53 19] ; [16  5],[53.41935484 18.58064516] ; [15.58064516  5.41935484],0
p1,1,0.828474,0.046941,[ 41 363] ; [ 13 107],[ 41.63358779 362.36641221] ; [ 12.36641221 107.63358779],0
v4,1,0.864093,0.029298,[391  15] ; [115   4],[391.30666667  14.69333333] ; [114.69333333   4.30666667],0
a8,1,0.978705,0.000712,[ 50 314] ; [15 95],[ 49.91561181 314.08438819] ; [15.08438819 94.91561181],0
