Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.005736,7.631471,[9 6] ; [ 1 11],[5.55555556 9.44444444] ; [4.44444444 7.55555556],0
p10,1,0.013711,6.075,[13  2] ; [5 7],[10.  5.] ; [8. 4.],0
b4,1,0.02108,5.320184,[ 5 10] ; [10  3],[8.03571429 6.96428571] ; [6.96428571 6.03571429],0
p8,1,0.02108,5.320184,[10  5] ; [ 3 10],[6.96428571 8.03571429] ; [6.03571429 6.96428571],0
p4,1,0.024798,5.037927,[12  3] ; [5 8],[9.10714286 5.89285714] ; [7.89285714 5.10714286],0
p3,1,0.030191,4.698355,[7 8] ; [ 1 11],[ 4.44444444 10.55555556] ; [3.55555556 8.44444444],0
p9,1,0.040403,4.200882,[12  3] ; [5 7],[9.44444444 5.55555556] ; [7.55555556 4.44444444],0
p2,1,0.055205,3.675897,[13  2] ; [7 6],[10.71428571  4.28571429] ; [9.28571429 3.71428571],0
d1,1,0.058137,3.589744,[ 5 10] ; [9 4],[7.5 7.5] ; [6.5 6.5],0
r4,1,0.077121,3.124546,[7 8] ; [ 2 11],[ 4.82142857 10.17857143] ; [4.17857143 8.82142857],0
s4,1,0.099129,2.719503,[ 5 10] ; [ 1 12],[ 3.21428571 11.78571429] ; [ 2.78571429 10.21428571],0
r1,1,0.102069,2.672919,[8 7] ; [ 3 10],[5.89285714 9.10714286] ; [5.10714286 7.89285714],0
n5,1,0.125661,2.345299,[13  2] ; [8 5],[11.25  3.75] ; [9.75 3.25],0
b1,1,0.135575,2.227482,[10  5] ; [5 8],[8.03571429 6.96428571] ; [6.96428571 6.03571429],0
v4,1,0.139445,2.184076,[12  3] ; [7 6],[10.17857143  4.82142857] ; [8.82142857 4.17857143],0
p5,1,0.191071,1.709342,[ 4 11] ; [ 1 12],[ 2.67857143 12.32142857] ; [ 2.32142857 10.67857143],0
s5,1,0.191071,1.709342,[ 4 11] ; [ 1 12],[ 2.67857143 12.32142857] ; [ 2.32142857 10.67857143],0
