Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001712,9.834875,[19 11] ; [ 93 179],[11.12582781 18.87417219] ; [100.87417219 171.12582781],0
v3,1,0.012286,6.269081,[15 14] ; [ 76 186],[ 9.06872852 19.93127148] ; [ 81.93127148 180.06872852],0
r1,1,0.029487,4.73895,[16 14] ; [197  75],[21.1589404  8.8410596] ; [191.8410596  80.1589404],0
a1,1,0.037062,4.347553,[ 4 26] ; [ 12 262],[ 1.57894737 28.42105263] ; [ 14.42105263 259.57894737],0
s1,1,0.065622,3.389272,[ 3 26] ; [  9 263],[ 1.15614618 27.84385382] ; [ 10.84385382 261.15614618],0
r3,1,0.070806,3.264227,[29  1] ; [229  42],[25.71428571  4.28571429] ; [232.28571429  38.71428571],0
d4,1,0.072852,3.217572,[27  3] ; [206  67],[23.06930693  6.93069307] ; [209.93069307  63.06930693],0
s8,1,0.077936,3.107418,[ 9 21] ; [ 46 226],[ 5.46357616 24.53642384] ; [ 49.53642384 222.46357616],0
n3,1,0.094182,2.801406,[4 7] ; [49 29],[6.5505618 4.4494382] ; [46.4494382 31.5505618],0
s7,1,0.140765,2.169575,[ 8 18] ; [ 49 213],[ 5.14583333 20.85416667] ; [ 51.85416667 210.14583333],0
p9,1,0.174125,1.847065,[18 12] ; [192  75],[21.21212121  8.78787879] ; [188.78787879  78.21212121],0
v1,1,0.19055,1.713359,[16 14] ; [110 159],[12.64214047 17.35785953] ; [113.35785953 155.64214047],0
n6,1,0.191216,1.708227,[25  4] ; [205  67],[22.15946844  6.84053156] ; [207.84053156  64.15946844],0
b1,1,0.214077,1.543637,[15 15] ; [105 169],[11.84210526 18.15789474] ; [108.15789474 165.84210526],0
d1,1,0.233324,1.42048,[18 12] ; [133 141],[14.90131579 15.09868421] ; [136.09868421 137.90131579],0
p11,1,0.23884,1.38743,[18 12] ; [193  81],[20.82236842  9.17763158] ; [190.17763158  83.82236842],0
b2,1,0.262212,1.257041,[ 4 14] ; [ 56 102],[ 6.13636364 11.86363636] ; [ 53.86363636 104.13636364],0
b3,1,0.262212,1.257041,[ 4 14] ; [ 56 102],[ 6.13636364 11.86363636] ; [ 53.86363636 104.13636364],0
d5,1,0.30214,1.064727,[25  5] ; [205  69],[22.69736842  7.30263158] ; [207.30263158  66.69736842],0
d2,1,0.305902,1.048288,[16 14] ; [118 153],[13.35548173 16.64451827] ; [120.64451827 150.35548173],0
a5,1,0.324438,0.970971,[23  7] ; [186  88],[20.625  9.375] ; [188.375  85.625],0
a7,1,0.330018,0.948828,[18 12] ; [187  85],[20.36423841  9.63576159] ; [184.63576159  87.36423841],0
u3,1,0.342493,0.901077,[7 5] ; [43 55],[5.45454545 6.54545455] ; [44.54545455 53.45454545],0
p8,1,0.342902,0.89955,[14 16] ; [102 168],[11.6 18.4] ; [104.4 165.6],0
u1,1,0.388985,0.742113,[ 5 25] ; [ 31 243],[ 3.55263158 26.44736842] ; [ 32.44736842 241.55263158],0
p4,1,0.391004,0.735818,[14 16] ; [105 167],[11.82119205 18.17880795] ; [107.17880795 164.82119205],0
s4,1,0.41894,0.653287,[ 4 26] ; [ 24 248],[ 2.78145695 27.21854305] ; [ 25.21854305 246.78145695],0
a4,1,0.436941,0.604304,[14 16] ; [107 165],[12.01986755 17.98013245] ; [108.98013245 163.01986755],0
p1,1,0.447658,0.576574,[ 1 29] ; [ 19 254],[ 1.98019802 28.01980198] ; [ 18.01980198 254.98019802],0
a6,1,0.455792,0.556208,[18 12] ; [183  91],[19.83552632 10.16447368] ; [181.16447368  92.83552632],0
b5,1,0.490225,0.476033,[16 14] ; [164 110],[17.76315789 12.23684211] ; [162.23684211 111.76315789],0
a8,1,0.507584,0.439044,[ 2 25] ; [ 29 220],[ 3.0326087 23.9673913] ; [ 27.9673913 221.0326087],0
n2,1,0.540179,0.375208,[8 3] ; [50 29],[7.08888889 3.91111111] ; [50.91111111 28.08888889],0
s5,1,0.541803,0.372208,[ 4 26] ; [ 48 222],[ 5.2 24.8] ; [ 46.8 223.2],0
p2,1,0.614442,0.253757,[22  8] ; [188  85],[20.79207921  9.20792079] ; [189.20792079  83.79207921],0
d3,1,0.619513,0.246553,[20 10] ; [170 104],[18.75 11.25] ; [171.25 102.75],0
a3,1,0.628306,0.234365,[18 12] ; [176  97],[19.20792079 10.79207921] ; [174.79207921  98.20792079],0
r4,1,0.651597,0.203893,[22  8] ; [211  63],[22.99342105  7.00657895] ; [210.00657895  63.99342105],0
p7,1,0.656781,0.197458,[14 16] ; [115 156],[12.85714286 17.14285714] ; [116.14285714 154.85714286],0
u2,1,0.682628,0.167183,[5 7] ; [46 50],[5.66666667 6.33333333] ; [45.33333333 50.66666667],0
r2,1,0.706846,0.141448,[25  5] ; [231  38],[25.68561873  4.31438127] ; [230.31438127  38.68561873],0
n4,1,0.712465,0.135828,[21  9] ; [182  91],[20.0990099  9.9009901] ; [182.9009901  90.0990099],0
b4,1,0.752951,0.099068,[17 13] ; [147 127],[16.18421053 13.81578947] ; [147.81578947 126.18421053],0
a2,1,0.814219,0.055219,[ 6 24] ; [ 50 224],[ 5.52631579 24.47368421] ; [ 50.47368421 223.52631579],0
p5,1,0.840438,0.040535,[ 2 28] ; [ 21 252],[ 2.27722772 27.72277228] ; [ 20.72277228 252.27722772],0
p10,1,0.858482,0.031793,[20 10] ; [185  86],[20.43189369  9.56810631] ; [184.56810631  86.43189369],0
v2,1,0.890117,0.019087,[15 15] ; [128 135],[14.64163823 15.35836177] ; [128.35836177 134.64163823],0
n5,1,0.978403,0.000733,[20 10] ; [182  90],[20.06622517  9.93377483] ; [181.93377483  90.06622517],0
v4,1,0.982046,0.000506,[26  4] ; [237  36],[26.03960396  3.96039604] ; [236.96039604  36.03960396],0
p3,1,1.0,0.0,[10 20] ; [ 91 182],[10. 20.] ; [ 91. 182.],0
