Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,47.321637,[52  5] ; [24 52],[32.57142857 24.42857143] ; [43.42857143 32.57142857],1
d5,1,0.0,45.051226,[56  1] ; [33 44],[37.85820896 19.14179104] ; [51.14179104 25.85820896],1
d4,1,0.0,41.170405,[56  1] ; [36 42],[38.84444444 18.15555556] ; [53.15555556 24.84444444],1
d2,1,0.0,40.379712,[44 12] ; [18 60],[25.91044776 30.08955224] ; [36.08955224 41.91044776],1
a4,1,4.7e-05,16.554506,[33 24] ; [18 59],[21.69402985 35.30597015] ; [29.30597015 47.69402985],1
a2,1,5e-05,16.464328,[18 40] ; [ 4 74],[ 9.38235294 48.61764706] ; [12.61764706 65.38235294],1
a5,1,0.001014,10.802467,[41 17] ; [33 45],[31.55882353 26.44117647] ; [42.44117647 35.55882353],0
a3,1,0.001858,9.684564,[44 13] ; [38 37],[35.40909091 21.59090909] ; [46.59090909 28.40909091],0
a6,1,0.007941,7.046703,[38 19] ; [34 44],[30.4 26.6] ; [41.6 36.4],0
r2,1,0.010291,6.583878,[51  4] ; [59 19],[45.4887218  9.5112782] ; [64.5112782 13.4887218],0
r1,1,0.013029,6.165229,[41 16] ; [39 38],[34.02985075 22.97014925] ; [45.97014925 31.02985075],0
s8,1,0.018501,5.548122,[20 38] ; [13 64],[14.17777778 43.82222222] ; [18.82222222 58.17777778],0
r4,1,0.022972,5.170645,[43 15] ; [43 35],[36.67647059 21.32352941] ; [49.32352941 28.67647059],0
s7,1,0.032207,4.587444,[23 28] ; [20 55],[17.4047619 33.5952381] ; [25.5952381 49.4047619],0
s5,1,0.041865,4.140664,[18 37] ; [13 62],[13.11538462 41.88461538] ; [17.88461538 57.11538462],0
p8,1,0.044247,4.047117,[22 36] ; [17 60],[16.75555556 41.24444444] ; [22.24444444 54.75555556],0
v4,1,0.044999,4.018689,[50  8] ; [56 22],[45.20588235 12.79411765] ; [60.79411765 17.20588235],0
s3,1,0.050043,3.840016,[32 26] ; [29 47],[26.40298507 31.59701493] ; [34.59701493 41.40298507],0
a7,1,0.067759,3.336486,[42 16] ; [44 33],[36.94814815 21.05185185] ; [49.05185185 27.94814815],0
n6,1,0.078213,3.101649,[41 17] ; [43 34],[36.08888889 21.91111111] ; [47.91111111 29.08888889],0
p10,1,0.096989,2.754367,[30 28] ; [28 47],[25.29323308 32.70676692] ; [32.70676692 42.29323308],0
p3,1,0.10017,2.702831,[23 34] ; [21 57],[18.57777778 38.42222222] ; [25.42222222 52.57777778],0
b1,1,0.108414,2.577185,[30 28] ; [51 27],[34.54411765 23.45588235] ; [46.45588235 31.54411765],0
v3,1,0.110935,2.54085,[ 8 49] ; [19 56],[11.65909091 45.34090909] ; [15.34090909 59.65909091],0
s6,1,0.115634,2.475476,[30 27] ; [30 47],[25.52238806 31.47761194] ; [34.47761194 42.52238806],0
n1,1,0.118017,2.443439,[16 14] ; [10 20],[13. 17.] ; [13. 17.],0
p6,1,0.139451,2.184001,[15 43] ; [12 65],[11.6 46.4] ; [15.4 61.6],0
n4,1,0.179468,1.802025,[39 19] ; [43 34],[35.22962963 22.77037037] ; [46.77037037 30.22962963],0
p12,1,0.184172,1.763631,[ 3 55] ; [ 1 77],[ 1.70588235 56.29411765] ; [ 2.29411765 75.70588235],0
r3,1,0.209594,1.574228,[43 14] ; [51 27],[39.68888889 17.31111111] ; [54.31111111 23.68888889],0
u3,1,0.226352,1.463641,[8 6] ; [15 24],[6.0754717 7.9245283] ; [16.9245283 22.0754717],0
n5,1,0.232039,1.428317,[40 18] ; [46 32],[36.67647059 21.32352941] ; [49.32352941 28.67647059],0
p9,1,0.276072,1.186326,[33 23] ; [37 38],[29.92366412 26.07633588] ; [40.07633588 34.92366412],0
b4,1,0.345001,0.89176,[33 25] ; [38 40],[30.27941176 27.72058824] ; [40.72058824 37.27941176],0
p1,1,0.374966,0.787141,[ 8 50] ; [ 7 71],[ 6.39705882 51.60294118] ; [ 8.60294118 69.39705882],0
b3,1,0.426457,0.632453,[12 20] ; [13 32],[10.38961039 21.61038961] ; [14.61038961 30.38961039],0
b2,1,0.426457,0.632453,[12 20] ; [13 32],[10.38961039 21.61038961] ; [14.61038961 30.38961039],0
p7,1,0.430643,0.621089,[21 36] ; [34 44],[23.22222222 33.77777778] ; [31.77777778 46.22222222],0
n2,1,0.437343,0.603243,[17 14] ; [20 11],[18.5 12.5] ; [18.5 12.5],0
n3,1,0.5221,0.409742,[18 12] ; [15 14],[16.77966102 13.22033898] ; [16.22033898 12.77966102],0
p4,1,0.553309,0.351423,[24 34] ; [28 49],[22.34074074 35.65925926] ; [29.65925926 47.34074074],0
s2,1,0.578968,0.307907,[22 36] ; [26 52],[20.47058824 37.52941176] ; [27.52941176 50.47058824],0
p5,1,0.583692,0.300304,[ 6 51] ; [ 6 71],[ 5.10447761 51.89552239] ; [ 6.89552239 70.10447761],0
u2,1,0.644911,0.212377,[6 8] ; [14 25],[5.28301887 8.71698113] ; [14.71698113 24.28301887],0
b5,1,0.674671,0.176187,[37 21] ; [47 31],[35.82352941 22.17647059] ; [48.17647059 29.82352941],0
v1,1,0.694875,0.153858,[17 41] ; [25 52],[18.04444444 39.95555556] ; [23.95555556 53.04444444],0
p2,1,0.706677,0.141618,[34 23] ; [44 34],[32.93333333 24.06666667] ; [45.06666667 32.93333333],0
s1,1,0.711925,0.136362,[ 5 53] ; [ 8 68],[ 5.62686567 52.37313433] ; [ 7.37313433 68.62686567],0
a1,1,0.788062,0.072269,[ 6 52] ; [ 7 71],[ 5.54411765 52.45588235] ; [ 7.45588235 70.54411765],0
u4,1,0.832246,0.044868,[ 1 57] ; [ 1 77],[ 0.85294118 57.14705882] ; [ 1.14705882 76.85294118],0
s4,1,0.832935,0.044495,[12 46] ; [15 63],[11.51470588 46.48529412] ; [15.48529412 62.51470588],0
a8,1,0.964863,0.001941,[ 6 49] ; [ 8 67],[ 5.92307692 49.07692308] ; [ 8.07692308 66.92307692],0
