Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.003043,8.78127,[38 25] ; [1 9],[33.65753425 29.34246575] ; [5.34246575 4.65753425],0
b4,1,0.004163,8.211215,[37 26] ; [1 9],[32.79452055 30.20547945] ; [5.20547945 4.79452055],0
r3,1,0.00417,8.208477,[58  5] ; [6 4],[55.23287671  7.76712329] ; [8.76712329 1.23287671],0
n6,1,0.004653,8.009421,[54  8] ; [5 5],[50.80555556 11.19444444] ; [8.19444444 1.80555556],0
d2,1,0.009724,6.684828,[34 29] ; [1 9],[30.20547945 32.79452055] ; [4.79452055 5.20547945],0
v3,1,0.0332,4.535447,[27 32] ; [1 9],[23.94202899 35.05797101] ; [4.05797101 5.94202899],0
r1,1,0.084504,2.976078,[48 15] ; [5 5],[45.73972603 17.26027397] ; [7.26027397 2.73972603],0
n4,1,0.10126,2.68559,[52 11] ; [6 4],[50.05479452 12.94520548] ; [7.94520548 2.05479452],0
s2,1,0.104652,2.633172,[21 42] ; [6 4],[23.30136986 39.69863014] ; [3.69863014 6.30136986],0
v2,1,0.107636,2.588594,[35 26] ; [3 7],[32.64788732 28.35211268] ; [5.35211268 4.64788732],0
a3,1,0.10777,2.586621,[51 11] ; [6 4],[49.08333333 12.91666667] ; [7.91666667 2.08333333],0
p11,1,0.136783,2.213784,[51 12] ; [6 4],[49.19178082 13.80821918] ; [7.80821918 2.19178082],0
b2,1,0.149317,2.079214,[26 19] ; [2 5],[24.23076923 20.76923077] ; [3.76923077 3.23076923],0
b3,1,0.149317,2.079214,[26 19] ; [2 5],[24.23076923 20.76923077] ; [3.76923077 3.23076923],0
p4,1,0.190906,1.710609,[39 24] ; [4 6],[37.10958904 25.89041096] ; [5.89041096 4.10958904],0
b5,1,0.221425,1.49511,[31 32] ; [7 3],[32.79452055 30.20547945] ; [5.20547945 4.79452055],0
r4,1,0.225631,1.468193,[49 14] ; [6 4],[47.46575342 15.53424658] ; [7.53424658 2.46575342],0
u2,1,0.248213,1.333333,[5 7] ; [3 1],[6. 6.] ; [2. 2.],0
s8,1,0.258009,1.279409,[31 32] ; [3 7],[29.34246575 33.65753425] ; [4.65753425 5.34246575],0
d4,1,0.278028,1.176705,[53 10] ; [7 3],[51.78082192 11.21917808] ; [8.21917808 1.78082192],0
p6,1,0.286062,1.138065,[26 36] ; [6 4],[27.55555556 34.44444444] ; [4.44444444 5.55555556],0
a4,1,0.298347,1.081569,[30 33] ; [3 7],[28.47945205 34.52054795] ; [4.52054795 5.47945205],0
a1,1,0.312463,1.020234,[ 2 61] ; [1 9],[ 2.5890411 60.4109589] ; [0.4109589 9.5890411],0
p3,1,0.332592,0.938777,[35 27] ; [4 6],[33.58333333 28.41666667] ; [5.41666667 4.58333333],0
u1,1,0.425854,0.634105,[12 51] ; [3 7],[12.94520548 50.05479452] ; [2.05479452 7.94520548],0
a2,1,0.427456,0.629726,[13 50] ; [1 9],[12.08219178 50.91780822] ; [1.91780822 8.08219178],0
s5,1,0.443193,0.588001,[ 9 53] ; [2 6],[ 9.74285714 52.25714286] ; [1.25714286 6.74285714],0
a5,1,0.464358,0.535371,[45 18] ; [6 4],[44.01369863 18.98630137] ; [6.98630137 3.01369863],0
n5,1,0.464358,0.535371,[45 18] ; [6 4],[44.01369863 18.98630137] ; [6.98630137 3.01369863],0
s3,1,0.474791,0.510804,[24 39] ; [5 5],[25.02739726 37.97260274] ; [3.97260274 6.02739726],0
a8,1,0.512519,0.428922,[11 43] ; [1 8],[10.28571429 43.71428571] ; [1.71428571 7.28571429],0
p8,1,0.52593,0.40225,[32 31] ; [4 6],[31.06849315 31.93150685] ; [4.93150685 5.06849315],0
u3,1,0.550985,0.355556,[7 5] ; [3 1],[7.5 4.5] ; [2.5 1.5],0
p7,1,0.577924,0.309603,[41 22] ; [5 4],[40.25 22.75] ; [5.75 3.25],0
a7,1,0.605737,0.266429,[43 20] ; [6 4],[42.28767123 20.71232877] ; [6.71232877 3.28767123],0
a6,1,0.75534,0.097098,[41 22] ; [6 4],[40.56164384 22.43835616] ; [6.43835616 3.56164384],0
d5,1,0.757939,0.09498,[47 16] ; [7 3],[46.60273973 16.39726027] ; [7.39726027 2.60273973],0
r2,1,0.758795,0.094288,[57  5] ; [8 1],[56.76056338  5.23943662] ; [8.23943662 0.76056338],0
b1,1,0.760654,0.092795,[22 41] ; [3 7],[21.57534247 41.42465753] ; [3.42465753 6.57534247],0
p9,1,0.772,0.083961,[47 15] ; [8 2],[47.36111111 14.63888889] ; [7.63888889 2.36111111],0
d3,1,0.834876,0.043452,[42 21] ; [7 3],[42.28767123 20.71232877] ; [6.71232877 3.28767123],0
v1,1,0.845002,0.03822,[28 32] ; [5 5],[28.28571429 31.71428571] ; [4.71428571 5.28571429],0
v4,1,0.880486,0.022606,[57  6] ; [8 1],[56.875  6.125] ; [8.125 0.875],0
p10,1,0.943346,0.00505,[51 12] ; [8 2],[50.91780822 12.08219178] ; [8.08219178 1.91780822],0
