Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.855224,[24 38] ; [183  56],[42.63787375 19.36212625] ; [164.36212625  74.63787375],1
p10,1,0.0,28.594988,[31 30] ; [199  40],[46.76666667 14.23333333] ; [183.23333333  55.76666667],1
p9,1,0.0,26.670559,[34 27] ; [203  34],[48.51342282 12.48657718] ; [188.48657718  48.51342282],1
p11,1,2e-06,22.883379,[29 33] ; [187  54],[44.1980198 17.8019802] ; [171.8019802  69.1980198],1
v4,1,1.1e-05,19.355173,[48 14] ; [228  12],[56.66225166  5.33774834] ; [219.33774834  20.66225166],1
n4,1,1.2e-05,19.13225,[35 27] ; [199  42],[47.88118812 14.11881188] ; [186.11881188  54.88118812],1
p2,1,0.00023,13.566448,[35 26] ; [193  48],[46.05298013 14.94701987] ; [181.94701987  59.05298013],1
r4,1,0.000818,11.200693,[45 17] ; [215  26],[53.20132013  8.79867987] ; [206.79867987  34.20132013],1
s7,1,0.001315,10.321813,[15 41] ; [116 113],[25.74035088 30.25964912] ; [105.25964912 123.74035088],0
s6,1,0.002743,8.970698,[28 34] ; [155  80],[38.2020202 23.7979798] ; [144.7979798  90.2020202],0
p6,1,0.002789,8.940424,[ 8 52] ; [ 79 161],[17.4 42.6] ; [ 69.6 170.4],0
s5,1,0.002972,8.824337,[ 8 49] ; [ 80 154],[17.2371134 39.7628866] ; [ 70.7628866 163.2371134],0
s8,1,0.004258,8.170355,[13 49] ; [ 97 142],[22.65780731 39.34219269] ; [ 87.34219269 151.65780731],0
r2,1,0.013552,6.095592,[52  9] ; [224  13],[56.4966443  4.5033557] ; [219.5033557  17.4966443],0
r3,1,0.017889,5.606953,[52 10] ; [224  16],[56.66225166  5.33774834] ; [219.33774834  20.66225166],0
b1,1,0.023144,5.157649,[33 29] ; [ 90 151],[25.16831683 36.83168317] ; [ 97.83168317 143.16831683],0
u1,1,0.039054,4.258518,[ 6 56] ; [ 51 190],[11.66336634 50.33663366] ; [ 45.33663366 195.66336634],0
d1,1,0.042832,4.102015,[32 30] ; [158  83],[38.87788779 23.12211221] ; [151.12211221  89.87788779],0
d4,1,0.04729,3.935036,[46 15] ; [207  34],[51.10264901  9.89735099] ; [201.89735099  39.10264901],0
p8,1,0.052508,3.759494,[20 40] ; [112 125],[26.66666667 33.33333333] ; [105.33333333 131.66666667],0
s2,1,0.075445,3.160399,[21 41] ; [111 128],[27.18936877 34.81063123] ; [104.81063123 134.18936877],0
s4,1,0.110365,2.548989,[ 7 55] ; [ 48 191],[11.32890365 50.67109635] ; [ 43.67109635 195.32890365],0
b2,1,0.156376,2.008929,[ 9 26] ; [54 86],[12.6 22.4] ; [50.4 89.6],0
b3,1,0.156376,2.008929,[ 9 26] ; [54 86],[12.6 22.4] ; [50.4 89.6],0
s1,1,0.17834,1.8114,[ 4 57] ; [  7 232],[ 2.23666667 58.76333333] ; [  8.76333333 230.23666667],0
p3,1,0.195935,1.672415,[23 39] ; [111 129],[27.50993377 34.49006623] ; [106.49006623 133.50993377],0
r1,1,0.203212,1.619137,[44 17] ; [192  49],[47.66887417 13.33112583] ; [188.33112583  52.66887417],0
n3,1,0.213715,1.546081,[13  8] ; [53 17],[15.23076923  5.76923077] ; [50.76923077 19.23076923],0
p5,1,0.229088,1.446512,[ 3 57] ; [ 24 217],[ 5.3820598 54.6179402] ; [ 21.6179402 219.3820598],0
u2,1,0.277514,1.179226,[10  5] ; [28 27],[8.14285714 6.85714286] ; [29.85714286 25.14285714],0
d5,1,0.301865,1.065937,[48 13] ; [203  38],[50.6986755 10.3013245] ; [200.3013245  40.6986755],0
d2,1,0.330669,0.946276,[31 30] ; [138 101],[34.36333333 26.63666667] ; [134.63666667 104.36333333],0
p7,1,0.338347,0.916685,[32 29] ; [141  97],[35.29431438 25.70568562] ; [137.70568562 100.29431438],0
p1,1,0.425912,0.633946,[ 3 58] ; [ 19 222],[ 4.44370861 56.55629139] ; [ 17.55629139 223.44370861],0
a1,1,0.42761,0.629307,[ 5 57] ; [ 13 228],[ 3.68316832 58.31683168] ; [ 14.31683168 226.68316832],0
n2,1,0.445123,0.58304,[14  9] ; [50 22],[15.49473684  7.50526316] ; [48.50526316 23.49473684],0
u3,1,0.50957,0.434949,[8 6] ; [26 29],[6.89855072 7.10144928] ; [27.10144928 27.89855072],0
d3,1,0.524748,0.404551,[41 20] ; [172  69],[43.02317881 17.97682119] ; [169.97682119  71.02317881],0
a2,1,0.529056,0.396205,[16 46] ; [ 72 169],[18.00660066 43.99339934] ; [ 69.99339934 171.00660066],0
v2,1,0.568914,0.324503,[24 34] ; [107 128],[25.93174061 32.06825939] ; [105.06825939 129.93174061],0
a6,1,0.609561,0.260815,[47 14] ; [178  63],[45.44701987 15.55298013] ; [179.55298013  61.44701987],0
a4,1,0.742224,0.108182,[34 28] ; [126 114],[32.84768212 29.15231788] ; [127.15231788 112.84768212],0
b5,1,0.748412,0.10287,[31 31] ; [126 115],[32.12541254 29.87458746] ; [124.87458746 116.12541254],0
a7,1,0.752185,0.099704,[45 17] ; [170  71],[43.99339934 18.00660066] ; [171.00660066  69.99339934],0
a8,1,0.794242,0.06802,[ 7 51] ; [ 24 197],[ 6.44444444 51.55555556] ; [ 24.55555556 196.44444444],0
b4,1,0.812524,0.05625,[35 27] ; [132 109],[34.17161716 27.82838284] ; [132.82838284 108.17161716],0
s3,1,0.851992,0.034811,[32 30] ; [126 112],[32.65333333 29.34666667] ; [125.34666667 112.65333333],0
p4,1,0.869416,0.027027,[33 29] ; [130 109],[33.57475083 28.42524917] ; [129.42524917 109.57475083],0
v3,1,0.901019,0.015469,[16 40] ; [ 70 168],[16.38095238 39.61904762] ; [ 69.61904762 168.38095238],0
a3,1,0.962324,0.002231,[47 14] ; [185  56],[46.86092715 14.13907285] ; [185.13907285  55.86092715],0
n1,1,0.968619,0.001548,[ 8 13] ; [27 43],[ 8.07692308 12.92307692] ; [26.92307692 43.07692308],0
