Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,170.759314,[220  74] ; [ 19 147],[152.75217391 141.24782609] ; [86.24782609 79.75217391],1
d5,1,0.0,114.712462,[289   6] ; [100  66],[248.92624729  46.07375271] ; [140.07375271  25.92624729],1
d4,1,0.0,111.848501,[292   3] ; [105  60],[254.59782609  40.40217391] ; [142.40217391  22.59782609],1
d3,1,0.0,87.061529,[257  38] ; [77 88],[214.19565217  80.80434783] ; [119.80434783  45.19565217],1
a4,1,0.0,55.047858,[174 121] ; [ 38 127],[135.95652174 159.04347826] ; [76.04347826 88.95652174],1
a2,1,0.0,53.631221,[110 186] ; [ 10 156],[ 76.88311688 219.11688312] ; [ 43.11688312 122.88311688],1
u1,1,0.0,38.654762,[ 89 207] ; [  9 157],[ 62.78787879 233.21212121] ; [ 35.21212121 130.78787879],1
a5,1,0.0,33.498299,[258  38] ; [106  59],[233.71800434  62.28199566] ; [130.28199566  34.71800434],1
a3,1,0.0,25.405602,[246  49] ; [103  62],[223.81521739  71.18478261] ; [125.18478261  39.81521739],1
p4,1,0.000853,11.123288,[202  89] ; [87 75],[185.64900662 105.35099338] ; [103.35099338  58.64900662],1
a6,1,0.001126,10.607839,[224  70] ; [102  63],[208.81045752  85.18954248] ; [117.18954248  47.81045752],0
n4,1,0.003752,8.400319,[247  47] ; [120  45],[235.07189542  58.92810458] ; [131.92810458  33.07189542],0
s8,1,0.009355,6.75368,[155 136] ; [67 98],[141.67105263 149.32894737] ; [80.32894737 84.67105263],0
p12,1,0.020685,5.353122,[ 36 256] ; [  9 153],[ 28.94273128 263.05726872] ; [ 16.05726872 145.94273128],0
s2,1,0.02236,5.217557,[168 126] ; [75 88],[156.32822757 137.67177243] ; [86.67177243 76.32822757],0
a7,1,0.025581,4.984098,[235  61] ; [115  49],[225.2173913  70.7826087] ; [124.7826087  39.2173913],0
p9,1,0.041828,4.142159,[262  28] ; [135  26],[255.27716186  34.72283814] ; [141.72283814  19.27716186],0
u4,1,0.043497,4.075973,[ 11 285] ; [  1 165],[  7.68831169 288.31168831] ; [  4.31168831 161.68831169],0
p2,1,0.043853,4.062212,[257  37] ; [131  32],[249.61050328  44.38949672] ; [138.38949672  24.61050328],0
s7,1,0.108306,2.578773,[159 123] ; [76 81],[150.95671982 131.04328018] ; [84.04328018 72.95671982],0
b5,1,0.110558,2.546222,[183 113] ; [90 76],[174.90909091 121.09090909] ; [98.09090909 67.90909091],0
u2,1,0.137613,2.204444,[31 18] ; [31 32],[27.125 21.875] ; [34.875 28.125],0
u3,1,0.144597,2.128338,[33 17] ; [33 30],[29.20353982 20.79646018] ; [36.79646018 26.20353982],0
n1,1,0.145729,2.116402,[20 25] ; [10 25],[16.875 28.125] ; [13.125 21.875],0
v1,1,0.151711,2.054964,[199  92] ; [100  62],[192.07284768  98.92715232] ; [106.92715232  55.07284768],0
p8,1,0.152229,2.049767,[170 116] ; [85 77],[162.79017857 123.20982143] ; [92.20982143 69.79017857],0
v3,1,0.163984,1.937099,[170 113] ; [88 77],[162.97767857 120.02232143] ; [95.02232143 69.97767857],0
p3,1,0.19491,1.680111,[170 124] ; [84 79],[163.404814 130.595186] ; [90.595186 72.404814],0
p10,1,0.206214,1.597811,[254  38] ; [133  28],[249.45695364  42.54304636] ; [137.54304636  23.45695364],0
n6,1,0.225285,1.470385,[259  33] ; [139  25],[254.85964912  37.14035088] ; [143.14035088  20.85964912],0
s5,1,0.229406,1.444543,[110 170] ; [ 54 107],[104.12698413 175.87301587] ; [ 59.87301587 101.12698413],0
s6,1,0.238504,1.389413,[206  85] ; [104  55],[200.46666667  90.53333333] ; [109.53333333  49.46666667],0
n2,1,0.282059,1.157143,[33 12] ; [30  6],[35. 10.] ; [28.  8.],0
s3,1,0.285995,1.138378,[169 121] ; [86 76],[163.60619469 126.39380531] ; [91.39380531 70.60619469],0
r3,1,0.323552,0.974533,[290   5] ; [164   1],[291.15217391   3.84782609] ; [162.84782609   2.15217391],0
p7,1,0.372212,0.796265,[201  84] ; [107  54],[196.8161435  88.1838565] ; [111.1838565  49.8161435],0
r1,1,0.414936,0.664614,[265  30] ; [145  21],[262.36442516  32.63557484] ; [147.63557484  18.36442516],0
a8,1,0.451341,0.567281,[ 42 214] ; [ 21 133],[ 39.33658537 216.66341463] ; [ 23.66341463 130.33658537],0
b3,1,0.480005,0.498851,[ 77 115] ; [34 61],[ 74.25783972 117.74216028] ; [36.74216028 58.25783972],0
b2,1,0.480005,0.498851,[ 77 115] ; [34 61],[ 74.25783972 117.74216028] ; [36.74216028 58.25783972],0
s1,1,0.518828,0.416222,[  6 284] ; [  2 160],[  5.13274336 284.86725664] ; [  2.86725664 159.13274336],0
n5,1,0.525695,0.402706,[227  66] ; [122  41],[224.24780702  68.75219298] ; [124.75219298  38.24780702],0
b4,1,0.530959,0.392557,[180 116] ; [96 70],[176.83116883 119.16883117] ; [99.16883117 66.83116883],0
v4,1,0.583332,0.300879,[288   8] ; [160   6],[287.03030303   8.96969697] ; [160.96969697   5.03030303],0
r2,1,0.598019,0.277994,[289   5] ; [162   4],[288.24782609   5.75217391] ; [162.75217391   3.24782609],0
p11,1,0.600934,0.273589,[243  53] ; [133  33],[240.9004329  55.0995671] ; [135.0995671  30.9004329],0
p6,1,0.63446,0.226061,[116 170] ; [ 62 100],[113.63392857 172.36607143] ; [64.36607143 97.63392857],0
a1,1,0.673625,0.177391,[ 17 279] ; [  8 158],[ 16.01731602 279.98268398] ; [  8.98268398 157.01731602],0
n3,1,0.83759,0.042015,[37 10] ; [29  7],[37.37349398  9.62650602] ; [28.62650602  7.37349398],0
s4,1,0.838069,0.041765,[ 43 249] ; [ 23 141],[ 42.26315789 249.73684211] ; [ 23.73684211 140.26315789],0
b1,1,0.904064,0.014527,[100 196] ; [ 57 109],[100.58874459 195.41125541] ; [ 56.41125541 109.58874459],0
p1,1,0.929064,0.007925,[ 24 270] ; [ 13 151],[ 23.7510917 270.2489083] ; [ 13.2489083 150.7510917],0
p5,1,0.937212,0.006205,[ 35 259] ; [ 19 144],[ 34.73960613 259.26039387] ; [ 19.26039387 143.73960613],0
