Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,51.851287,[ 41 117] ; [71 28],[68.85603113 89.14396887] ; [43.14396887 55.85603113],1
p7,1,0.0,31.92455,[59 96] ; [73 25],[80.86956522 74.13043478] ; [51.13043478 46.86956522],1
p8,1,3e-06,21.752448,[ 48 109] ; [59 39],[65.87843137 91.12156863] ; [41.12156863 56.87843137],1
r4,1,3.4e-05,17.196692,[106  55] ; [88 11],[120.13076923  40.86923077] ; [73.86923077 25.13076923],1
p6,1,0.000561,11.89954,[ 26 132] ; [34 62],[ 37.32283465 120.67716535] ; [22.67716535 73.32283465],1
p10,1,0.001262,10.396658,[89 66] ; [75 22],[100.87301587  54.12698413] ; [63.12698413 33.87301587],0
p5,1,0.001348,10.275733,[  8 151] ; [17 82],[ 15.40697674 143.59302326] ; [ 9.59302326 89.40697674],0
p9,1,0.001472,10.113327,[100  56] ; [81 17],[111.16535433  44.83464567] ; [69.83464567 28.16535433],0
p11,1,0.001558,10.008266,[104  57] ; [82 17],[115.17692308  45.82307692] ; [70.82307692 28.17692308],0
v4,1,0.002189,9.384286,[129  29] ; [94  5],[137.09727626  20.90272374] ; [85.90272374 13.09727626],0
n6,1,0.002674,9.01786,[105  55] ; [82 17],[115.52123552  44.47876448] ; [71.47876448 27.52123552],0
v2,1,0.00357,8.490625,[53 99] ; [51 44],[64. 88.] ; [40. 55.],0
r2,1,0.004263,8.168137,[124  35] ; [89  8],[132.29296875  26.70703125] ; [80.70703125 16.29296875],0
r3,1,0.004417,8.104054,[127  32] ; [92  7],[134.96511628  24.03488372] ; [84.03488372 14.96511628],0
n4,1,0.017901,5.605844,[96 63] ; [74 25],[104.76744186  54.23255814] ; [65.23255814 33.76744186],0
v3,1,0.022942,5.172914,[ 35 122] ; [34 62],[ 42.81818182 114.18181818] ; [26.18181818 69.81818182],0
p2,1,0.02827,4.811546,[112  49] ; [81 18],[119.51153846  41.48846154] ; [73.48846154 25.51153846],0
a6,1,0.032825,4.554869,[84 77] ; [65 34],[92.26538462 68.73461538] ; [56.73461538 42.26538462],0
a7,1,0.04614,3.976478,[90 70] ; [68 31],[97.60617761 62.39382239] ; [60.39382239 38.60617761],0
s7,1,0.057097,3.619767,[ 30 122] ; [28 64],[ 36.13114754 115.86885246] ; [21.86885246 70.13114754],0
v1,1,0.059808,3.542709,[58 99] ; [47 49],[65.15810277 91.84189723] ; [39.84189723 56.15810277],0
s6,1,0.060149,3.533283,[60 98] ; [48 48],[67.18110236 90.81889764] ; [40.81889764 55.18110236],0
a5,1,0.06503,3.404218,[77 84] ; [59 40],[84.21538462 76.78461538] ; [51.78461538 47.21538462],0
r1,1,0.077956,3.10701,[97 63] ; [70 28],[103.56589147  56.43410853] ; [63.43410853 34.56589147],0
d5,1,0.098598,2.728081,[79 82] ; [59 40],[85.45384615 75.54615385] ; [52.54615385 46.45384615],0
p1,1,0.099577,2.712311,[ 10 150] ; [12 87],[ 13.59073359 146.40926641] ; [ 8.40926641 90.59073359],0
n3,1,0.11429,2.493871,[40 19] ; [18  3],[42.775 16.225] ; [15.225  5.775],0
u1,1,0.130206,2.29005,[  7 154] ; [ 1 98],[  4.95384615 156.04615385] ; [ 3.04615385 95.95384615],0
n1,1,0.144714,2.127101,[25 35] ; [ 5 16],[22.22222222 37.77777778] ; [ 7.77777778 13.22222222],0
s8,1,0.151325,2.058847,[ 26 134] ; [23 75],[ 30.3875969 129.6124031] ; [18.6124031 79.3875969],0
p12,1,0.151992,2.052144,[  5 152] ; [ 7 92],[  7.359375 149.640625] ; [ 4.640625 94.359375],0
d3,1,0.20264,1.623247,[66 94] ; [33 66],[61.15830116 98.84169884] ; [37.84169884 61.15830116],0
u3,1,0.205851,1.600367,[32 47] ; [24 22],[35.392 43.608] ; [20.608 25.392],0
n5,1,0.25504,1.295485,[102  56] ; [70 28],[106.15625  51.84375] ; [65.84375 32.15625],0
d4,1,0.260274,1.2673,[88 73] ; [47 52],[83.59615385 77.40384615] ; [51.40384615 47.59615385],0
s5,1,0.26241,1.256,[ 20 137] ; [17 78],[ 23.0515873 133.9484127] ; [13.9484127 81.0515873],0
b5,1,0.278799,1.172937,[94 67] ; [51 48],[89.78846154 71.21153846] ; [55.21153846 43.78846154],0
d2,1,0.314802,1.010421,[ 29 132] ; [13 85],[ 26.10810811 134.89189189] ; [15.89189189 82.10810811],0
b1,1,0.344323,0.894269,[62 99] ; [44 55],[65.63846154 95.36153846] ; [40.36153846 58.63846154],0
s4,1,0.437401,0.60309,[ 16 144] ; [13 86],[ 17.91505792 142.08494208] ; [11.08494208 87.91505792],0
s1,1,0.572191,0.31903,[  7 151] ; [ 3 96],[  6.14785992 151.85214008] ; [ 3.85214008 95.14785992],0
b2,1,0.613277,0.25543,[30 54] ; [19 41],[28.58333333 55.41666667] ; [20.41666667 39.58333333],0
b3,1,0.613277,0.25543,[30 54] ; [19 41],[28.58333333 55.41666667] ; [20.41666667 39.58333333],0
a4,1,0.644168,0.213333,[ 41 118] ; [23 76],[ 39.44186047 119.55813953] ; [24.55813953 74.44186047],0
s3,1,0.676785,0.173767,[ 38 119] ; [26 72],[ 39.40392157 117.59607843] ; [24.59607843 73.40392157],0
a2,1,0.704925,0.143399,[  8 153] ; [ 6 93],[  8.66923077 152.33076923] ; [ 5.33076923 93.66923077],0
n2,1,0.742599,0.107855,[43 18] ; [14  7],[42.40243902 18.59756098] ; [14.59756098  6.40243902],0
a8,1,0.752107,0.099769,[ 17 135] ; [ 9 82],[ 16.26337449 135.73662551] ; [ 9.73662551 81.26337449],0
b4,1,0.811281,0.057013,[87 74] ; [55 44],[87.93076923 73.06923077] ; [54.06923077 44.93076923],0
a3,1,0.922055,0.009574,[82 76] ; [52 47],[82.38132296 75.61867704] ; [51.61867704 47.38132296],0
