Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,32.787225,[28 32] ; [55  3],[42.20338983 17.79661017] ; [40.79661017 17.20338983],1
d3,1,0.0,27.535415,[25 35] ; [51  7],[38.6440678 21.3559322] ; [37.3559322 20.6440678],1
d2,1,9e-06,19.67266,[14 46] ; [37 21],[25.93220339 34.06779661] ; [25.06779661 32.93220339],1
b3,1,0.001159,10.553942,[ 4 24] ; [17 14],[ 9.96610169 18.03389831] ; [11.03389831 19.96610169],0
b2,1,0.001159,10.553942,[ 4 24] ; [17 14],[ 9.96610169 18.03389831] ; [11.03389831 19.96610169],0
a2,1,0.001627,9.928954,[ 3 57] ; [15 43],[ 9.15254237 50.84745763] ; [ 8.84745763 49.15254237],0
n2,1,0.002459,9.170486,[19  1] ; [13 11],[14.54545455  5.45454545] ; [17.45454545  6.54545455],0
a4,1,0.004669,8.003489,[14 46] ; [28 30],[21.3559322 38.6440678] ; [20.6440678 37.3559322],0
p10,1,0.005086,7.848425,[35 23] ; [47  9],[41.71929825 16.28070175] ; [40.28070175 15.71929825],0
u2,1,0.006508,7.404066,[12 16] ; [15  3],[16.43478261 11.56521739] ; [10.56521739  7.43478261],0
u3,1,0.006878,7.30463,[14 14] ; [16  2],[18.26086957  9.73913043] ; [11.73913043  6.26086957],0
v2,1,0.006898,7.29931,[22 36] ; [32 18],[29. 29.] ; [25. 25.],0
a5,1,0.008609,6.902237,[27 33] ; [40 18],[34.06779661 25.93220339] ; [32.93220339 25.06779661],0
a7,1,0.010711,6.512714,[37 23] ; [48 10],[43.22033898 16.77966102] ; [41.77966102 16.22033898],0
u1,1,0.012457,6.244625,[ 2 58] ; [10 48],[ 6.10169492 53.89830508] ; [ 5.89830508 52.10169492],0
s5,1,0.021066,5.321301,[18 41] ; [28 26],[24.01769912 34.98230088] ; [21.98230088 32.01769912],0
s6,1,0.023665,5.119035,[41 19] ; [49  8],[46.15384615 13.84615385] ; [43.84615385 13.15384615],0
r2,1,0.031733,4.612881,[53  7] ; [57  1],[55.93220339  4.06779661] ; [54.06779661  3.93220339],0
r1,1,0.036911,4.354511,[38 22] ; [46 11],[43.07692308 16.92307692] ; [40.92307692 16.07692308],0
a6,1,0.043006,4.095159,[35 25] ; [44 14],[40.16949153 19.83050847] ; [38.83050847 19.16949153],0
a3,1,0.045641,3.994784,[30 29] ; [40 18],[35.2991453 23.7008547] ; [34.7008547 23.2991453],0
p3,1,0.120136,2.415551,[18 42] ; [25 32],[22.05128205 37.94871795] ; [20.94871795 36.05128205],0
v3,1,0.128743,2.307597,[12 45] ; [18 35],[15.54545455 41.45454545] ; [14.45454545 38.54545455],0
p9,1,0.137431,2.20649,[42 16] ; [47  9],[45.28070175 12.71929825] ; [43.71929825 12.28070175],0
p7,1,0.138064,2.199402,[36 18] ; [29 26],[32.20183486 21.79816514] ; [32.79816514 22.20183486],0
n5,1,0.14084,2.168754,[25 34] ; [17 41],[21.17948718 37.82051282] ; [20.82051282 37.17948718],0
n1,1,0.15198,2.052264,[ 4 15] ; [10 14],[ 6.18604651 12.81395349] ; [ 7.81395349 16.18604651],0
a8,1,0.163144,1.944836,[ 4 50] ; [ 1 54],[ 2.47706422 51.52293578] ; [ 2.52293578 52.47706422],0
b4,1,0.172863,1.85794,[33 27] ; [39 19],[36.61016949 23.38983051] ; [35.38983051 22.61016949],0
a1,1,0.182708,1.775461,[ 4 56] ; [ 1 57],[ 2.54237288 57.45762712] ; [ 2.45762712 55.54237288],0
p2,1,0.223944,1.478917,[41 18] ; [46 12],[43.87179487 15.12820513] ; [43.12820513 14.87179487],0
p5,1,0.300389,1.072467,[ 1 57] ; [ 3 54],[ 2.0173913 55.9826087] ; [ 1.9826087 55.0173913],0
v1,1,0.312792,1.01885,[23 35] ; [27 28],[25.66371681 32.33628319] ; [24.33628319 30.66371681],0
b5,1,0.337039,0.921661,[32 28] ; [36 22],[34.57627119 25.42372881] ; [33.42372881 24.57627119],0
s2,1,0.34923,0.876253,[42 18] ; [45 13],[44.23728814 15.76271186] ; [42.76271186 15.23728814],0
p6,1,0.356509,0.850154,[12 46] ; [16 41],[14.12173913 43.87826087] ; [13.87826087 43.12173913],0
s8,1,0.363683,0.825135,[25 35] ; [29 29],[27.45762712 32.54237288] ; [26.54237288 31.45762712],0
b1,1,0.395731,0.721259,[22 38] ; [17 41],[19.83050847 40.16949153] ; [19.16949153 38.83050847],0
n3,1,0.434089,0.611858,[16  4] ; [16  7],[14.88372093  5.11627907] ; [17.11627907  5.88372093],0
r4,1,0.524468,0.405099,[48 12] ; [49  9],[49.3220339 10.6779661] ; [47.6779661 10.3220339],0
v4,1,0.545398,0.365626,[53  6] ; [53  4],[53.9137931  5.0862069] ; [52.0862069  4.9137931],0
p12,1,0.605954,0.266109,[ 2 58] ; [ 3 54],[ 2.56410256 57.43589744] ; [ 2.43589744 54.56410256],0
s1,1,0.661698,0.191467,[ 3 56] ; [ 2 56],[ 2.52136752 56.47863248] ; [ 2.47863248 55.52136752],0
s7,1,0.678385,0.171949,[24 34] ; [24 29],[25.08108108 32.91891892] ; [22.91891892 30.08108108],0
s4,1,0.745097,0.105697,[19 41] ; [20 38],[19.83050847 40.16949153] ; [19.16949153 38.83050847],0
