Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.042754,4.105114,[13  3] ; [23 21],[9.6 6.4] ; [26.4 17.6],0
b4,1,0.056342,3.641925,[11  5] ; [18 26],[7.73333333 8.26666667] ; [21.26666667 22.73333333],0
p9,1,0.093372,2.815255,[ 5 11] ; [24 19],[7.86440678 8.13559322] ; [21.13559322 21.86440678],0
a4,1,0.098648,2.727273,[8 8] ; [12 32],[ 5.33333333 10.66666667] ; [14.66666667 29.33333333],0
d1,1,0.141844,2.157842,[8 8] ; [13 31],[ 5.6 10.4] ; [15.4 28.6],0
n3,1,0.171188,1.872513,[4 9] ; [10  8],[5.87096774 7.12903226] ; [8.12903226 9.87096774],0
s3,1,0.188237,1.731359,[9 7] ; [16 27],[6.77966102 9.22033898] ; [18.22033898 24.77966102],0
d3,1,0.21095,1.564896,[10  6] ; [19 24],[7.86440678 8.13559322] ; [21.13559322 21.86440678],0
p2,1,0.260542,1.265873,[ 5 11] ; [20 22],[6.89655172 9.10344828] ; [18.10344828 23.89655172],0
r2,1,0.299759,1.075267,[11  5] ; [22 19],[9.26315789 6.73684211] ; [23.73684211 17.26315789],0
a2,1,0.302705,1.06224,[ 3 13] ; [ 4 40],[ 1.86666667 14.13333333] ; [ 5.13333333 38.86666667],0
s5,1,0.314695,1.010869,[ 4 12] ; [ 6 37],[ 2.71186441 13.28813559] ; [ 7.28813559 35.71186441],0
d5,1,0.323678,0.974026,[11  5] ; [24 20],[9.33333333 6.66666667] ; [25.66666667 18.33333333],0
p11,1,0.327429,0.959041,[ 4 12] ; [17 27],[ 5.6 10.4] ; [15.4 28.6],0
a7,1,0.39075,0.736607,[10  6] ; [22 22],[8.53333333 7.46666667] ; [23.46666667 20.53333333],0
b1,1,0.391504,0.734266,[9 7] ; [30 14],[10.4  5.6] ; [28.6 15.4],0
u3,1,0.393454,0.728241,[1 5] ; [ 7 13],[1.84615385 4.15384615] ; [ 6.15384615 13.84615385],0
a3,1,0.411979,0.673084,[10  5] ; [24 20],[8.6440678 6.3559322] ; [25.3559322 18.6440678],0
b2,1,0.414216,0.666667,[2 7] ; [10 17],[3. 6.] ; [ 9. 18.],0
b3,1,0.414216,0.666667,[2 7] ; [10 17],[3. 6.] ; [ 9. 18.],0
n5,1,0.459309,0.547578,[7 9] ; [24 20],[8.26666667 7.73333333] ; [22.73333333 21.26666667],0
u2,1,0.472607,0.515873,[4 2] ; [10 10],[3.23076923 2.76923077] ; [10.76923077  9.23076923],0
s4,1,0.481321,0.495868,[ 2 14] ; [ 9 35],[ 2.93333333 13.06666667] ; [ 8.06666667 35.93333333],0
s1,1,0.481321,0.495868,[ 2 14] ; [ 3 41],[ 1.33333333 14.66666667] ; [ 3.66666667 40.33333333],0
v4,1,0.505928,0.44248,[7 9] ; [23 20],[8.13559322 7.86440678] ; [21.86440678 21.13559322],0
n2,1,0.524116,0.405785,[8 5] ; [9 9],[7.12903226 5.87096774] ; [9.87096774 8.12903226],0
p6,1,0.531674,0.391191,[ 2 14] ; [ 8 33],[ 2.80701754 13.19298246] ; [ 7.19298246 33.80701754],0
n4,1,0.559305,0.340909,[9 7] ; [21 23],[8. 8.] ; [22. 22.],0
p4,1,0.58345,0.30069,[ 3 13] ; [11 32],[ 3.79661017 12.20338983] ; [10.20338983 32.79661017],0
p10,1,0.594816,0.282886,[ 6 10] ; [19 23],[6.89655172 9.10344828] ; [18.10344828 23.89655172],0
s2,1,0.628299,0.234375,[ 5 11] ; [11 33],[ 4.26666667 11.73333333] ; [11.73333333 32.26666667],0
a5,1,0.638746,0.220386,[8 8] ; [19 25],[7.2 8.8] ; [19.8 24.2],0
n1,1,0.641039,0.217385,[4 9] ; [ 7 11],[4.61290323 8.38709677] ; [ 6.38709677 11.61290323],0
p8,1,0.648372,0.207959,[ 3 13] ; [10 31],[ 3.64912281 12.35087719] ; [ 9.35087719 31.64912281],0
p7,1,0.662374,0.190653,[6 9] ; [20 23],[6.72413793 8.27586207] ; [19.27586207 23.72413793],0
a6,1,0.668351,0.183537,[9 7] ; [22 22],[8.26666667 7.73333333] ; [22.73333333 21.26666667],0
v1,1,0.670819,0.180646,[ 5 11] ; [16 27],[ 5.69491525 10.30508475] ; [15.30508475 27.69491525],0
p3,1,0.69527,0.153439,[ 2 14] ; [ 7 35],[ 2.48275862 13.51724138] ; [ 6.51724138 35.48275862],0
s7,1,0.72158,0.126984,[ 4 10] ; [10 32],[ 3.5 10.5] ; [10.5 31.5],0
a1,1,0.743641,0.106952,[ 2 14] ; [ 7 37],[ 2.4 13.6] ; [ 6.6 37.4],0
v3,1,0.794003,0.068182,[ 3 13] ; [ 7 37],[ 2.66666667 13.33333333] ; [ 7.33333333 36.66666667],0
p5,1,0.803728,0.061765,[ 1 15] ; [ 2 41],[ 0.81355932 15.18644068] ; [ 2.18644068 40.81355932],0
d2,1,0.843526,0.038961,[7 9] ; [18 26],[6.66666667 9.33333333] ; [18.33333333 25.66666667],0
s8,1,0.908836,0.013112,[ 2 14] ; [ 6 38],[ 2.13333333 13.86666667] ; [ 5.86666667 38.13333333],0
v2,1,0.923837,0.00914,[ 5 11] ; [14 29],[ 5.15254237 10.84745763] ; [13.84745763 29.15254237],0
s6,1,0.966627,0.00175,[ 5 11] ; [14 30],[ 5.06666667 10.93333333] ; [13.93333333 30.06666667],0
r3,1,0.968671,0.001543,[7 9] ; [19 25],[6.93333333 9.06666667] ; [19.06666667 24.93333333],0
a8,1,0.983918,0.000406,[ 1 14] ; [ 3 41],[ 1.01694915 13.98305085] ; [ 2.98305085 41.01694915],0
b5,1,1.0,0.0,[8 8] ; [22 22],[8. 8.] ; [22. 22.],0
