Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000112,14.929221,[ 3 36] ; [7 5],[ 7.64705882 31.35294118] ; [2.35294118 9.64705882],1
s2,1,0.014529,5.972648,[ 7 32] ; [6 5],[10.14 28.86] ; [2.86 8.14],0
s6,1,0.018936,5.507402,[11 27] ; [8 4],[14.44 23.56] ; [4.56 7.44],0
s7,1,0.042589,4.111622,[ 8 29] ; [5 4],[10.45652174 26.54347826] ; [2.54347826 6.45652174],0
v2,1,0.059839,3.541837,[14 25] ; [8 4],[16.82352941 22.17647059] ; [5.17647059 6.82352941],0
v1,1,0.082879,3.007519,[ 9 29] ; [6 6],[11.4 26.6] ; [3.6 8.4],0
a2,1,0.103675,2.648077,[ 3 36] ; [3 9],[ 4.58823529 34.41176471] ; [ 1.41176471 10.58823529],0
n6,1,0.150295,2.069257,[19 18] ; [9 3],[21.14285714 15.85714286] ; [6.85714286 5.14285714],0
p8,1,0.155827,2.014261,[ 8 30] ; [5 7],[ 9.88 28.12] ; [3.12 8.88],0
p4,1,0.161349,1.961538,[11 28] ; [6 6],[13. 26.] ; [4. 8.],0
s5,1,0.189873,1.718603,[10 28] ; [ 1 11],[ 8.36 29.64] ; [2.64 9.36],0
n1,1,0.210209,1.569986,[ 4 10] ; [2 1],[4.94117647 9.05882353] ; [1.05882353 1.94117647],0
u2,1,0.247004,1.340171,[4 9] ; [2 1],[4.875 8.125] ; [1.125 1.875],0
b4,1,0.26784,1.227778,[26 13] ; [10  2],[27.52941176 11.47058824] ; [8.47058824 3.52941176],0
p9,1,0.269491,1.219334,[21 17] ; [4 7],[19.3877551 18.6122449] ; [5.6122449 5.3877551],0
p3,1,0.28668,1.13515,[10 29] ; [5 7],[11.47058824 27.52941176] ; [3.52941176 8.47058824],0
p6,1,0.329313,0.951598,[ 5 33] ; [3 9],[ 6.08 31.92] ; [ 1.92 10.08],0
n5,1,0.348967,0.87721,[20 19] ; [8 4],[21.41176471 17.58823529] ; [6.58823529 5.41176471],0
d1,1,0.370896,0.800659,[22 17] ; [5 7],[20.64705882 18.35294118] ; [6.35294118 5.64705882],0
s3,1,0.373717,0.791268,[15 23] ; [6 5],[16.28571429 21.71428571] ; [4.71428571 6.28571429],0
d2,1,0.417304,0.657895,[24 14] ; [6 6],[22.8 15.2] ; [7.2 4.8],0
u3,1,0.472789,0.51545,[ 2 11] ; [1 2],[ 2.4375 10.5625] ; [0.5625 2.4375],0
n4,1,0.483756,0.490385,[25 14] ; [9 3],[26. 13.] ; [8. 4.],0
r2,1,0.498962,0.457143,[22 14] ; [6 6],[21. 15.] ; [7. 5.],0
a6,1,0.56012,0.339497,[19 20] ; [7 5],[19.88235294 19.11764706] ; [6.11764706 5.88235294],0
a3,1,0.586412,0.295982,[26 13] ; [9 3],[26.76470588 12.23529412] ; [8.23529412 3.76470588],0
r4,1,0.597331,0.27904,[13 26] ; [5 7],[13.76470588 25.23529412] ; [4.23529412 7.76470588],0
n2,1,0.59969,0.275463,[7 7] ; [2 1],[7.41176471 6.58823529] ; [1.58823529 1.41176471],0
b5,1,0.668691,0.183137,[20 19] ; [7 5],[20.64705882 18.35294118] ; [6.35294118 5.64705882],0
p5,1,0.673105,0.177991,[ 5 34] ; [ 1 11],[ 4.58823529 34.41176471] ; [ 1.41176471 10.58823529],0
r3,1,0.701307,0.147115,[27 12] ; [9 3],[27.52941176 11.47058824] ; [8.47058824 3.52941176],0
p2,1,0.729729,0.11936,[18 20] ; [5 7],[17.48 20.52] ; [5.52 6.48],0
a5,1,0.747977,0.103239,[24 15] ; [8 4],[24.47058824 14.52941176] ; [7.52941176 4.47058824],0
a4,1,0.825283,0.048733,[14 24] ; [4 8],[13.68 24.32] ; [4.32 7.68],0
s4,1,0.844686,0.038378,[ 4 35] ; [ 1 11],[ 3.82352941 35.17647059] ; [ 1.17647059 10.82352941],0
p10,1,0.848264,0.036609,[19 20] ; [5 6],[18.72 20.28] ; [5.28 5.72],0
b2,1,0.876681,0.02408,[11 19] ; [2 4],[10.83333333 19.16666667] ; [2.16666667 3.83333333],0
b3,1,0.876681,0.02408,[11 19] ; [2 4],[10.83333333 19.16666667] ; [2.16666667 3.83333333],0
a8,1,0.87794,0.023587,[ 6 31] ; [2 9],[ 6.16666667 30.83333333] ; [1.83333333 9.16666667],0
d5,1,0.890766,0.018861,[30  9] ; [9 3],[29.82352941  9.17647059] ; [9.17647059 2.82352941],0
p11,1,0.906366,0.013835,[22 17] ; [7 5],[22.17647059 16.82352941] ; [6.82352941 5.17647059],0
r1,1,0.938076,0.006036,[20 19] ; [6 6],[19.88235294 19.11764706] ; [6.11764706 5.88235294],0
a7,1,0.938076,0.006036,[19 20] ; [6 6],[19.11764706 19.88235294] ; [5.88235294 6.11764706],0
b1,1,0.938076,0.006036,[20 19] ; [6 6],[19.88235294 19.11764706] ; [6.11764706 5.88235294],0
p1,1,0.942421,0.005217,[ 3 36] ; [ 1 11],[ 3.05882353 35.94117647] ; [ 0.94117647 11.05882353],0
s1,1,0.942421,0.005217,[ 3 36] ; [ 1 11],[ 3.05882353 35.94117647] ; [ 0.94117647 11.05882353],0
d3,1,0.968527,0.001557,[23 16] ; [7 5],[22.94117647 16.05882353] ; [7.05882353 4.94117647],0
p7,1,1.0,0.0,[13 26] ; [4 8],[13. 26.] ; [4. 8.],0
