Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,48.508126,[103  18] ; [56 75],[76.3452381 44.6547619] ; [82.6547619 48.3452381],1
p8,1,9.9e-05,15.163083,[80 41] ; [55 77],[64.56521739 56.43478261] ; [70.43478261 61.56521739],1
p6,1,0.000731,11.409661,[58 61] ; [37 95],[45.03984064 73.96015936] ; [49.96015936 82.03984064],1
s7,1,0.001765,9.779615,[76 37] ; [61 68],[63.97107438 49.02892562] ; [73.02892562 55.97107438],0
p7,1,0.002245,9.337747,[87 32] ; [69 58],[75.46341463 43.53658537] ; [80.53658537 46.46341463],0
p5,1,0.004624,8.020833,[25 95] ; [ 11 121],[ 17.14285714 102.85714286] ; [ 18.85714286 113.14285714],0
a1,1,0.021019,5.325194,[  9 112] ; [  2 130],[  5.26086957 115.73913043] ; [  5.73913043 126.26086957],0
a8,1,0.028052,4.824883,[  9 107] ; [ 21 101],[ 14.62184874 101.37815126] ; [ 15.37815126 106.62184874],0
a4,1,0.03082,4.662951,[62 59] ; [49 81],[53.50996016 67.49003984] ; [57.49003984 72.50996016],0
d1,1,0.034428,4.473303,[72 49] ; [61 71],[63.60869565 57.39130435] ; [69.39130435 62.60869565],0
p9,1,0.054766,3.68919,[106  15] ; [102  28],[100.27091633  20.72908367] ; [107.72908367  22.27091633],0
r3,1,0.061209,3.504314,[116   4] ; [120  12],[112.38095238   7.61904762] ; [123.61904762   8.38095238],0
d2,1,0.067844,3.334418,[60 61] ; [50 81],[52.81746032 68.18253968] ; [57.18253968 73.81746032],0
s2,1,0.070004,3.28293,[83 38] ; [76 56],[76.04347826 44.95652174] ; [82.95652174 49.04347826],0
s8,1,0.083485,2.995722,[70 51] ; [62 70],[63.13043478 57.86956522] ; [68.86956522 63.13043478],0
u1,1,0.092986,2.821909,[24 97] ; [ 16 116],[ 19.13043478 101.86956522] ; [ 20.86956522 111.13043478],0
n2,1,0.101531,2.681324,[14  9] ; [35  9],[16.82089552  6.17910448] ; [32.17910448 11.82089552],0
