Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,70.882637,[ 3 30] ; [93 14],[22.62857143 10.37142857] ; [73.37142857 33.62857143],1
v4,1,0.0,25.962463,[15 18] ; [93 13],[25.64028777  7.35971223] ; [82.35971223 23.64028777],1
r2,1,2e-06,22.826346,[16 15] ; [96 11],[25.15942029  5.84057971] ; [86.84057971 20.15942029],1
r1,1,4.3e-05,16.741769,[10 23] ; [75 32],[20.03571429 12.96428571] ; [64.96428571 42.03571429],1
p2,1,0.00025,13.412116,[ 9 24] ; [68 39],[18.15 14.85] ; [58.85 48.15],1
p8,1,0.000483,12.181862,[ 1 30] ; [37 68],[ 8.66176471 22.33823529] ; [29.33823529 75.66176471],1
s6,1,0.001187,10.510616,[ 5 27] ; [51 56],[12.89208633 19.10791367] ; [43.10791367 63.89208633],0
p11,1,0.002271,9.316621,[ 7 26] ; [55 52],[14.61428571 18.38571429] ; [47.38571429 59.61428571],0
a1,1,0.003006,8.803691,[ 7 26] ; [  5 102],[ 2.82857143 30.17142857] ; [ 9.17142857 97.82857143],0
n5,1,0.003046,8.779586,[26  7] ; [53 54],[18.62142857 14.37857143] ; [60.37857143 46.62142857],0
d4,1,0.005534,7.696094,[16 17] ; [78 27],[22.47826087 10.52173913] ; [71.52173913 33.47826087],0
p4,1,0.008949,6.832971,[ 6 27] ; [46 60],[12.34532374 20.65467626] ; [39.65467626 66.34532374],0
p6,1,0.011433,6.396798,[ 2 30] ; [29 76],[ 7.24087591 24.75912409] ; [23.75912409 81.24087591],0
n3,1,0.014016,6.036085,[ 6 12] ; [29 14],[10.32786885  7.67213115] ; [24.67213115 18.32786885],0
n6,1,0.016155,5.785978,[14 18] ; [72 35],[19.79856115 12.20143885] ; [66.20143885 40.79856115],0
p3,1,0.016722,5.72529,[ 4 29] ; [36 71],[ 9.42857143 23.57142857] ; [30.57142857 76.42857143],0
p7,1,0.019676,5.440399,[ 8 25] ; [50 56],[13.76978417 19.23021583] ; [44.23021583 61.76978417],0
p9,1,0.020606,5.359801,[ 5 26] ; [40 64],[10.33333333 20.66666667] ; [34.66666667 69.33333333],0
a7,1,0.023982,5.095923,[13 20] ; [66 41],[18.62142857 14.37857143] ; [60.37857143 46.62142857],0
s2,1,0.024707,5.0443,[ 4 29] ; [34 72],[ 9.02158273 23.97841727] ; [28.97841727 77.02158273],0
u3,1,0.028765,4.781609,[ 3 12] ; [26 24],[6.69230769 8.30769231] ; [22.30769231 27.69230769],0
n2,1,0.032384,4.57805,[ 7 12] ; [29 15],[10.85714286  8.14285714] ; [25.14285714 18.85714286],0
d5,1,0.041332,4.162358,[17 16] ; [75 31],[21.84172662 11.15827338] ; [70.15827338 35.84172662],0
s7,1,0.042972,4.096495,[ 3 26] ; [29 72],[ 7.13846154 21.86153846] ; [24.86153846 76.13846154],0
s8,1,0.048827,3.8813,[ 2 30] ; [23 84],[ 5.75539568 26.24460432] ; [19.24460432 87.75539568],0
v2,1,0.051711,3.785085,[ 5 28] ; [34 70],[ 9.39416058 23.60583942] ; [29.60583942 74.39416058],0
d3,1,0.052806,3.750035,[12 21] ; [59 47],[16.85611511 16.14388489] ; [54.14388489 51.85611511],0
b1,1,0.089435,2.884507,[21 12] ; [50 57],[16.73571429 16.26428571] ; [54.26428571 52.73571429],0
d1,1,0.095524,2.778722,[10 23] ; [50 57],[14.14285714 18.85714286] ; [45.85714286 61.14285714],0
s3,1,0.113063,2.51088,[ 9 23] ; [46 59],[12.84671533 19.15328467] ; [42.15328467 62.84671533],0
n4,1,0.137788,2.202494,[23 10] ; [59 48],[19.32857143 13.67142857] ; [62.67142857 44.32857143],0
s4,1,0.224668,1.4743,[ 8 25] ; [16 90],[ 5.69784173 27.30215827] ; [18.30215827 87.69784173],0
b3,1,0.26206,1.257839,[10 14] ; [18 44],[ 7.81395349 16.18604651] ; [20.18604651 41.81395349],0
b2,1,0.26206,1.257839,[10 14] ; [18 44],[ 7.81395349 16.18604651] ; [20.18604651 41.81395349],0
v3,1,0.276419,1.184614,[ 4 29] ; [21 81],[ 6.11111111 26.88888889] ; [18.88888889 83.11111111],0
s1,1,0.312907,1.018364,[ 4 29] ; [ 7 98],[ 2.63043478 30.36956522] ; [ 8.36956522 96.63043478],0
u1,1,0.322823,0.977476,[ 2 31] ; [13 94],[ 3.53571429 29.46428571] ; [11.46428571 95.53571429],0
p12,1,0.375113,0.786656,[ 1 32] ; [  1 106],[ 0.47142857 32.52857143] ; [  1.52857143 105.47142857],0
a2,1,0.389988,0.738979,[ 3 30] ; [16 91],[ 4.47857143 28.52142857] ; [14.52142857 92.47857143],0
b4,1,0.3987,0.712244,[17 16] ; [64 43],[19.09285714 13.90714286] ; [61.90714286 45.09285714],0
b5,1,0.3987,0.712244,[17 16] ; [64 43],[19.09285714 13.90714286] ; [61.90714286 45.09285714],0
u2,1,0.511083,0.431849,[ 5 10] ; [21 28],[6.09375 8.90625] ; [19.90625 29.09375],0
a6,1,0.53093,0.392611,[16 17] ; [58 48],[17.56834532 15.43165468] ; [56.43165468 49.56834532],0
p5,1,0.539618,0.376249,[ 2 30] ; [  4 103],[ 1.38129496 30.61870504] ; [  4.61870504 102.38129496],0
d2,1,0.576644,0.311692,[13 19] ; [49 57],[14.37681159 17.62318841] ; [47.62318841 58.37681159],0
p1,1,0.639386,0.219545,[ 3 30] ; [ 7 98],[ 2.39130435 30.60869565] ; [ 7.60869565 97.39130435],0
