Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.002623,9.052486,[1 5] ; [23  6],[4.11428571 1.88571429] ; [19.88571429  9.11428571],0
p9,1,0.134842,2.235853,[3 3] ; [23  6],[4.45714286 1.54285714] ; [21.54285714  7.45714286],0
s6,1,0.154398,2.028257,[1 5] ; [14 15],[2.57142857 3.42857143] ; [12.42857143 16.57142857],0
n4,1,0.173617,1.851429,[2 4] ; [19 11],[3.5 2.5] ; [17.5 12.5],0
d2,1,0.221272,1.496104,[1 5] ; [13 17],[2.33333333 3.66666667] ; [11.66666667 18.33333333],0
s2,1,0.221272,1.496104,[1 5] ; [13 17],[2.33333333 3.66666667] ; [11.66666667 18.33333333],0
n5,1,0.257359,1.282909,[3 3] ; [22  8],[4.16666667 1.83333333] ; [20.83333333  9.16666667],0
p10,1,0.257359,1.282909,[3 3] ; [22  8],[4.16666667 1.83333333] ; [20.83333333  9.16666667],0
a4,1,0.257359,1.282909,[3 3] ; [ 8 22],[1.83333333 4.16666667] ; [ 9.16666667 20.83333333],0
s7,1,0.270713,1.213131,[1 4] ; [13 15],[2.12121212 2.87878788] ; [11.87878788 16.12121212],0
d5,1,0.295971,1.09226,[2 4] ; [17 13],[3.16666667 2.83333333] ; [15.83333333 14.16666667],0
s5,1,0.31786,0.99773,[1 5] ; [11 18],[2.05714286 3.94285714] ; [ 9.94285714 19.05714286],0
n6,1,0.342782,0.9,[3 3] ; [21  9],[4. 2.] ; [20. 10.],0
d3,1,0.45536,0.557276,[4 2] ; [15 15],[3.16666667 2.83333333] ; [15.83333333 14.16666667],0
p7,1,0.503623,0.447293,[4 2] ; [15 14],[3.25714286 2.74285714] ; [15.74285714 13.25714286],0
d1,1,0.505641,0.443077,[1 5] ; [ 9 21],[1.66666667 4.33333333] ; [ 8.33333333 21.66666667],0
p11,1,0.540818,0.374026,[3 3] ; [19 11],[3.66666667 2.33333333] ; [18.33333333 11.66666667],0
a3,1,0.548506,0.36,[4 2] ; [16 14],[3.33333333 2.66666667] ; [16.66666667 13.33333333],0
d4,1,0.548506,0.36,[4 2] ; [16 14],[3.33333333 2.66666667] ; [16.66666667 13.33333333],0
n2,1,0.599126,0.276316,[1 1] ; [13  6],[1.33333333 0.66666667] ; [12.66666667  6.33333333],0
p1,1,0.635256,0.225,[1 5] ; [ 3 27],[0.66666667 5.33333333] ; [ 3.33333333 26.66666667],0
b4,1,0.650147,0.205714,[4 2] ; [17 13],[3.5 2.5] ; [17.5 12.5],0
p4,1,0.650147,0.205714,[4 2] ; [17 13],[3.5 2.5] ; [17.5 12.5],0
s3,1,0.714219,0.1341,[2 4] ; [12 17],[2.4 3.6] ; [11.6 17.4],0
s4,1,0.73927,0.110769,[2 4] ; [ 8 22],[1.66666667 4.33333333] ; [ 8.33333333 21.66666667],0
b1,1,0.759766,0.093506,[4 2] ; [18 12],[3.66666667 2.33333333] ; [18.33333333 11.66666667],0
v1,1,0.759766,0.093506,[2 4] ; [12 18],[2.33333333 3.66666667] ; [11.66666667 18.33333333],0
a5,1,0.764177,0.09,[3 3] ; [17 13],[3.33333333 2.66666667] ; [16.66666667 13.33333333],0
r1,1,0.764177,0.09,[3 3] ; [13 17],[2.66666667 3.33333333] ; [13.33333333 16.66666667],0
a6,1,0.764177,0.09,[3 3] ; [13 17],[2.66666667 3.33333333] ; [13.33333333 16.66666667],0
p5,1,0.829357,0.046452,[1 5] ; [ 4 26],[0.83333333 5.16666667] ; [ 4.16666667 25.83333333],0
n3,1,0.83008,0.046053,[1 1] ; [11  8],[1.14285714 0.85714286] ; [10.85714286  8.14285714],0
b5,1,0.876681,0.02408,[4 2] ; [19 11],[3.83333333 2.16666667] ; [19.16666667 10.83333333],0
p3,1,0.881316,0.022291,[3 3] ; [14 16],[2.83333333 3.16666667] ; [14.16666667 15.83333333],0
