Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000799,11.243178,[1 4] ; [23  3],[3.87096774 1.12903226] ; [20.12903226  5.87096774],1
a7,1,0.038474,4.283941,[1 4] ; [18  8],[3.06451613 1.93548387] ; [15.93548387 10.06451613],0
u2,1,0.052353,3.764444,[3 1] ; [2 8],[1.42857143 2.57142857] ; [3.57142857 6.42857143],0
r1,1,0.05964,3.54737,[1 4] ; [17  9],[2.90322581 2.09677419] ; [15.09677419 10.90322581],0
n2,1,0.079839,3.068182,[1 2] ; [10  2],[2.2 0.8] ; [8.8 3.2],0
a3,1,0.087398,2.921655,[1 4] ; [16 10],[2.74193548 2.25806452] ; [14.25806452 11.74193548],0
s3,1,0.108809,2.571429,[2 3] ; [19  6],[3.5 1.5] ; [17.5  7.5],0
v4,1,0.113041,2.511183,[3 2] ; [23  3],[4.19354839 0.80645161] ; [21.80645161  4.19354839],0
d4,1,0.147338,2.099597,[2 3] ; [19  7],[3.38709677 1.61290323] ; [17.61290323  8.38709677],0
d5,1,0.147338,2.099597,[2 3] ; [19  7],[3.38709677 1.61290323] ; [17.61290323  8.38709677],0
p3,1,0.165461,1.92359,[1 4] ; [14 12],[2.41935484 2.58064516] ; [12.58064516 13.41935484],0
p4,1,0.165461,1.92359,[1 4] ; [14 12],[2.41935484 2.58064516] ; [12.58064516 13.41935484],0
a1,1,0.178133,1.81313,[1 4] ; [ 1 25],[0.32258065 4.67741935] ; [ 1.67741935 24.32258065],0
b4,1,0.210909,1.565175,[2 3] ; [18  8],[3.22580645 1.77419355] ; [16.77419355  9.22580645],0
n6,1,0.210909,1.565175,[2 3] ; [18  8],[3.22580645 1.77419355] ; [16.77419355  9.22580645],0
a6,1,0.217023,1.52395,[1 4] ; [13 13],[2.25806452 2.74193548] ; [11.74193548 14.25806452],0
s2,1,0.317311,1.0,[2 3] ; [16  9],[3. 2.] ; [15. 10.],0
a4,1,0.348314,0.879588,[1 4] ; [11 15],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
n5,1,0.348314,0.879588,[4 1] ; [15 11],[3.06451613 1.93548387] ; [15.93548387 10.06451613],0
p1,1,0.393942,0.72674,[1 4] ; [ 2 24],[0.48387097 4.51612903] ; [ 2.51612903 23.48387097],0
s1,1,0.393942,0.72674,[1 4] ; [ 2 24],[0.48387097 4.51612903] ; [ 2.51612903 23.48387097],0
u3,1,0.480478,0.497778,[2 2] ; [7 3],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
v2,1,0.522007,0.409927,[1 4] ; [ 9 17],[1.61290323 3.38709677] ; [ 8.38709677 17.61290323],0
s7,1,0.564144,0.332579,[2 3] ; [13 11],[2.5862069 2.4137931] ; [12.4137931 11.5862069],0
v1,1,0.627072,0.236053,[1 4] ; [ 8 18],[1.4516129 3.5483871] ; [ 7.5483871 18.4516129],0
b1,1,0.68197,0.167917,[3 2] ; [13 13],[2.58064516 2.41935484] ; [13.41935484 12.58064516],0
n4,1,0.68197,0.167917,[3 2] ; [13 13],[2.58064516 2.41935484] ; [13.41935484 12.58064516],0
b5,1,0.685939,0.163516,[3 2] ; [18  8],[3.38709677 1.61290323] ; [17.61290323  8.38709677],0
n1,1,0.792147,0.069444,[1 2] ; [5 7],[1.2 1.8] ; [4.8 7.2],0
p2,1,0.817734,0.053112,[3 2] ; [17  9],[3.22580645 1.77419355] ; [16.77419355  9.22580645],0
s6,1,0.880212,0.022711,[4 1] ; [20  6],[3.87096774 1.12903226] ; [20.12903226  5.87096774],0
p6,1,0.880212,0.022711,[1 4] ; [ 6 20],[1.12903226 3.87096774] ; [ 5.87096774 20.12903226],0
p8,1,0.880212,0.022711,[1 4] ; [ 6 20],[1.12903226 3.87096774] ; [ 5.87096774 20.12903226],0
s5,1,0.916528,0.010985,[2 3] ; [ 9 15],[1.89655172 3.10344828] ; [ 9.10344828 14.89655172],0
p11,1,0.923704,0.009172,[2 3] ; [11 15],[2.09677419 2.90322581] ; [10.90322581 15.09677419],0
d2,1,0.948429,0.004184,[2 3] ; [10 16],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
p7,1,0.948429,0.004184,[2 3] ; [10 16],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
b2,1,1.0,0.0,[1 3] ; [3 9],[1. 3.] ; [3. 9.],0
b3,1,1.0,0.0,[1 3] ; [3 9],[1. 3.] ; [3. 9.],0
