Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,7e-05,15.809729,[20  9] ; [21 57],[11.11214953 17.88785047] ; [29.88785047 48.11214953],1
s8,1,0.004886,7.921213,[14 14] ; [17 61],[ 8.18867925 19.81132075] ; [22.81132075 55.18867925],0
b1,1,0.017718,5.623864,[17 12] ; [26 52],[11.65420561 17.34579439] ; [31.34579439 46.65420561],0
p5,1,0.028049,4.825049,[ 3 26] ; [ 1 77],[ 1.08411215 27.91588785] ; [ 2.91588785 75.08411215],0
s1,1,0.030697,4.669845,[ 3 26] ; [ 1 75],[ 1.1047619 27.8952381] ; [ 2.8952381 73.1047619],0
p8,1,0.040788,4.184783,[14 14] ; [22 55],[ 9.6 18.4] ; [26.4 50.6],0
a4,1,0.082742,3.010208,[ 8 21] ; [36 42],[11.92523364 17.07476636] ; [32.07476636 45.92523364],0
s2,1,0.086068,2.946429,[13 15] ; [22 55],[ 9.33333333 18.66666667] ; [25.66666667 51.33333333],0
p7,1,0.087373,2.922116,[18 11] ; [33 43],[14.08571429 14.91428571] ; [36.91428571 39.08571429],0
b2,1,0.098918,2.722909,[ 9 11] ; [13 39],[ 6.11111111 13.88888889] ; [15.88888889 36.11111111],0
b3,1,0.098918,2.722909,[ 9 11] ; [13 39],[ 6.11111111 13.88888889] ; [15.88888889 36.11111111],0
s4,1,0.110316,2.549691,[ 6 23] ; [ 7 69],[ 3.59047619 25.40952381] ; [ 9.40952381 66.59047619],0
v4,1,0.120561,2.410019,[28  1] ; [67 11],[25.74766355  3.25233645] ; [69.25233645  8.74766355],0
s5,1,0.151134,2.060772,[ 9 18] ; [15 61],[ 6.29126214 20.70873786] ; [17.70873786 58.29126214],0
a2,1,0.154167,2.030532,[ 2 27] ; [14 64],[ 4.3364486 24.6635514] ; [11.6635514 66.3364486],0
d4,1,0.191297,1.707599,[19 10] ; [60 17],[21.61320755  7.38679245] ; [57.38679245 19.61320755],0
a5,1,0.230131,1.440049,[19 10] ; [41 37],[16.26168224 12.73831776] ; [43.73831776 34.26168224],0
n4,1,0.249131,1.328171,[22  7] ; [50 28],[19.51401869  9.48598131] ; [52.48598131 25.51401869],0
s6,1,0.264938,1.242768,[16 12] ; [35 43],[13.47169811 14.52830189] ; [37.52830189 40.47169811],0
a6,1,0.298049,1.082905,[15 14] ; [49 29],[17.34579439 11.65420561] ; [46.65420561 31.34579439],0
n5,1,0.319513,0.990939,[18 11] ; [40 38],[15.71962617 13.28037383] ; [42.28037383 35.71962617],0
p6,1,0.320711,0.986045,[10 17] ; [21 57],[ 7.97142857 19.02857143] ; [23.02857143 54.97142857],0
s7,1,0.335522,0.927467,[11 17] ; [22 53],[ 8.97087379 19.02912621] ; [24.02912621 50.97087379],0
s3,1,0.372456,0.795455,[14 14] ; [31 46],[12. 16.] ; [33. 44.],0
u3,1,0.372609,0.794944,[8 4] ; [16 15],[6.69767442 5.30232558] ; [17.30232558 13.69767442],0
n1,1,0.376204,0.783069,[4 5] ; [ 8 20],[2.91891892 6.08108108] ; [ 9.08108108 18.91891892],0
r2,1,0.37764,0.77837,[27  2] ; [67 10],[25.71698113  3.28301887] ; [68.28301887  8.71698113],0
p9,1,0.379929,0.770932,[10 18] ; [34 41],[11.96116505 16.03883495] ; [32.03883495 42.96116505],0
d3,1,0.426791,0.631541,[15 14] ; [47 31],[16.80373832 12.19626168] ; [45.19626168 32.80373832],0
r4,1,0.428053,0.6281,[25  4] ; [62 16],[23.57943925  5.42056075] ; [63.42056075 14.57943925],0
r1,1,0.431783,0.618022,[23  6] ; [56 22],[21.41121495  7.58878505] ; [57.58878505 20.41121495],0
a7,1,0.43375,0.612761,[19 10] ; [44 33],[17.23584906 11.76415094] ; [45.76415094 31.23584906],0
p2,1,0.501505,0.45175,[22  7] ; [54 24],[20.59813084  8.40186916] ; [55.40186916 22.59813084],0
d2,1,0.513352,0.427228,[13 16] ; [40 37],[14.5 14.5] ; [38.5 38.5],0
u1,1,0.55823,0.342777,[ 5 24] ; [10 68],[ 4.06542056 24.93457944] ; [10.93457944 67.06542056],0
d5,1,0.570355,0.322089,[21  8] ; [52 26],[19.78504673  9.21495327] ; [53.21495327 24.78504673],0
n3,1,0.584191,0.299507,[6 3] ; [22  7],[6.63157895 2.36842105] ; [21.36842105  7.63157895],0
b5,1,0.602398,0.271394,[17 12] ; [50 28],[18.1588785 10.8411215] ; [48.8411215 29.1588785],0
r3,1,0.674254,0.176666,[26  3] ; [71  6],[26.53773585  2.46226415] ; [70.46226415  6.53773585],0
p1,1,0.696205,0.15245,[ 1 28] ; [ 4 72],[ 1.38095238 27.61904762] ; [ 3.61904762 72.38095238],0
v3,1,0.701509,0.146906,[ 9 20] ; [21 56],[ 8.20754717 20.79245283] ; [21.79245283 55.20754717],0
a1,1,0.714388,0.133933,[ 1 28] ; [ 4 74],[ 1.35514019 27.64485981] ; [ 3.64485981 74.35514019],0
n6,1,0.744161,0.106503,[21  7] ; [56 22],[20.33962264  7.66037736] ; [56.66037736 21.33962264],0
d1,1,0.810046,0.057776,[13 16] ; [37 41],[13.55140187 15.44859813] ; [36.44859813 41.55140187],0
a8,1,0.815474,0.054461,[ 4 21] ; [10 61],[ 3.64583333 21.35416667] ; [10.35416667 60.64583333],0
u2,1,0.845078,0.038182,[6 6] ; [14 16],[5.71428571 6.28571429] ; [14.28571429 15.71428571],0
v1,1,0.858554,0.03176,[12 17] ; [30 46],[11.6 17.4] ; [30.4 45.6],0
n2,1,0.865824,0.028549,[7 2] ; [21  7],[6.81081081 2.18918919] ; [21.18918919  6.81081081],0
a3,1,0.878083,0.023531,[17 12] ; [47 31],[17.34579439 11.65420561] ; [46.65420561 31.34579439],0
b4,1,0.891886,0.018474,[19 10] ; [50 28],[18.70093458 10.29906542] ; [50.29906542 27.70093458],0
v2,1,0.932127,0.007254,[13 15] ; [36 40],[13.19230769 14.80769231] ; [35.80769231 40.19230769],0
