Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,71.483157,[81 13] ; [ 4 37],[59.18518519 34.81481481] ; [25.81481481 15.18518519],1
p8,1,0.025226,5.008275,[32 62] ; [ 6 34],[26.65671642 67.34328358] ; [11.34328358 28.65671642],0
s8,1,0.026569,4.918629,[28 65] ; [ 5 36],[22.90298507 70.09701493] ; [10.09701493 30.90298507],0
u1,1,0.03422,4.483653,[14 80] ; [ 1 40],[10.44444444 83.55555556] ; [ 4.55555556 36.44444444],0
p3,1,0.050513,3.824345,[35 59] ; [ 8 32],[30.1641791 63.8358209] ; [12.8358209 27.1641791],0
u2,1,0.060775,3.516106,[17 20] ; [ 3 13],[13.96226415 23.03773585] ; [6.03773585 9.96226415],0
p10,1,0.074022,3.191507,[44 47] ; [13 28],[39.29545455 51.70454545] ; [17.70454545 23.29545455],0
u3,1,0.075575,3.157579,[19 18] ; [ 4 12],[16.05660377 20.94339623] ; [6.94339623 9.05660377],0
n2,1,0.091768,2.843079,[25 12] ; [11 13],[21.83606557 15.16393443] ; [14.16393443  9.83606557],0
p5,1,0.094028,2.804027,[11 83] ; [ 1 38],[ 8.48120301 85.51879699] ; [ 3.51879699 35.48120301],0
b2,1,0.099081,2.720272,[13 37] ; [12 15],[16.23376623 33.76623377] ; [ 8.76623377 18.23376623],0
b3,1,0.099081,2.720272,[13 37] ; [12 15],[16.23376623 33.76623377] ; [ 8.76623377 18.23376623],0
a8,1,0.151935,2.052711,[12 77] ; [ 2 38],[ 9.65891473 79.34108527] ; [ 4.34108527 35.65891473],0
a2,1,0.174197,1.846452,[18 76] ; [ 4 37],[15.31851852 78.68148148] ; [ 6.68148148 34.31851852],0
d2,1,0.20421,1.612005,[46 47] ; [15 25],[42.65413534 50.34586466] ; [18.34586466 21.65413534],0
d1,1,0.209594,1.574228,[43 51] ; [14 27],[39.68888889 54.31111111] ; [17.31111111 23.68888889],0
d3,1,0.210789,1.565998,[55 36] ; [20 21],[51.70454545 39.29545455] ; [23.29545455 17.70454545],0
a6,1,0.306267,1.046706,[52 41] ; [19 22],[49.2761194 43.7238806] ; [21.7238806 19.2761194],0
b1,1,0.359201,0.840685,[54 40] ; [27 14],[56.4 37.6] ; [24.6 16.4],0
n3,1,0.361785,0.831689,[21 14] ; [11 12],[19.31034483 15.68965517] ; [12.68965517 10.31034483],0
a5,1,0.57934,0.307303,[53 41] ; [21 20],[51.52592593 42.47407407] ; [22.47407407 18.52592593],0
n5,1,0.645988,0.210995,[58 36] ; [27 14],[59.18518519 34.81481481] ; [25.81481481 15.18518519],0
s4,1,0.670546,0.180964,[19 75] ; [ 7 34],[18.1037037 75.8962963] ; [ 7.8962963 33.1037037],0
a3,1,0.727623,0.121305,[56 36] ; [25 14],[56.88549618 35.11450382] ; [24.11450382 14.88549618],0
v1,1,0.730997,0.118198,[30 63] ; [12 29],[29.14925373 63.85074627] ; [12.85074627 28.14925373],0
p1,1,0.791254,0.070057,[10 84] ; [ 5 36],[10.44444444 83.55555556] ; [ 4.55555556 36.44444444],0
a4,1,0.794718,0.067698,[36 58] ; [14 25],[35.33834586 58.66165414] ; [14.66165414 24.33834586],0
v3,1,0.797943,0.065541,[18 72] ; [ 9 32],[18.54961832 71.45038168] ; [ 8.45038168 32.54961832],0
p12,1,0.812574,0.056219,[ 3 91] ; [ 1 40],[ 2.78518519 91.21481481] ; [ 1.21481481 39.78518519],0
n1,1,0.82105,0.051164,[15 20] ; [11 13],[15.42372881 19.57627119] ; [10.57627119 13.42372881],0
b4,1,0.922637,0.009431,[49 45] ; [21 20],[48.74074074 45.25925926] ; [21.25925926 19.74074074],0
n4,1,0.933873,0.006885,[56 37] ; [25 16],[56.21641791 36.78358209] ; [24.78358209 16.21641791],0
s1,1,0.996207,2.3e-05,[ 9 83] ; [ 4 37],[ 8.9924812 83.0075188] ; [ 4.0075188 36.9924812],0
