Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,47.896976,[24 83] ; [55 19],[46.70165746 60.29834254] ; [32.29834254 41.70165746],1
p5,1,6.2e-05,16.052971,[  2 105] ; [14 59],[ 9.51111111 97.48888889] ; [ 6.48888889 66.51111111],1
p7,1,0.000141,14.483579,[44 57] ; [53 20],[56.3045977 44.6954023] ; [40.6954023 32.3045977],1
n6,1,0.001004,10.819416,[75 32] ; [67  7],[83.94475138 23.05524862] ; [58.05524862 15.94475138],0
p1,1,0.001388,10.222057,[  3 103] ; [12 62],[ 8.83333333 97.16666667] ; [ 6.16666667 67.83333333],0
n5,1,0.001481,10.101826,[56 51] ; [56 18],[66.20994475 40.79005525] ; [45.79005525 28.20994475],0
v1,1,0.001865,9.677594,[33 72] ; [39 32],[42.95454545 62.04545455] ; [29.04545455 41.95454545],0
p8,1,0.00244,9.185053,[37 68] ; [43 31],[46.9273743 58.0726257] ; [33.0726257 40.9273743],0
n4,1,0.003019,8.795804,[53 54] ; [53 21],[62.66298343 44.33701657] ; [43.33701657 30.66298343],0
v4,1,0.017613,5.634222,[96 11] ; [73  1],[99.90607735  7.09392265] ; [69.09392265  4.90607735],0
p6,1,0.018141,5.582516,[25 82] ; [28 42],[32.03954802 74.96045198] ; [20.96045198 49.03954802],0
p2,1,0.021613,5.276695,[79 28] ; [65  9],[85.12707182 21.87292818] ; [58.87292818 15.12707182],0
d5,1,0.032365,4.579066,[72 36] ; [60 14],[78.32967033 29.67032967] ; [53.67032967 20.32967033],0
s7,1,0.043636,4.070592,[32 73] ; [31 37],[38.23699422 66.76300578] ; [24.76300578 43.23699422],0
r4,1,0.04821,3.902649,[86 22] ; [67  7],[90.79120879 17.20879121] ; [62.20879121 11.79120879],0
n2,1,0.067915,3.332701,[19 12] ; [10  1],[21.4047619  9.5952381] ; [7.5952381 3.4047619],0
s6,1,0.083343,2.99847,[58 48] ; [50 24],[63.6 42.4] ; [44.4 29.6],0
u1,1,0.090999,2.856617,[  2 106] ; [ 5 69],[  4.15384615 103.84615385] ; [ 2.84615385 71.15384615],0
r2,1,0.093714,2.809382,[96 12] ; [70  3],[99.04972376  8.95027624] ; [66.95027624  6.04972376],0
s8,1,0.152525,2.046814,[30 78] ; [28 46],[34.41758242 73.58241758] ; [23.58241758 50.41758242],0
v3,1,0.170177,1.881382,[32 73] ; [28 41],[36.20689655 68.79310345] ; [23.79310345 45.20689655],0
p9,1,0.172068,1.864833,[74 29] ; [59 14],[77.83522727 25.16477273] ; [55.16477273 17.83522727],0
d1,1,0.219797,1.505696,[37 71] ; [32 42],[40.94505495 67.05494505] ; [28.05494505 45.94505495],0
b4,1,0.33258,0.938824,[69 39] ; [42 32],[65.86813187 42.13186813] ; [45.13186813 28.86813187],0
s4,1,0.334985,0.929529,[22 84] ; [11 62],[19.54189944 86.45810056] ; [13.45810056 59.54189944],0
p10,1,0.364121,0.823629,[73 31] ; [55 17],[75.63636364 28.36363636] ; [52.36363636 19.63636364],0
p12,1,0.372161,0.796435,[  3 104] ; [ 4 70],[  4.13812155 102.86187845] ; [ 2.86187845 71.13812155],0
a4,1,0.376927,0.780701,[15 92] ; [14 60],[17.14364641 89.85635359] ; [11.85635359 62.14364641],0
b5,1,0.388122,0.744819,[71 37] ; [44 30],[68.24175824 39.75824176] ; [46.75824176 27.24175824],0
v2,1,0.391755,0.733488,[44 59] ; [35 36],[46.76436782 56.23563218] ; [32.23563218 38.76436782],0
n1,1,0.393813,0.727137,[10 22] ; [5 6],[11.1627907 20.8372093] ; [3.8372093 7.1627907],0
s5,1,0.430183,0.62233,[21 86] ; [17 52],[23.10227273 83.89772727] ; [14.89772727 54.10227273],0
b1,1,0.433655,0.613016,[32 76] ; [26 48],[34.41758242 73.58241758] ; [23.58241758 50.41758242],0
r3,1,0.484215,0.489355,[100   7] ; [70  3],[101.05555556   5.94444444] ; [68.94444444  4.05555556],0
d4,1,0.490955,0.474433,[85 23] ; [55 19],[83.07692308 24.92307692] ; [56.92307692 17.07692308],0
d2,1,0.498127,0.458926,[19 89] ; [16 58],[20.76923077 87.23076923] ; [14.23076923 59.76923077],0
d3,1,0.509799,0.43448,[73 34] ; [47 27],[70.93922652 36.06077348] ; [49.06077348 24.93922652],0
b3,1,0.536052,0.382907,[14 40] ; [13 28],[15.34736842 38.65263158] ; [11.65263158 29.34736842],0
b2,1,0.536052,0.382907,[14 40] ; [13 28],[15.34736842 38.65263158] ; [11.65263158 29.34736842],0
a8,1,0.550453,0.356506,[14 88] ; [ 7 59],[12.75 89.25] ; [ 8.25 57.75],0
p11,1,0.559617,0.340368,[76 32] ; [55 19],[77.73626374 30.26373626] ; [53.26373626 20.73626374],0
s1,1,0.640784,0.217719,[  6 100] ; [ 3 70],[  5.32960894 100.67039106] ; [ 3.67039106 69.32960894],0
a1,1,0.700555,0.147895,[  2 106] ; [ 2 72],[  2.37362637 105.62637363] ; [ 1.62637363 72.37362637],0
u3,1,0.726214,0.122616,[31 25] ; [23 16],[31.83157895 24.16842105] ; [22.16842105 16.83157895],0
s2,1,0.822611,0.05026,[47 61] ; [33 40],[47.73480663 60.26519337] ; [32.26519337 40.73480663],0
u2,1,0.82463,0.049104,[32 24] ; [22 15],[32.51612903 23.48387097] ; [21.48387097 15.51612903],0
a6,1,0.932433,0.007188,[65 43] ; [45 29],[65.27472527 42.72527473] ; [44.72527473 29.27472527],0
s3,1,0.937574,0.006134,[56 50] ; [39 34],[56.25698324 49.74301676] ; [38.74301676 34.25698324],0
a3,1,0.97037,0.00138,[51 56] ; [35 38],[51.12222222 55.87777778] ; [34.87777778 38.12222222],0
r1,1,0.997124,1.3e-05,[74 34] ; [50 23],[73.98895028 34.01104972] ; [50.01104972 22.98895028],0
