Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002679,9.014079,[108  59] ; [62 12],[117.80082988  49.19917012] ; [52.19917012 21.80082988],0
r1,1,0.003121,8.735542,[96 72] ; [57 17],[106.21487603  61.78512397] ; [46.78512397 27.21487603],0
v3,1,0.004127,8.227061,[ 18 147] ; [19 56],[ 25.4375 139.5625] ; [11.5625 63.4375],0
p7,1,0.00446,8.086323,[71 94] ; [46 27],[81.11344538 83.88655462] ; [35.88655462 37.11344538],0
r2,1,0.00469,7.995247,[133  32] ; [71  4],[140.25  24.75] ; [63.75 11.25],0
p10,1,0.011609,6.369596,[92 73] ; [54 20],[100.79497908  64.20502092] ; [45.20502092 28.79497908],0
u1,1,0.011688,6.357527,[ 10 158] ; [12 63],[ 15.20987654 152.79012346] ; [ 6.79012346 68.20987654],0
p8,1,0.016113,5.790539,[ 60 106] ; [39 35],[68.475 97.525] ; [30.525 43.475],0
s6,1,0.020654,5.355736,[ 57 107] ; [37 36],[65.0464135 98.9535865] ; [28.9535865 44.0464135],0
p9,1,0.030492,4.681321,[103  61] ; [57 17],[110.25210084  53.74789916] ; [49.74789916 24.25210084],0
n5,1,0.0416,4.151393,[104  62] ; [57 18],[110.89626556  55.10373444] ; [50.10373444 24.89626556],0
s8,1,0.05179,3.782524,[ 29 138] ; [21 53],[ 34.6473029 132.3526971] ; [15.3526971 58.6473029],0
p4,1,0.052056,3.773963,[ 62 104] ; [38 37],[68.87966805 97.12033195] ; [31.12033195 43.87966805],0
n4,1,0.058449,3.580869,[107  61] ; [57 18],[113.38271605  54.61728395] ; [50.61728395 24.38271605],0
u3,1,0.060405,3.526229,[30 45] ; [17 11],[34.22330097 40.77669903] ; [12.77669903 15.22330097],0
r4,1,0.069696,3.29016,[118  50] ; [61 14],[123.75308642  44.24691358] ; [55.24691358 19.75308642],0
b5,1,0.09795,2.738605,[93 75] ; [50 25],[98.86419753 69.13580247] ; [44.13580247 30.86419753],0
p3,1,0.09859,2.728205,[ 52 116] ; [31 43],[ 57.61983471 110.38016529] ; [25.38016529 48.61983471],0
a7,1,0.129939,2.293229,[97 71] ; [51 24],[102.32098765  65.67901235] ; [45.67901235 29.32098765],0
n2,1,0.136376,2.218383,[38 29] ; [13  4],[40.67857143 26.32142857] ; [10.32142857  6.67857143],0
a5,1,0.144437,2.13004,[100  68] ; [52 23],[105.08641975  62.91358025] ; [46.91358025 28.08641975],0
p11,1,0.159893,1.975238,[103  65] ; [53 22],[107.85185185  60.14814815] ; [48.14814815 26.85185185],0
v4,1,0.165093,1.926943,[138  30] ; [66  8],[141.61983471  26.38016529] ; [62.38016529 11.61983471],0
d5,1,0.169901,1.883816,[113  55] ; [57 18],[117.5308642  50.4691358] ; [52.4691358 22.5308642],0
a3,1,0.179701,1.800096,[92 75] ; [47 26],[96.72083333 70.27916667] ; [42.27916667 30.72083333],0
n3,1,0.295292,1.095335,[39 25] ; [12  4],[40.8 23.2] ; [10.2  5.8],0
p6,1,0.331902,0.941461,[ 38 128] ; [21 52],[ 40.9790795 125.0209205] ; [18.0209205 54.9790795],0
s4,1,0.33973,0.911451,[ 18 150] ; [11 62],[ 20.21576763 147.78423237] ; [ 8.78423237 64.21576763],0
s7,1,0.372489,0.795345,[ 35 126] ; [19 51],[ 37.63636364 123.36363636] ; [16.36363636 53.63636364],0
n6,1,0.390455,0.737525,[118  49] ; [57 18],[120.76446281  46.23553719] ; [54.23553719 20.76446281],0
r3,1,0.402855,0.699787,[133  35] ; [62 12],[135.37190083  32.62809917] ; [59.62809917 14.37190083],0
p5,1,0.417288,0.657941,[ 14 153] ; [ 4 70],[ 12.47302905 154.52697095] ; [ 5.52697095 68.47302905],0
u2,1,0.42337,0.640942,[34 42] ; [15 13],[35.80769231 40.19230769] ; [13.19230769 14.80769231],0
n1,1,0.445611,0.581792,[24 41] ; [8 9],[25.36585366 39.63414634] ; [ 6.63414634 10.36585366],0
b3,1,0.447378,0.577285,[31 64] ; [18 28],[33.0141844 61.9858156] ; [15.9858156 30.0141844],0
b2,1,0.447378,0.577285,[31 64] ; [18 28],[33.0141844 61.9858156] ; [15.9858156 30.0141844],0
s1,1,0.453476,0.561948,[  8 159] ; [ 2 72],[  6.92946058 160.07053942] ; [ 3.07053942 70.92946058],0
p12,1,0.479352,0.500337,[  4 163] ; [ 3 71],[  4.85062241 162.14937759] ; [ 2.14937759 71.85062241],0
d1,1,0.534583,0.385673,[69 99] ; [34 41],[71.20987654 96.79012346] ; [31.79012346 43.20987654],0
b4,1,0.614918,0.253075,[95 73] ; [45 30],[96.79012346 71.20987654] ; [43.20987654 31.79012346],0
s5,1,0.660809,0.192543,[ 26 139] ; [13 59],[ 27.15189873 137.84810127] ; [11.84810127 60.15189873],0
a8,1,0.715842,0.132512,[ 17 143] ; [ 8 57],[ 17.77777778 142.22222222] ; [ 7.22222222 57.77777778],0
a2,1,0.728228,0.120745,[ 24 144] ; [12 63],[ 24.88888889 143.11111111] ; [11.11111111 63.88888889],0
a1,1,0.791853,0.069646,[  8 160] ; [ 3 72],[  7.60493827 160.39506173] ; [ 3.39506173 71.60493827],0
d4,1,0.800012,0.064177,[116  52] ; [53 22],[116.83950617  51.16049383] ; [52.16049383 22.83950617],0
d2,1,0.817521,0.053238,[ 66 100] ; [31 44],[66.81327801 99.18672199] ; [30.18672199 44.81327801],0
b1,1,0.868055,0.027599,[72 96] ; [33 42],[72.59259259 95.40740741] ; [32.40740741 42.59259259],0
s3,1,0.871778,0.02605,[ 42 124] ; [18 56],[ 41.5 124.5] ; [18.5 55.5],0
d3,1,0.895204,0.017351,[92 75] ; [42 33],[92.47107438 74.52892562] ; [41.52892562 33.47107438],0
a6,1,0.916207,0.01107,[102  66] ; [45 30],[101.62962963  66.37037037] ; [45.37037037 29.62962963],0
p1,1,0.929947,0.007729,[ 15 152] ; [ 7 68],[ 15.18181818 151.81818182] ; [ 6.81818182 68.18181818],0
a4,1,0.945835,0.004616,[ 61 106] ; [27 46],[ 61.23333333 105.76666667] ; [26.76666667 46.23333333],0
