Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,34.411874,[33 16] ; [ 5 45],[18.80808081 30.19191919] ; [19.19191919 30.80808081],1
d5,1,4e-06,21.336398,[48  1] ; [30 20],[38.60606061 10.39393939] ; [39.39393939 10.60606061],1
d3,1,3.6e-05,17.068488,[44  5] ; [26 24],[34.64646465 14.35353535] ; [35.35353535 14.64646465],1
d4,1,0.000158,14.2775,[48  1] ; [35 15],[41.08080808  7.91919192] ; [41.91919192  8.08080808],1
a2,1,0.001501,10.077347,[15 34] ; [ 3 47],[ 8.90909091 40.09090909] ; [ 9.09090909 40.90909091],0
a5,1,0.002739,8.973423,[41  8] ; [28 22],[34.15151515 14.84848485] ; [34.84848485 15.15151515],0
a4,1,0.006685,7.355625,[30 19] ; [17 33],[23.26262626 25.73737374] ; [23.73737374 26.26262626],0
v2,1,0.013977,6.040991,[35 12] ; [24 24],[29.18947368 17.81052632] ; [29.81052632 18.18947368],0
a6,1,0.029135,4.759615,[35 14] ; [25 25],[29.6969697 19.3030303] ; [30.3030303 19.6969697],0
a3,1,0.04096,4.177656,[37 12] ; [28 22],[32.17171717 16.82828283] ; [32.82828283 17.17171717],0
b3,1,0.045933,3.98405,[14 10] ; [ 9 20],[10.41509434 13.58490566] ; [12.58490566 16.41509434],0
b2,1,0.045933,3.98405,[14 10] ; [ 9 20],[10.41509434 13.58490566] ; [12.58490566 16.41509434],0
a7,1,0.054489,3.697665,[39 10] ; [31 19],[34.64646465 14.35353535] ; [35.35353535 14.64646465],0
u1,1,0.059421,3.55348,[ 9 40] ; [ 3 47],[ 5.93939394 43.06060606] ; [ 6.06060606 43.93939394],0
a1,1,0.097034,2.753621,[ 1 48] ; [ 5 45],[ 2.96969697 46.03030303] ; [ 3.03030303 46.96969697],0
r2,1,0.170647,1.877247,[46  3] ; [41  7],[43.94845361  5.05154639] ; [43.05154639  4.94845361],0
p11,1,0.174199,1.846431,[30 19] ; [37 13],[33.16161616 15.83838384] ; [33.83838384 16.16161616],0
s2,1,0.223017,1.484848,[25 24] ; [19 30],[22. 27.] ; [22. 27.],0
r1,1,0.256507,1.287513,[40  9] ; [36 14],[37.61616162 11.38383838] ; [38.38383838 11.61616162],0
n6,1,0.293718,1.1025,[30 18] ; [26 24],[27.42857143 20.57142857] ; [28.57142857 21.42857143],0
p6,1,0.330893,0.945401,[16 30] ; [12 35],[13.84946237 32.15053763] ; [14.15053763 32.84946237],0
v3,1,0.33373,0.934372,[20 25] ; [17 32],[17.71276596 27.28723404] ; [19.28723404 29.71276596],0
p7,1,0.351752,0.867125,[20 27] ; [26 24],[22.28865979 24.71134021] ; [23.71134021 26.28865979],0
s8,1,0.401942,0.702509,[20 29] ; [16 33],[18. 31.] ; [18. 31.],0
n2,1,0.402784,0.7,[9 5] ; [11  3],[10.  4.] ; [10.  4.],0
p12,1,0.429095,0.625271,[ 2 45] ; [ 4 45],[ 2.9375 44.0625] ; [ 3.0625 45.9375],0
n1,1,0.430223,0.622222,[6 8] ; [ 4 10],[5. 9.] ; [5. 9.],0
b5,1,0.438956,0.59901,[34 15] ; [31 19],[32.17171717 16.82828283] ; [32.82828283 17.17171717],0
v4,1,0.44208,0.590877,[46  3] ; [43  5],[44.95876289  4.04123711] ; [44.04123711  3.95876289],0
u2,1,0.442695,0.589286,[9 3] ; [13  8],[8. 4.] ; [14.  7.],0
r3,1,0.479088,0.500939,[46  3] ; [45  5],[45.04040404  3.95959596] ; [45.95959596  4.04040404],0
u3,1,0.498495,0.458139,[9 3] ; [14  8],[8.11764706 3.88235294] ; [14.88235294  7.11764706],0
p3,1,0.504126,0.44624,[21 26] ; [19 31],[19.3814433 27.6185567] ; [20.6185567 29.3814433],0
p4,1,0.559669,0.340278,[22 26] ; [20 30],[20.57142857 27.42857143] ; [21.42857143 28.57142857],0
p2,1,0.563886,0.333021,[37 11] ; [36 14],[35.75510204 12.24489796] ; [37.24489796 12.75510204],0
s7,1,0.577351,0.310536,[20 25] ; [19 30],[18.67021277 26.32978723] ; [20.32978723 28.67021277],0
n4,1,0.597748,0.278405,[19 30] ; [22 28],[20.29292929 28.70707071] ; [20.70707071 29.29292929],0
r4,1,0.652648,0.202578,[40  9] ; [39 11],[39.1010101  9.8989899] ; [39.8989899 10.1010101],0
p8,1,0.657707,0.196321,[19 29] ; [22 28],[20.08163265 27.91836735] ; [20.91836735 29.08163265],0
n3,1,0.685734,0.163743,[10  4] ; [9 5],[9.5 4.5] ; [9.5 4.5],0
s3,1,0.686106,0.163333,[23 26] ; [25 24],[24. 25.] ; [24. 25.],0
p5,1,0.697735,0.150839,[ 2 45] ; [ 3 47],[ 2.42268041 44.57731959] ; [ 2.57731959 47.42268041],0
p10,1,0.710315,0.137963,[28 19] ; [31 18],[28.88541667 18.11458333] ; [30.11458333 18.88541667],0
b4,1,0.743749,0.106859,[30 19] ; [29 21],[29.2020202 19.7979798] ; [29.7979798 20.2020202],0
b1,1,0.743749,0.106859,[19 30] ; [21 29],[19.7979798 29.2020202] ; [20.2020202 29.7979798],0
s4,1,0.754835,0.097513,[ 9 40] ; [ 8 42],[ 8.41414141 40.58585859] ; [ 8.58585859 41.41414141],0
s5,1,0.764307,0.089898,[16 31] ; [14 31],[15.32608696 31.67391304] ; [14.67391304 30.32608696],0
s6,1,0.77001,0.085476,[30 18] ; [28 19],[29.30526316 18.69473684] ; [28.69473684 18.30526316],0
p1,1,0.803965,0.061613,[ 5 43] ; [ 6 44],[ 5.3877551 42.6122449] ; [ 5.6122449 44.3877551],0
a8,1,0.843056,0.039199,[ 4 38] ; [ 4 44],[ 3.73333333 38.26666667] ; [ 4.26666667 43.73333333],0
p9,1,0.970177,0.001398,[34 13] ; [36 14],[33.91752577 13.08247423] ; [36.08247423 13.91752577],0
s1,1,0.976226,0.000888,[ 4 45] ; [ 4 46],[ 3.95959596 45.04040404] ; [ 4.04040404 45.95959596],0
