Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,53.260777,[216  63] ; [43 68],[185.28461538  93.71538462] ; [73.71538462 37.28461538],1
a6,1,0.0,39.608133,[221  58] ; [52 59],[195.3  83.7] ; [77.7 33.3],1
a2,1,4.6e-05,16.612221,[ 89 191] ; [13 98],[ 73.04347826 206.95652174] ; [28.95652174 82.04347826],1
u1,1,9.3e-05,15.279659,[ 69 211] ; [  8 103],[ 55.14066496 224.85933504] ; [21.85933504 89.14066496],1
d1,1,0.000799,11.242988,[166 114] ; [45 66],[151.09974425 128.90025575] ; [59.90025575 51.09974425],1
d4,1,0.001514,10.061756,[235  44] ; [77 33],[223.77377892  55.22622108] ; [88.22622108 21.77377892],0
b5,1,0.002195,9.379067,[197  83] ; [60 51],[184.04092072  95.95907928] ; [72.95907928 38.04092072],0
n2,1,0.005229,7.798603,[51 26] ; [36  4],[57.25641026 19.74358974] ; [29.74358974 10.25641026],0
p2,1,0.007207,7.220603,[212  68] ; [69 42],[201.22762148  78.77237852] ; [79.77237852 31.22762148],0
p4,1,0.01247,6.242786,[138 141] ; [39 71],[126.94858612 152.05141388] ; [50.05141388 59.94858612],0
p10,1,0.019365,5.46824,[212  64] ; [71 38],[202.87792208  73.12207792] ; [80.12207792 28.87792208],0
v2,1,0.019636,5.44394,[148 117] ; [45 61],[137.85714286 127.14285714] ; [55.14285714 50.85714286],0
d5,1,0.028649,4.788579,[231  48] ; [81 30],[223.2  55.8] ; [88.8 22.2],0
p9,1,0.065167,3.400757,[222  54] ; [79 31],[215.22279793  60.77720207] ; [85.77720207 24.22279793],0
n6,1,0.078626,3.093078,[233  47] ; [83 27],[226.87179487  53.12820513] ; [89.12820513 20.87179487],0
p5,1,0.168495,1.896284,[ 11 266] ; [  8 101],[ 13.63471503 263.36528497] ; [  5.36528497 103.63471503],0
s5,1,0.184698,1.759415,[ 74 197] ; [35 67],[ 79.19302949 191.80697051] ; [29.80697051 72.19302949],0
b1,1,0.222463,1.488412,[100 180] ; [47 64],[105.2685422 174.7314578] ; [41.7314578 69.2685422],0
s2,1,0.226536,1.462483,[146 131] ; [50 59],[140.65284974 136.34715026] ; [55.34715026 53.65284974],0
p6,1,0.228187,1.452124,[ 69 209] ; [21 89],[ 64.48453608 213.51546392] ; [25.51546392 84.48453608],0
a5,1,0.259256,1.272724,[198  82] ; [72 39],[193.35038363  86.64961637] ; [76.64961637 34.35038363],0
n4,1,0.27453,1.193969,[208  71] ; [76 34],[203.69151671  75.30848329] ; [80.30848329 29.69151671],0
p11,1,0.291627,1.112096,[197  83] ; [84 27],[201.22762148  78.77237852] ; [79.77237852 31.22762148],0
a1,1,0.309115,1.034453,[  9 271] ; [  6 105],[ 10.74168798 269.25831202] ; [  4.25831202 106.74168798],0
b4,1,0.310806,1.02725,[172 108] ; [62 49],[167.57033248 112.42966752] ; [66.42966752 44.57033248],0
u4,1,0.313901,1.014191,[  7 273] ; [  1 110],[  5.72890026 274.27109974] ; [  2.27109974 108.72890026],0
r3,1,0.335266,0.928449,[278   2] ; [109   2],[277.13554987   2.86445013] ; [109.86445013   1.13554987],0
u3,1,0.367149,0.813293,[56 26] ; [19 13],[53.94736842 28.05263158] ; [21.05263158 10.94736842],0
s6,1,0.371948,0.797145,[184  95] ; [66 42],[180.23255814  98.76744186] ; [69.76744186 38.23255814],0
p12,1,0.385921,0.751755,[ 14 265] ; [  8 102],[ 15.77892031 263.22107969] ; [  6.22107969 103.77892031],0
b3,1,0.391206,0.735189,[ 61 108] ; [31 43],[ 63.98353909 105.01646091] ; [28.01646091 45.98353909],0
b2,1,0.391206,0.735189,[ 61 108] ; [31 43],[ 63.98353909 105.01646091] ; [28.01646091 45.98353909],0
v4,1,0.393875,0.726945,[272   8] ; [104   5],[270.64267352   9.35732648] ; [105.35732648   3.64267352],0
r1,1,0.399885,0.708671,[232  45] ; [89 22],[229.16752577  47.83247423] ; [91.83247423 19.16752577],0
p3,1,0.439844,0.596688,[105 175] ; [37 74],[101.68797954 178.31202046] ; [40.31202046 70.68797954],0
u2,1,0.505789,0.442768,[50 31] ; [17 14],[48.45535714 32.54464286] ; [18.54464286 12.45535714],0
s1,1,0.505976,0.442381,[ 11 264] ; [  6 102],[ 12.20626632 262.79373368] ; [  4.79373368 103.20626632],0
s4,1,0.542649,0.370652,[ 50 227] ; [17 93],[ 47.95607235 229.04392765] ; [19.04392765 90.95607235],0
r2,1,0.567014,0.327704,[274   5] ; [108   3],[273.27692308   5.72307692] ; [108.72307692   2.27692308],0
p7,1,0.572315,0.318824,[117 157] ; [50 59],[119.47258486 154.52741514] ; [47.52741514 61.47258486],0
v1,1,0.603629,0.269558,[125 146] ; [53 55],[127.27704485 143.72295515] ; [50.72295515 57.27704485],0
d2,1,0.628174,0.234545,[139 139] ; [52 58],[136.85051546 141.14948454] ; [54.14948454 55.85051546],0
n1,1,0.662115,0.190964,[28 48] ; [16 23],[29.07826087 46.92173913] ; [14.92173913 24.07826087],0
s8,1,0.692819,0.15605,[113 167] ; [42 68],[111.28205128 168.71794872] ; [43.71794872 66.28205128],0
v3,1,0.717749,0.13066,[ 94 172] ; [34 68],[ 92.52173913 173.47826087] ; [35.47826087 66.52173913],0
s3,1,0.798174,0.065388,[157 119] ; [61 49],[155.87564767 120.12435233] ; [62.12435233 47.87564767],0
a8,1,0.861477,0.030448,[ 34 219] ; [13 89],[ 33.49577465 219.50422535] ; [13.50422535 88.49577465],0
a3,1,0.873447,0.025371,[197  83] ; [79 32],[197.64705882  82.35294118] ; [78.35294118 32.64705882],0
a4,1,0.930891,0.007521,[131 149] ; [52 58],[131.38461538 148.61538462] ; [51.61538462 58.38461538],0
n5,1,0.931033,0.00749,[190  88] ; [74 35],[189.64341085  88.35658915] ; [74.35658915 34.64341085],0
s7,1,0.939003,0.005856,[120 148] ; [47 59],[119.6684492 148.3315508] ; [47.3315508 58.6684492],0
n3,1,0.971215,0.001302,[59 18] ; [30  9],[59.07758621 17.92241379] ; [29.92241379  9.07758621],0
p1,1,0.990846,0.000132,[ 15 264] ; [  6 105],[ 15.02307692 263.97692308] ; [  5.97692308 105.02307692],0
