Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.7e-05,18.455693,[30 28] ; [11 58],[18.72440945 39.27559055] ; [22.27559055 46.72440945],1
r1,1,0.001855,9.687416,[48 10] ; [40 30],[39.875 18.125] ; [48.125 21.875],0
a7,1,0.007247,7.210647,[41 17] ; [33 37],[33.53125 24.46875] ; [40.46875 29.53125],0
p9,1,0.017174,5.67855,[51  6] ; [50 19],[45.69047619 11.30952381] ; [55.30952381 13.69047619],0
v1,1,0.023622,5.122171,[33 24] ; [26 43],[26.69047619 30.30952381] ; [32.30952381 36.69047619],0
p3,1,0.081734,3.030081,[32 25] ; [28 41],[27.14285714 29.85714286] ; [32.85714286 36.14285714],0
a4,1,0.098207,2.734424,[11 47] ; [22 47],[15.07086614 42.92913386] ; [17.92913386 51.07086614],0
a3,1,0.098988,2.721775,[35 23] ; [32 38],[30.359375 27.640625] ; [36.640625 33.359375],0
d3,1,0.100449,2.698397,[19 39] ; [14 56],[14.953125 43.046875] ; [18.046875 51.953125],0
a8,1,0.106862,2.600027,[ 3 52] ; [ 9 53],[ 5.64102564 49.35897436] ; [ 6.35897436 55.64102564],0
s4,1,0.114657,2.488835,[ 7 50] ; [16 53],[10.4047619 46.5952381] ; [12.5952381 56.4047619],0
p6,1,0.120067,2.41645,[22 35] ; [18 52],[17.95275591 39.04724409] ; [22.04724409 47.95275591],0
s1,1,0.144733,2.126902,[ 1 56] ; [ 5 63],[ 2.736 54.264] ; [ 3.264 64.736],0
p12,1,0.146296,2.110452,[ 5 52] ; [ 2 68],[ 3.14173228 53.85826772] ; [ 3.85826772 66.14173228],0
p4,1,0.17199,1.865513,[33 24] ; [32 38],[29.17322835 27.82677165] ; [35.82677165 34.17322835],0
r2,1,0.193327,1.692078,[53  4] ; [60 10],[50.71653543  6.28346457] ; [62.28346457  7.71653543],0
r3,1,0.199964,1.642639,[55  3] ; [61  8],[52.97637795  5.02362205] ; [63.02362205  5.97637795],0
p10,1,0.206355,1.596813,[48  9] ; [51 17],[45.144 11.856] ; [53.856 14.144],0
p7,1,0.218666,1.513105,[38 19] ; [38 30],[34.656 22.344] ; [41.344 26.656],0
s3,1,0.248102,1.333961,[23 33] ; [35 33],[26.19354839 29.80645161] ; [31.80645161 36.19354839],0
r4,1,0.262684,1.254556,[50  8] ; [55 15],[47.578125 10.421875] ; [57.421875 12.578125],0
p8,1,0.311682,1.023533,[32 25] ; [32 36],[29.184 27.816] ; [34.816 33.184],0
a5,1,0.312314,1.020864,[35 23] ; [36 34],[32.171875 25.828125] ; [38.828125 31.171875],0
d2,1,0.333363,0.93579,[13 45] ; [21 49],[15.40625 42.59375] ; [18.59375 51.40625],0
s8,1,0.336183,0.924933,[22 35] ; [21 48],[19.45238095 37.54761905] ; [23.54761905 45.45238095],0
b3,1,0.342256,0.901961,[12 28] ; [ 9 34],[10.12048193 29.87951807] ; [10.87951807 32.12048193],0
b2,1,0.342256,0.901961,[12 28] ; [ 9 34],[10.12048193 29.87951807] ; [10.87951807 32.12048193],0
n4,1,0.361112,0.834021,[44 14] ; [48 22],[41.6875 16.3125] ; [50.3125 19.6875],0
b5,1,0.474404,0.511699,[32 26] ; [43 27],[33.984375 24.015625] ; [41.015625 28.984375],0
u1,1,0.50093,0.452965,[ 3 55] ; [ 2 68],[ 2.265625 55.734375] ; [ 2.734375 67.265625],0
n1,1,0.505643,0.443072,[6 6] ; [ 8 13],[5.09090909 6.90909091] ; [ 8.90909091 12.09090909],0
u2,1,0.522621,0.408717,[11 12] ; [15 23],[ 9.80327869 13.19672131] ; [16.19672131 21.80327869],0
a2,1,0.532874,0.388908,[ 4 54] ; [ 7 63],[ 4.984375 53.015625] ; [ 6.015625 63.984375],0
d5,1,0.53671,0.381671,[25 33] ; [34 36],[26.734375 31.265625] ; [32.265625 37.734375],0
n5,1,0.538501,0.378325,[45 13] ; [51 19],[43.5 14.5] ; [52.5 17.5],0
d1,1,0.545994,0.364543,[ 2 56] ; [ 4 66],[ 2.71875 55.28125] ; [ 3.28125 66.71875],0
a6,1,0.572149,0.3191,[36 22] ; [40 30],[34.4375 23.5625] ; [41.5625 28.4375],0
s5,1,0.610765,0.259063,[15 42] ; [15 52],[13.79032258 43.20967742] ; [16.20967742 50.79032258],0
b4,1,0.647666,0.208855,[33 25] ; [37 33],[31.71875 26.28125] ; [38.28125 31.71875],0
u3,1,0.662858,0.190071,[11 12] ; [16 22],[10.18032787 12.81967213] ; [16.81967213 21.18032787],0
s2,1,0.663807,0.188932,[19 37] ; [26 43],[20.16 35.84] ; [24.84 44.16],0
s6,1,0.688785,0.160404,[32 25] ; [40 27],[33.09677419 23.90322581] ; [38.90322581 28.09677419],0
p1,1,0.717541,0.130861,[ 7 50] ; [10 59],[ 7.69047619 49.30952381] ; [ 9.30952381 59.69047619],0
n6,1,0.789183,0.071488,[47 11] ; [58 12],[47.578125 10.421875] ; [57.421875 12.578125],0
v4,1,0.880794,0.022489,[54  3] ; [64  4],[53.808  3.192] ; [64.192  3.808],0
b1,1,0.8845,0.021102,[20 38] ; [25 45],[20.390625 37.609375] ; [24.609375 45.390625],0
p2,1,0.889515,0.019298,[46 11] ; [55 14],[45.69047619 11.30952381] ; [55.30952381 13.69047619],0
p5,1,0.905723,0.014027,[ 7 50] ; [ 8 61],[ 6.78571429 50.21428571] ; [ 8.21428571 60.78571429],0
s7,1,0.927482,0.008283,[21 32] ; [26 41],[20.75833333 32.24166667] ; [26.24166667 40.75833333],0
