Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000814,11.208453,[26 18] ; [55  8],[33.30841121 10.69158879] ; [47.69158879 15.30841121],1
d1,1,0.002936,8.846839,[22 25] ; [49 17],[29.53097345 17.46902655] ; [41.46902655 24.53097345],0
p4,1,0.014297,6.001115,[22 25] ; [46 20],[28.28318584 18.71681416] ; [39.71681416 26.28318584],0
d2,1,0.019364,5.468373,[18 29] ; [40 26],[24.12389381 22.87610619] ; [33.87610619 32.12389381],0
u1,1,0.029029,4.765866,[ 6 41] ; [20 46],[10.81415929 36.18584071] ; [15.18584071 50.81415929],0
p1,1,0.033747,4.507501,[ 1 46] ; [ 9 57],[ 4.15929204 42.84070796] ; [ 5.84070796 60.15929204],0
p7,1,0.034714,4.459205,[24 21] ; [46 17],[29.16666667 15.83333333] ; [40.83333333 22.16666667],0
s6,1,0.052956,3.745308,[38  7] ; [61  3],[40.87155963  4.12844037] ; [58.12844037  5.87155963],0
r4,1,0.065698,3.387368,[38  9] ; [61  5],[41.17699115  5.82300885] ; [57.82300885  8.17699115],0
p8,1,0.093755,2.808687,[19 26] ; [38 27],[23.31818182 21.68181818] ; [33.68181818 31.31818182],0
n5,1,0.09906,2.72061,[28 19] ; [49 17],[32.02654867 14.97345133] ; [44.97345133 21.02654867],0
d5,1,0.101887,2.675751,[35 11] ; [58  8],[38.19642857  7.80357143] ; [54.80357143 11.19642857],0
p10,1,0.109791,2.557227,[35 11] ; [57  8],[38.12612613  7.87387387] ; [53.87387387 11.12612613],0
p6,1,0.109878,2.55597,[17 29] ; [34 31],[21.13513514 24.86486486] ; [29.86486486 35.13513514],0
s3,1,0.118465,2.437502,[40  7] ; [62  4],[42.42477876  4.57522124] ; [59.57522124  6.42477876],0
p12,1,0.125383,2.348762,[ 1 46] ; [ 6 59],[ 2.9375 44.0625] ; [ 4.0625 60.9375],0
u3,1,0.132184,2.266667,[10  7] ; [14  3],[12.  5.] ; [12.  5.],0
b1,1,0.147302,2.099973,[15 32] ; [30 36],[18.71681416 28.28318584] ; [26.28318584 39.71681416],0
v1,1,0.167894,1.901651,[19 27] ; [36 30],[22.58928571 23.41071429] ; [32.41071429 33.58928571],0
d4,1,0.179945,1.79808,[36 11] ; [57  9],[38.68141593  8.31858407] ; [54.31858407 11.68141593],0
v3,1,0.181475,1.785507,[10 36] ; [22 44],[13.14285714 32.85714286] ; [18.85714286 47.14285714],0
n3,1,0.200618,1.637868,[10  6] ; [14  3],[11.63636364  4.36363636] ; [12.36363636  4.63636364],0
a2,1,0.201905,1.628539,[ 8 39] ; [18 48],[10.81415929 36.18584071] ; [15.18584071 50.81415929],0
a3,1,0.234239,1.414932,[30 17] ; [49 17],[32.85840708 14.14159292] ; [46.14159292 19.85840708],0
s5,1,0.239194,1.385335,[23 20] ; [39 21],[25.88349515 17.11650485] ; [36.11650485 23.88349515],0
n4,1,0.264603,1.244514,[28 19] ; [46 20],[30.77876106 16.22123894] ; [43.22123894 22.77876106],0
n1,1,0.286201,1.137408,[ 3 13] ; [ 6 11],[ 4.36363636 11.63636364] ; [ 4.63636364 12.36363636],0
n2,1,0.286201,1.137408,[13  3] ; [11  6],[11.63636364  4.36363636] ; [12.36363636  4.63636364],0
p9,1,0.312355,1.020693,[38  7] ; [59  6],[39.68181818  5.31818182] ; [57.31818182  7.68181818],0
r3,1,0.355336,0.854308,[41  4] ; [63  3],[42.16216216  2.83783784] ; [61.83783784  4.16216216],0
r1,1,0.39706,0.717212,[33 14] ; [51 15],[34.9380531 12.0619469] ; [49.0619469 16.9380531],0
r2,1,0.40311,0.69903,[44  3] ; [63  2],[44.90178571  2.09821429] ; [62.09821429  2.90178571],0
u2,1,0.491967,0.472222,[8 9] ; [10  7],[9. 8.] ; [9. 8.],0
p3,1,0.514404,0.425097,[22 25] ; [35 31],[23.7079646 23.2920354] ; [33.2920354 32.7079646],0
a5,1,0.551562,0.354527,[31 16] ; [47 19],[32.44247788 14.55752212] ; [45.55752212 20.44247788],0
v2,1,0.553895,0.350385,[20 26] ; [31 32],[21.52293578 24.47706422] ; [29.47706422 33.52293578],0
p11,1,0.592714,0.286126,[32 15] ; [48 18],[33.27433628 13.72566372] ; [46.72566372 19.27433628],0
s1,1,0.594238,0.283774,[ 4 42] ; [ 4 62],[ 3.28571429 42.71428571] ; [ 4.71428571 61.28571429],0
b4,1,0.594944,0.28269,[28 19] ; [36 30],[26.61946903 20.38053097] ; [37.38053097 28.61946903],0
a6,1,0.629346,0.232948,[30 17] ; [45 21],[31.19469027 15.80530973] ; [43.80530973 22.19469027],0
d3,1,0.632923,0.228118,[33 13] ; [50 16],[34.08928571 11.91071429] ; [48.91071429 17.08928571],0
a8,1,0.68138,0.168577,[ 2 41] ; [ 4 57],[ 2.48076923 40.51923077] ; [ 3.51923077 57.48076923],0
p2,1,0.68217,0.167693,[37 10] ; [54 12],[37.84955752  9.15044248] ; [53.15044248 12.84955752],0
a1,1,0.728334,0.120647,[ 2 45] ; [ 2 64],[ 1.66371681 45.33628319] ; [ 2.33628319 63.66371681],0
b2,1,0.749115,0.102276,[ 4 16] ; [ 9 29],[ 4.48275862 15.51724138] ; [ 8.51724138 29.48275862],0
b3,1,0.749115,0.102276,[ 4 16] ; [ 9 29],[ 4.48275862 15.51724138] ; [ 8.51724138 29.48275862],0
a4,1,0.786963,0.073039,[23 24] ; [34 32],[23.7079646 23.2920354] ; [33.2920354 32.7079646],0
a7,1,0.815585,0.054395,[33 13] ; [46 20],[32.44642857 13.55357143] ; [46.55357143 19.44642857],0
b5,1,0.884858,0.020971,[30 17] ; [43 23],[30.36283186 16.63716814] ; [42.63716814 23.36283186],0
n6,1,0.914421,0.011548,[38  8] ; [54 12],[37.78571429  8.21428571] ; [54.21428571 11.78571429],0
