Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.044888,4.022857,[1 6] ; [9 6],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
b4,1,0.065237,3.398969,[12  5] ; [ 9 13],[9.15384615 7.84615385] ; [11.84615385 10.15384615],0
a3,1,0.089346,2.88612,[7 9] ; [15  6],[9.51351351 6.48648649] ; [12.48648649  8.51351351],0
n4,1,0.109959,2.554813,[9 8] ; [17  5],[11.33333333  5.66666667] ; [14.66666667  7.33333333],0
p7,1,0.113556,2.504028,[ 7 10] ; [ 4 18],[ 4.79487179 12.20512821] ; [ 6.20512821 15.79487179],0
v4,1,0.116509,2.463639,[ 5 12] ; [12 10],[7.41025641 9.58974359] ; [ 9.58974359 12.41025641],0
b5,1,0.140393,2.173649,[11  6] ; [ 9 13],[8.71794872 8.28205128] ; [11.28205128 10.71794872],0
v3,1,0.140501,2.17246,[ 2 15] ; [ 7 15],[ 3.92307692 13.07692308] ; [ 5.07692308 16.92307692],0
n1,1,0.169686,1.885714,[2 5] ; [9 6],[3.5 3.5] ; [7.5 7.5],0
n5,1,0.224898,1.472838,[11  6] ; [18  4],[12.64102564  4.35897436] ; [16.35897436  5.64102564],0
v1,1,0.234314,1.414482,[ 2 15] ; [ 6 16],[ 3.48717949 13.51282051] ; [ 4.51282051 17.48717949],0
a1,1,0.234314,1.414482,[ 2 15] ; [ 6 16],[ 3.48717949 13.51282051] ; [ 4.51282051 17.48717949],0
r1,1,0.253579,1.303476,[ 4 13] ; [ 9 13],[ 5.66666667 11.33333333] ; [ 7.33333333 14.66666667],0
a5,1,0.267047,1.231853,[ 7 10] ; [13  9],[8.71794872 8.28205128] ; [11.28205128 10.71794872],0
d1,1,0.314889,1.010059,[ 3 14] ; [ 7 15],[ 4.35897436 12.64102564] ; [ 5.64102564 16.35897436],0
a7,1,0.358419,0.843426,[ 6 11] ; [11 11],[7.41025641 9.58974359] ; [ 9.58974359 12.41025641],0
p9,1,0.384206,0.7572,[ 2 14] ; [ 5 16],[ 3.02702703 12.97297297] ; [ 3.97297297 17.02702703],0
d2,1,0.392918,0.729892,[ 5 12] ; [ 9 12],[ 6.26315789 10.73684211] ; [ 7.73684211 13.26315789],0
b3,1,0.420113,0.65,[4 9] ; [6 7],[5. 8.] ; [5. 8.],0
b2,1,0.420113,0.65,[4 9] ; [6 7],[5. 8.] ; [5. 8.],0
s4,1,0.424688,0.637307,[ 4 13] ; [ 3 19],[ 3.05128205 13.94871795] ; [ 3.94871795 18.05128205],0
p4,1,0.424688,0.637307,[ 4 13] ; [ 3 19],[ 3.05128205 13.94871795] ; [ 3.94871795 18.05128205],0
p8,1,0.435482,0.608157,[ 1 15] ; [ 3 18],[ 1.72972973 14.27027027] ; [ 2.27027027 18.72972973],0
d4,1,0.454812,0.558633,[9 8] ; [ 9 13],[7.84615385 9.15384615] ; [10.15384615 11.84615385],0
s6,1,0.45494,0.558314,[ 5 12] ; [ 4 17],[ 4.02631579 12.97368421] ; [ 4.97368421 16.02631579],0
a4,1,0.50137,0.452036,[ 5 12] ; [ 8 12],[ 5.97297297 11.02702703] ; [ 7.02702703 12.97297297],0
d5,1,0.583619,0.30042,[ 7 10] ; [11 11],[7.84615385 9.15384615] ; [10.15384615 11.84615385],0
s3,1,0.613642,0.254905,[ 5 11] ; [ 5 16],[ 4.32432432 11.67567568] ; [ 5.67567568 15.32432432],0
p2,1,0.635454,0.224737,[ 5 12] ; [ 5 17],[ 4.35897436 12.64102564] ; [ 5.64102564 16.35897436],0
p3,1,0.696829,0.151792,[ 3 14] ; [ 5 17],[ 3.48717949 13.51282051] ; [ 4.51282051 17.48717949],0
s2,1,0.730669,0.118498,[ 3 14] ; [ 3 19],[ 2.61538462 14.38461538] ; [ 3.38461538 18.61538462],0
n3,1,0.757354,0.095455,[3 4] ; [7 7],[3.33333333 3.66666667] ; [6.66666667 7.33333333],0
u3,1,0.761001,0.092517,[2 8] ; [1 6],[1.76470588 8.23529412] ; [1.23529412 5.76470588],0
a2,1,0.784916,0.074484,[ 2 15] ; [ 2 20],[ 1.74358974 15.25641026] ; [ 2.25641026 19.74358974],0
p1,1,0.784916,0.074484,[ 2 15] ; [ 2 20],[ 1.74358974 15.25641026] ; [ 2.25641026 19.74358974],0
p6,1,0.816282,0.053977,[ 1 15] ; [ 1 21],[ 0.84210526 15.15789474] ; [ 1.15789474 20.84210526],0
a6,1,0.85541,0.033204,[9 8] ; [11 11],[8.71794872 8.28205128] ; [11.28205128 10.71794872],0
s1,1,0.862362,0.030057,[ 2 15] ; [ 3 19],[ 2.17948718 14.82051282] ; [ 2.82051282 19.17948718],0
s5,1,0.862362,0.030057,[ 2 15] ; [ 3 19],[ 2.17948718 14.82051282] ; [ 2.82051282 19.17948718],0
n6,1,0.916902,0.010886,[ 7 10] ; [ 9 12],[7.15789474 9.84210526] ; [ 8.84210526 12.15789474],0
b1,1,0.944955,0.004767,[11  6] ; [14  8],[10.8974359  6.1025641] ; [14.1025641  7.8974359],0
d3,1,0.944955,0.004767,[ 6 11] ; [ 8 14],[ 6.1025641 10.8974359] ; [ 7.8974359 14.1025641],0
p11,1,0.952986,0.003476,[ 4 13] ; [ 5 17],[ 3.92307692 13.07692308] ; [ 5.07692308 16.92307692],0
s7,1,0.953847,0.00335,[ 2 12] ; [ 3 17],[ 2.05882353 11.94117647] ; [ 2.94117647 17.05882353],0
v2,1,0.96558,0.001862,[ 3 14] ; [ 4 18],[ 3.05128205 13.94871795] ; [ 3.94871795 18.05128205],0
