Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7.1e-05,15.779332,[29 10] ; [31 55],[18.72 20.28] ; [41.28 44.72],1
r4,1,0.034514,4.46906,[38  1] ; [76 14],[34.46511628  4.53488372] ; [79.53488372 10.46511628],0
a3,1,0.045527,3.999009,[32  7] ; [58 32],[27.20930233 11.79069767] ; [62.79069767 27.20930233],0
d1,1,0.131944,2.269482,[28 11] ; [52 38],[24.18604651 14.81395349] ; [55.81395349 34.18604651],0
s7,1,0.164681,1.930708,[27 11] ; [51 37],[23.52380952 14.47619048] ; [54.47619048 33.52380952],0
p7,1,0.166504,1.914145,[30  8] ; [58 29],[26.752 11.248] ; [61.248 25.752],0
p3,1,0.186296,1.746666,[24 15] ; [44 46],[20.55813953 18.44186047] ; [47.44186047 42.55813953],0
p5,1,0.187467,1.737416,[ 6 33] ; [ 7 83],[ 3.93023256 35.06976744] ; [ 9.06976744 80.93023256],0
d4,1,0.214715,1.539349,[34  5] ; [70 20],[31.44186047  7.55813953] ; [72.55813953 17.44186047],0
s8,1,0.227551,1.456104,[24 15] ; [45 45],[20.86046512 18.13953488] ; [48.13953488 41.86046512],0
u1,1,0.236291,1.402589,[10 29] ; [15 75],[ 7.55813953 31.44186047] ; [17.44186047 72.55813953],0
r2,1,0.259489,1.27148,[38  1] ; [83  7],[36.58139535  2.41860465] ; [84.41860465  5.58139535],0
a8,1,0.275354,1.189878,[ 3 34] ; [ 3 83],[ 1.80487805 35.19512195] ; [ 4.19512195 81.80487805],0
b3,1,0.280949,1.162495,[ 6 15] ; [ 9 43],[ 4.31506849 16.68493151] ; [10.68493151 41.31506849],0
b2,1,0.280949,1.162495,[ 6 15] ; [ 9 43],[ 4.31506849 16.68493151] ; [10.68493151 41.31506849],0
r1,1,0.287188,1.132759,[32  7] ; [66 24],[29.62790698  9.37209302] ; [68.37209302 21.62790698],0
s6,1,0.293697,1.102598,[33  4] ; [71 16],[31.03225806  5.96774194] ; [72.96774194 14.03225806],0
v1,1,0.309376,1.033336,[22 17] ; [42 48],[19.34883721 19.65116279] ; [44.65116279 45.34883721],0
n3,1,0.319135,0.99249,[7 4] ; [16  4],[8.16129032 2.83870968] ; [14.83870968  5.16129032],0
p12,1,0.335784,0.92646,[ 4 35] ; [ 5 85],[ 2.72093023 36.27906977] ; [ 6.27906977 83.72093023],0
p8,1,0.39773,0.715179,[24 14] ; [49 40],[21.84251969 16.15748031] ; [51.15748031 37.84251969],0
b5,1,0.441146,0.593299,[21 18] ; [55 35],[22.97674419 16.02325581] ; [53.02325581 36.97674419],0
r3,1,0.451832,0.566052,[38  1] ; [84  5],[37.171875  1.828125] ; [84.828125  4.171875],0
s1,1,0.45871,0.549041,[ 1 38] ; [ 5 85],[ 1.81395349 37.18604651] ; [ 4.18604651 85.81395349],0
n1,1,0.47183,0.517688,[2 9] ; [ 6 14],[2.83870968 8.16129032] ; [ 5.16129032 14.83870968],0
n4,1,0.48734,0.482394,[28 11] ; [59 31],[26.30232558 12.69767442] ; [60.69767442 29.30232558],0
s5,1,0.512074,0.429827,[22 15] ; [44 39],[20.35 16.65] ; [45.65 37.35],0
n6,1,0.518383,0.41711,[35  4] ; [77 13],[33.86046512  5.13953488] ; [78.13953488 11.86046512],0
a5,1,0.577818,0.309776,[30  9] ; [65 25],[28.72093023 10.27906977] ; [66.27906977 23.72093023],0
a2,1,0.58605,0.296556,[ 9 30] ; [17 73],[ 7.86046512 31.13953488] ; [18.13953488 71.86046512],0
b1,1,0.598443,0.277351,[12 27] ; [32 58],[13.30232558 25.69767442] ; [30.69767442 59.30232558],0
d3,1,0.605101,0.267371,[31  8] ; [67 22],[29.859375  9.140625] ; [68.140625 20.859375],0
u2,1,0.622496,0.242375,[4 3] ; [15 17],[3.41025641 3.58974359] ; [15.58974359 16.41025641],0
n2,1,0.643094,0.214719,[8 3] ; [16  4],[8.51612903 2.48387097] ; [15.48387097  4.51612903],0
u3,1,0.671735,0.179579,[4 3] ; [21 11],[4.48717949 2.51282051] ; [20.51282051 11.48717949],0
p1,1,0.678565,0.171746,[ 3 36] ; [ 9 81],[ 3.62790698 35.37209302] ; [ 8.37209302 81.62790698],0
d2,1,0.714602,0.133724,[20 19] ; [43 47],[19.04651163 19.95348837] ; [43.95348837 46.04651163],0
p4,1,0.72804,0.120919,[23 16] ; [56 34],[23.88372093 15.11627907] ; [55.11627907 34.88372093],0
a7,1,0.736404,0.113313,[26 13] ; [62 27],[26.8125 12.1875] ; [61.1875 27.8125],0
d5,1,0.764969,0.089378,[32  7] ; [71 18],[31.3828125  7.6171875] ; [71.6171875 17.3828125],0
a4,1,0.79326,0.068686,[17 22] ; [37 53],[16.3255814 22.6744186] ; [37.6744186 52.3255814],0
s3,1,0.837271,0.042183,[28 11] ; [63 27],[27.51162791 11.48837209] ; [63.48837209 26.51162791],0
p6,1,0.850885,0.03534,[18 20] ; [41 49],[17.515625 20.484375] ; [41.484375 48.515625],0
p9,1,0.865509,0.028685,[37  2] ; [86  4],[37.18604651  1.81395349] ; [85.81395349  4.18604651],0
b4,1,0.885311,0.020805,[22 17] ; [52 38],[22.37209302 16.62790698] ; [51.62790698 38.37209302],0
p2,1,0.899713,0.015882,[32  7] ; [73 17],[31.74418605  7.25581395] ; [73.25581395 16.74418605],0
s2,1,0.907787,0.013417,[28 11] ; [63 26],[27.7265625 11.2734375] ; [63.2734375 25.7265625],0
p11,1,0.914949,0.011406,[30  9] ; [70 20],[30.23255814  8.76744186] ; [69.76744186 20.23255814],0
n5,1,0.930379,0.007633,[27 12] ; [63 27],[27.20930233 11.79069767] ; [62.79069767 27.20930233],0
a6,1,0.970301,0.001386,[25 14] ; [58 32],[25.09302326 13.90697674] ; [57.90697674 32.09302326],0
