Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.589476,[17 45] ; [44 17],[30.74796748 31.25203252] ; [30.25203252 30.74796748],1
p10,1,0.364187,0.823403,[34 27] ; [28 31],[31.51666667 29.48333333] ; [30.48333333 28.51666667],0
p2,1,0.387637,0.746342,[34 29] ; [37 23],[36.36585366 26.63414634] ; [34.63414634 25.36585366],0
a2,1,0.392563,0.730989,[ 7 56] ; [10 51],[ 8.63709677 54.36290323] ; [ 8.36290323 52.63709677],0
s5,1,0.410304,0.677919,[ 7 53] ; [10 49],[ 8.57142857 51.42857143] ; [ 8.42857143 50.57142857],0
p4,1,0.462516,0.539798,[20 42] ; [16 45],[18.14634146 43.85365854] ; [17.85365854 43.14634146],0
s7,1,0.462595,0.53961,[15 44] ; [18 39],[16.78448276 42.21551724] ; [16.21551724 40.78448276],0
a4,1,0.485801,0.485813,[20 43] ; [23 38],[21.84677419 41.15322581] ; [21.15322581 39.84677419],0
p12,1,0.529793,0.394789,[ 1 61] ; [ 2 57],[ 1.53719008 60.46280992] ; [ 1.46280992 57.53719008],0
v4,1,0.561275,0.337502,[49 13] ; [44 15],[47.65289256 14.34710744] ; [45.34710744 13.65289256],0
a7,1,0.610193,0.259894,[41 22] ; [37 24],[39.62903226 23.37096774] ; [38.37096774 22.62903226],0
v2,1,0.618157,0.248466,[24 34] ; [21 36],[22.69565217 35.30434783] ; [22.30434783 34.69565217],0
b2,1,0.633193,0.227756,[ 8 25] ; [10 24],[ 8.86567164 24.13432836] ; [ 9.13432836 24.86567164],0
b3,1,0.633193,0.227756,[ 8 25] ; [10 24],[ 8.86567164 24.13432836] ; [ 9.13432836 24.86567164],0
p7,1,0.650568,0.205185,[22 37] ; [24 34],[23.1965812 35.8034188] ; [22.8034188 35.1965812],0
v1,1,0.679843,0.170303,[24 39] ; [20 38],[22.90909091 40.09090909] ; [21.09090909 36.90909091],0
r4,1,0.684783,0.164792,[37 26] ; [38 23],[38.10483871 24.89516129] ; [36.89516129 24.10483871],0
b4,1,0.696938,0.151677,[35 28] ; [36 25],[36.07258065 26.92741935] ; [34.92741935 26.07258065],0
p9,1,0.735784,0.113867,[37 24] ; [34 25],[36.09166667 24.90833333] ; [34.90833333 24.09166667],0
d3,1,0.739078,0.110939,[38 24] ; [35 25],[37.09836066 24.90163934] ; [35.90163934 24.09836066],0
u2,1,0.74959,0.101876,[21 11] ; [11  7],[20.48 11.52] ; [11.52  6.48],0
r3,1,0.79293,0.06891,[48 14] ; [46 15],[47.38211382 14.61788618] ; [46.61788618 14.38211382],0
v3,1,0.841688,0.039894,[13 47] ; [13 43],[13.44827586 46.55172414] ; [12.55172414 43.44827586],0
b1,1,0.852821,0.034418,[31 32] ; [29 32],[30.48387097 32.51612903] ; [29.51612903 31.48387097],0
a6,1,0.869989,0.026789,[39 24] ; [38 22],[39.43902439 23.56097561] ; [37.56097561 22.43902439],0
s8,1,0.922718,0.009411,[14 49] ; [14 47],[14.22580645 48.77419355] ; [13.77419355 47.22580645],0
s3,1,0.9543,0.003284,[29 34] ; [27 31],[29.15702479 33.84297521] ; [26.84297521 31.15702479],0
u1,1,0.962376,0.002225,[ 4 59] ; [ 4 57],[ 4.06451613 58.93548387] ; [ 3.93548387 57.06451613],0
d1,1,0.969273,0.001484,[25 38] ; [24 37],[24.89516129 38.10483871] ; [24.10483871 36.89516129],0
p5,1,0.986588,0.000283,[ 2 59] ; [ 2 58],[ 2.01652893 58.98347107] ; [ 1.98347107 58.01652893],0
