Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,8.9e-05,15.364167,[24 50] ; [37 18],[34.99224806 39.00775194] ; [26.00775194 28.99224806],1
p2,1,0.00047,12.232612,[45 34] ; [47  8],[54.23880597 24.76119403] ; [37.76119403 17.23880597],1
p8,1,0.001437,10.15733,[18 59] ; [28 28],[26.63157895 50.36842105] ; [19.36842105 36.63157895],0
p3,1,0.003335,8.614549,[21 57] ; [29 27],[29.10447761 48.89552239] ; [20.89552239 35.10447761],0
r3,1,0.004562,8.045538,[62 16] ; [54  2],[67.52238806 10.47761194] ; [48.47761194  7.52238806],0
s6,1,0.006603,7.378004,[33 45] ; [37 19],[40.74626866 37.25373134] ; [29.25373134 26.74626866],0
p11,1,0.008484,6.928439,[37 42] ; [39 17],[44.47407407 34.52592593] ; [31.52592593 24.47407407],0
r4,1,0.009366,6.751744,[52 27] ; [48  8],[58.51851852 20.48148148] ; [41.48148148 14.51851852],0
u3,1,0.01217,6.285927,[12 11] ; [16  2],[15.70731707  7.29268293] ; [12.29268293  5.70731707],0
p6,1,0.012229,6.277407,[11 64] ; [18 36],[16.86046512 58.13953488] ; [12.13953488 41.86046512],0
p10,1,0.015985,5.804543,[39 38] ; [40 16],[45.73684211 31.26315789] ; [33.26315789 22.73684211],0
p9,1,0.027274,4.873384,[45 32] ; [43 13],[50.94736842 26.05263158] ; [37.05263158 18.94736842],0
a5,1,0.030993,4.653331,[45 34] ; [42 14],[50.91111111 28.08888889] ; [36.08888889 19.91111111],0
u2,1,0.054721,3.69057,[14  8] ; [17  2],[16.63414634  5.36585366] ; [14.36585366  4.63414634],0
d1,1,0.063711,3.438056,[41 38] ; [38 18],[46.22962963 32.77037037] ; [32.77037037 23.22962963],0
s8,1,0.084104,2.983756,[20 59] ; [22 34],[24.57777778 54.42222222] ; [17.42222222 38.57777778],0
p5,1,0.102454,2.66692,[ 2 76] ; [ 5 51],[ 4.07462687 73.92537313] ; [ 2.92537313 53.07462687],0
a2,1,0.107983,2.583489,[10 69] ; [13 43],[13.45925926 65.54074074] ; [ 9.54074074 46.45925926],0
u1,1,0.119675,2.421565,[ 4 75] ; [ 7 49],[ 6.43703704 72.56296296] ; [ 4.56296296 51.43703704],0
v4,1,0.139274,2.185961,[63 16] ; [50  6],[66.12592593 12.87407407] ; [46.87407407  9.12592593],0
d3,1,0.160751,1.967152,[55 24] ; [45 11],[58.51851852 20.48148148] ; [41.48148148 14.51851852],0
d5,1,0.176885,1.823603,[62 17] ; [49  7],[64.95555556 14.04444444] ; [46.04444444  9.95555556],0
a8,1,0.201603,1.630721,[ 8 69] ; [ 2 47],[ 6.11111111 70.88888889] ; [ 3.88888889 45.11111111],0
b2,1,0.241801,1.370064,[10 33] ; [13 24],[12.3625 30.6375] ; [10.6375 26.3625],0
b3,1,0.241801,1.370064,[10 33] ; [13 24],[12.3625 30.6375] ; [10.6375 26.3625],0
v2,1,0.246121,1.345188,[33 43] ; [28 24],[36.21875 39.78125] ; [24.78125 27.21875],0
v3,1,0.357387,0.847054,[17 58] ; [15 35],[19.2 55.8] ; [12.8 37.2],0
a6,1,0.359995,0.837911,[49 30] ; [39 17],[51.4962963 27.5037037] ; [36.5037037 19.4962963],0
s2,1,0.436776,0.604739,[32 47] ; [26 29],[34.19402985 44.80597015] ; [23.80597015 31.19402985],0
a7,1,0.482488,0.493234,[58 21] ; [38 18],[56.17777778 22.82222222] ; [39.82222222 16.17777778],0
a3,1,0.551609,0.354442,[56 23] ; [37 19],[54.42222222 24.57777778] ; [38.57777778 17.42222222],0
s5,1,0.570214,0.322325,[16 58] ; [14 40],[17.34375 56.65625] ; [12.65625 41.34375],0
r1,1,0.585097,0.298067,[57 22] ; [42 13],[58.36567164 20.63432836] ; [40.63432836 14.36567164],0
a4,1,0.60782,0.263361,[29 50] ; [23 33],[30.42962963 48.57037037] ; [21.57037037 34.42962963],0
