Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000246,13.444316,[ 46 131] ; [8 2],[ 51.11229947 125.88770053] ; [2.88770053 7.11229947],1
s7,1,0.000566,11.885603,[ 42 126] ; [7 2],[ 46.50847458 121.49152542] ; [2.49152542 6.50847458],1
s1,1,0.000942,10.937341,[  8 167] ; [3 7],[ 10.40540541 164.59459459] ; [0.59459459 9.40540541],1
p4,1,0.00236,9.245951,[ 58 119] ; [8 2],[ 62.47058824 114.52941176] ; [3.52941176 6.47058824],0
s5,1,0.003015,8.798527,[ 25 149] ; [5 5],[ 28.36956522 145.63043478] ; [1.63043478 8.36956522],0
s6,1,0.003025,8.792537,[ 69 108] ; [8 1],[ 73.27419355 103.72580645] ; [3.72580645 5.27419355],0
p1,1,0.003347,8.607923,[ 10 166] ; [3 7],[ 12.30107527 163.69892473] ; [0.69892473 9.30107527],0
s3,1,0.006466,7.415727,[ 64 110] ; [8 2],[ 68.08695652 105.91304348] ; [3.91304348 6.08695652],0
p8,1,0.014824,5.937233,[ 50 126] ; [6 3],[ 53.27567568 122.72432432] ; [2.72432432 6.27567568],0
s8,1,0.015292,5.882522,[ 37 140] ; [5 4],[ 39.96774194 137.03225806] ; [2.03225806 6.96774194],0
s2,1,0.019522,5.454114,[ 46 131] ; [6 4],[ 49.21925134 127.78074866] ; [2.78074866 7.21925134],0
v2,1,0.03079,4.664632,[77 95] ; [1 9],[73.71428571 98.28571429] ; [4.28571429 5.71428571],0
a6,1,0.047427,3.930182,[109  68] ; [3 7],[106.01069519  70.98930481] ; [5.98930481 4.01069519],0
p7,1,0.072767,3.219463,[ 72 103] ; [7 3],[ 74.72972973 100.27027027] ; [4.27027027 5.72972973],0
n6,1,0.101835,2.676563,[109  67] ; [8 1],[111.30810811  64.69189189] ; [5.69189189 3.30810811],0
n1,1,0.116884,2.458588,[24 43] ; [3 1],[25.47887324 41.52112676] ; [1.52112676 2.47887324],0
n2,1,0.127399,2.323911,[43 25] ; [1 3],[41.55555556 26.44444444] ; [2.44444444 1.55555556],0
n3,1,0.141148,2.165404,[41 25] ; [1 3],[39.6 26.4] ; [2.4 1.6],0
r4,1,0.178685,1.808525,[125  53] ; [9 1],[126.87234043  51.12765957] ; [7.12765957 2.87234043],0
p6,1,0.187293,1.738785,[ 38 135] ; [4 6],[ 39.70491803 133.29508197] ; [2.29508197 7.70491803],0
a7,1,0.205604,1.602116,[106  70] ; [4 6],[104.08602151  71.91397849] ; [5.91397849 4.08602151],0
d4,1,0.365677,0.818303,[128  47] ; [6 4],[126.75675676  48.24324324] ; [7.24324324 2.75675676],0
