Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002307,9.287431,[379  60] ; [8 6],[375.0397351  63.9602649] ; [11.9602649  2.0397351],0
r1,1,0.002824,8.917676,[401  46] ; [9 5],[397.54880694  49.45119306] ; [12.45119306  1.54880694],0
n6,1,0.008719,6.87948,[389  53] ; [9 5],[385.78070175  56.21929825] ; [12.21929825  1.78070175],0
b1,1,0.01506,5.909471,[148 300] ; [9 5],[152.24242424 295.75757576] ; [4.75757576 9.24242424],0
v1,1,0.015081,5.90702,[294 145] ; [5 9],[289.7593819 149.2406181] ; [9.2406181 4.7593819],0
p11,1,0.017953,5.600693,[368  80] ; [8 6],[364.60606061  83.39393939] ; [11.39393939  2.60606061],0
p7,1,0.031169,4.643654,[302 130] ; [6 8],[298.33183857 133.66816143] ; [9.66816143 4.33183857],0
u3,1,0.033027,4.544378,[65 42] ; [1 5],[62.49557522 44.50442478] ; [3.50442478 2.49557522],0
s8,1,0.038229,4.294812,[219 223] ; [ 3 11],[215.18421053 226.81578947] ; [6.81578947 7.18421053],0
a5,1,0.041976,4.136162,[356  91] ; [8 6],[352.94577007  94.05422993] ; [11.05422993  2.94577007],0
p9,1,0.051973,3.776638,[387  50] ; [10  4],[384.67627494  52.32372506] ; [12.32372506  1.67627494],0
s7,1,0.057034,3.621598,[231 194] ; [ 4 10],[227.50569476 197.49430524] ; [7.49430524 6.50569476],0
s2,1,0.06098,3.510539,[239 204] ; [ 4 10],[235.55579869 207.44420131] ; [7.44420131 6.55579869],0
a6,1,0.078222,3.101459,[319 126] ; [7 7],[316.05664488 128.94335512] ; [9.94335512 4.05664488],0
n5,1,0.082018,3.024451,[341 101] ; [8 6],[338.28508772 103.71491228] ; [10.71491228  3.28508772],0
a7,1,0.091483,2.848091,[342 104] ; [8 6],[339.34782609 106.65217391] ; [10.65217391  3.34782609],0
a3,1,0.096291,2.76593,[341 105] ; [8 6],[338.37826087 107.62173913] ; [10.62173913  3.37826087],0
p8,1,0.103542,2.650123,[250 184] ; [5 9],[247.03125 186.96875] ; [7.96875 6.03125],0
n1,1,0.111961,2.526316,[27 49] ; [3 1],[28.5 47.5] ; [1.5 2.5],0
s5,1,0.13588,2.224007,[162 267] ; [ 2 10],[159.53741497 269.46258503] ; [4.46258503 7.53741497],0
p2,1,0.152695,2.045117,[378  65] ; [10  4],[376.11378556  66.88621444] ; [11.88621444  2.11378556],0
r2,1,0.154756,2.024738,[438   8] ; [13  1],[437.27391304   8.72608696] ; [13.72608696  0.27391304],0
v3,1,0.15672,2.005591,[253 182] ; [5 8],[250.51339286 184.48660714] ; [7.48660714 5.51339286],0
d3,1,0.187572,1.736587,[326 120] ; [8 6],[323.83478261 122.16521739] ; [10.16521739  3.83478261],0
u2,1,0.264645,1.244293,[60 46] ; [2 4],[58.67857143 47.32142857] ; [3.32142857 2.67857143],0
u4,1,0.277547,1.179062,[ 11 437] ; [ 1 13],[ 11.63636364 436.36363636] ; [ 0.36363636 13.63636364],0
a2,1,0.311142,1.025822,[118 330] ; [ 2 12],[116.36363636 331.63636364] ; [ 3.63636364 10.36363636],0
p3,1,0.33051,0.946899,[248 195] ; [6 8],[246.21881838 196.78118162] ; [7.78118162 6.21881838],0
a4,1,0.429099,0.62526,[207 239] ; [5 9],[205.54782609 240.45217391] ; [6.45217391 7.54782609],0
a8,1,0.433341,0.613852,[ 60 337] ; [ 3 10],[ 61.00243902 335.99756098] ; [ 1.99756098 11.00243902],0
d5,1,0.543077,0.369867,[378  69] ; [11  3],[377.18655098  69.81344902] ; [11.81344902  2.18655098],0
s3,1,0.546345,0.363905,[246 192] ; [9 5],[247.10176991 190.89823009] ; [7.89823009 6.10176991],0
s6,1,0.561293,0.33747,[302 135] ; [8 5],[301.04444444 135.95555556] ; [8.95555556 4.04444444],0
p5,1,0.582188,0.302711,[ 53 390] ; [ 1 13],[ 52.34573304 390.65426696] ; [ 1.65426696 12.34573304],0
d1,1,0.583332,0.300879,[288 160] ; [8 6],[287.03030303 160.96969697] ; [8.96969697 5.03030303],0
d2,1,0.693244,0.155596,[231 215] ; [8 6],[231.72608696 214.27391304] ; [7.27391304 6.72608696],0
p12,1,0.724693,0.124041,[ 44 396] ; [ 1 13],[ 43.6123348 396.3876652] ; [ 1.3876652 12.6123348],0
b4,1,0.72471,0.124025,[267 181] ; [9 5],[267.63636364 180.36363636] ; [8.36363636 5.63636364],0
b2,1,0.738082,0.111819,[108 170] ; [3 6],[107.51916376 170.48083624] ; [3.48083624 5.51916376],0
b3,1,0.738082,0.111819,[108 170] ; [3 6],[107.51916376 170.48083624] ; [3.48083624 5.51916376],0
p6,1,0.808184,0.058937,[172 262] ; [6 8],[172.4375 261.5625] ; [5.5625 8.4375],0
b5,1,0.880332,0.022665,[265 183] ; [8 6],[264.72727273 183.27272727] ; [8.27272727 5.72727273],0
n4,1,0.895404,0.017284,[356  89] ; [11  3],[355.80610022  89.19389978] ; [11.19389978  2.80610022],0
p1,1,0.896177,0.017028,[ 36 408] ; [ 1 13],[ 35.86899563 408.13100437] ; [ 1.13100437 12.86899563],0
d4,1,0.948001,0.004253,[385  61] ; [12  2],[384.9173913  61.0826087] ; [12.0826087  1.9173913],0
p4,1,0.969163,0.001494,[280 159] ; [9 5],[280.06843267 158.93156733] ; [8.93156733 5.06843267],0
s4,1,0.983801,0.000412,[ 64 378] ; [ 2 12],[ 63.97368421 378.02631579] ; [ 2.02631579 11.97368421],0
