Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.814799,[8 7] ; [296   7],[14.33962264  0.66037736] ; [289.66037736  13.33962264],1
v4,1,0.0,47.105053,[10  5] ; [298   5],[14.52830189  0.47169811] ; [293.47169811   9.52830189],1
r1,1,1e-06,24.770066,[6 9] ; [264  39],[12.73584906  2.26415094] ; [257.26415094  45.73584906],1
n6,1,2.5e-05,17.77748,[8 7] ; [269  31],[13.19047619  1.80952381] ; [263.80952381  36.19047619],1
n5,1,0.000474,12.215912,[7 8] ; [251  52],[12.16981132  2.83018868] ; [245.83018868  57.16981132],1
d1,1,0.000681,11.540797,[ 3 12] ; [193 110],[9.24528302 5.75471698] ; [186.75471698 116.24528302],1
a4,1,0.003556,8.497525,[ 1 14] ; [135 166],[6.4556962 8.5443038] ; [129.5443038 171.4556962],0
d5,1,0.004359,8.128044,[8 7] ; [249  52],[12.19936709  2.80063291] ; [244.80063291  56.19936709],0
n4,1,0.012756,6.202632,[8 7] ; [243  60],[11.83962264  3.16037736] ; [239.16037736  63.83962264],0
a7,1,0.012819,6.193922,[7 8] ; [228  74],[11.11987382  3.88012618] ; [223.88012618  78.11987382],0
a3,1,0.021891,5.254453,[7 8] ; [222  79],[10.87025316  4.12974684] ; [218.12974684  82.87025316],0
v1,1,0.026898,4.897341,[ 5 10] ; [184 113],[9.08653846 5.91346154] ; [179.91346154 117.08653846],0
p9,1,0.034666,4.461571,[11  4] ; [273  29],[13.4384858  1.5615142] ; [270.5615142  31.4384858],0
v2,1,0.05816,3.589086,[ 5 10] ; [171 123],[8.54368932 6.45631068] ; [167.45631068 126.54368932],0
b1,1,0.072849,3.217622,[9 6] ; [112 191],[5.70754717 9.29245283] ; [115.29245283 187.70754717],0
s5,1,0.082208,3.020699,[ 4 11] ; [146 148],[7.2815534 7.7184466] ; [142.7184466 151.2815534],0
p12,1,0.091866,2.841365,[ 4 11] ; [ 36 267],[ 1.88679245 13.11320755] ; [ 38.11320755 264.88679245],0
s7,1,0.096411,2.763936,[6 8] ; [189 103],[8.92156863 5.07843137] ; [186.07843137 105.92156863],0
p2,1,0.102622,2.664309,[12  3] ; [278  24],[13.72239748  1.27760252] ; [276.27760252  25.72239748],0
d4,1,0.158233,1.991031,[11  4] ; [260  41],[12.86392405  2.13607595] ; [258.13607595  42.86392405],0
a8,1,0.236509,1.401282,[ 4 11] ; [ 42 234],[ 2.37113402 12.62886598] ; [ 43.62886598 232.37113402],0
s2,1,0.2743,1.195116,[8 7] ; [203 100],[9.95283019 5.04716981] ; [201.04716981 101.95283019],0
d3,1,0.278127,1.176221,[9 6] ; [220  82],[10.83596215  4.16403785] ; [218.16403785  83.83596215],0
a1,1,0.282313,1.155919,[ 2 13] ; [ 19 284],[ 0.99056604 14.00943396] ; [ 20.00943396 282.99056604],0
d2,1,0.288174,1.128132,[ 5 10] ; [143 159],[7.00315457 7.99684543] ; [140.99684543 161.00315457],0
p10,1,0.324768,0.969648,[12  3] ; [268  35],[13.20754717  1.79245283] ; [266.79245283  36.20754717],0
b3,1,0.330074,0.948609,[2 7] ; [ 69 111],[3.38095238 5.61904762] ; [ 67.61904762 112.38095238],0
b2,1,0.330074,0.948609,[2 7] ; [ 69 111],[3.38095238 5.61904762] ; [ 67.61904762 112.38095238],0
s3,1,0.330608,0.946514,[9 6] ; [215  85],[10.66666667  4.33333333] ; [213.33333333  86.66666667],0
p4,1,0.331436,0.94328,[10  5] ; [234  68],[11.54574132  3.45425868] ; [232.45425868  69.54574132],0
p3,1,0.361257,0.833518,[8 7] ; [196 106],[9.65299685 5.34700315] ; [194.34700315 107.65299685],0
b5,1,0.366248,0.816356,[10  5] ; [166 137],[8.30188679 6.69811321] ; [167.69811321 135.30188679],0
b4,1,0.382436,0.762857,[7 8] ; [176 127],[8.63207547 6.36792453] ; [174.36792453 128.63207547],0
s1,1,0.423294,0.641152,[ 1 14] ; [  9 294],[ 0.47169811 14.52830189] ; [  9.52830189 293.47169811],0
