Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.002649,9.035035,[ 3 25] ; [14 16],[ 8.20689655 19.79310345] ; [ 8.79310345 21.20689655],0
d3,1,0.177574,1.817811,[10 18] ; [16 14],[12.55172414 15.44827586] ; [13.44827586 16.55172414],0
p3,1,0.17861,1.809155,[ 5 23] ; [10 20],[ 7.24137931 20.75862069] ; [ 7.75862069 22.24137931],0
a1,1,0.191118,1.708977,[ 5 23] ; [ 2 28],[ 3.37931034 24.62068966] ; [ 3.62068966 26.37931034],0
b2,1,0.20577,1.600941,[8 9] ; [ 7 18],[ 6.07142857 10.92857143] ; [ 8.92857143 16.07142857],0
b3,1,0.20577,1.600941,[8 9] ; [ 7 18],[ 6.07142857 10.92857143] ; [ 8.92857143 16.07142857],0
p1,1,0.26589,1.237828,[ 2 26] ; [ 5 25],[ 3.37931034 24.62068966] ; [ 3.62068966 26.37931034],0
u2,1,0.28315,1.151909,[6 7] ; [ 4 11],[4.64285714 8.35714286] ; [5.35714286 9.64285714],0
n3,1,0.287901,1.129412,[7 9] ; [10  6],[8.5 7.5] ; [8.5 7.5],0
d5,1,0.300473,1.072094,[13 15] ; [18 12],[14.96551724 13.03448276] ; [16.03448276 13.96551724],0
p6,1,0.301824,1.066118,[ 3 25] ; [ 6 23],[ 4.42105263 23.57894737] ; [ 4.57894737 24.42105263],0
v2,1,0.358129,0.844444,[ 3 24] ; [ 6 24],[ 4.26315789 22.73684211] ; [ 4.73684211 25.26315789],0
d1,1,0.360172,0.837293,[ 8 20] ; [12 18],[ 9.65517241 18.34482759] ; [10.34482759 19.65517241],0
r1,1,0.380114,0.770334,[ 9 19] ; [13 17],[10.62068966 17.37931034] ; [11.37931034 18.62068966],0
a4,1,0.397154,0.716927,[11 17] ; [ 8 20],[ 9.5 18.5] ; [ 9.5 18.5],0
a6,1,0.412279,0.672218,[11 17] ; [15 15],[12.55172414 15.44827586] ; [13.44827586 16.55172414],0
r2,1,0.448774,0.573748,[16 11] ; [20  9],[17.35714286  9.64285714] ; [18.64285714 10.35714286],0
d4,1,0.45067,0.568966,[15 13] ; [19 11],[16.4137931 11.5862069] ; [17.5862069 12.4137931],0
n2,1,0.476033,0.507937,[8 8] ; [10  6],[9. 7.] ; [9. 7.],0
b1,1,0.553362,0.351328,[18 10] ; [17 13],[16.89655172 11.10344828] ; [18.10344828 11.89655172],0
a2,1,0.583129,0.301204,[ 3 25] ; [ 2 28],[ 2.4137931 25.5862069] ; [ 2.5862069 27.4137931],0
s1,1,0.594816,0.282886,[ 1 27] ; [ 2 28],[ 1.44827586 26.55172414] ; [ 1.55172414 28.44827586],0
p5,1,0.729731,0.119359,[ 2 25] ; [ 3 27],[ 2.36842105 24.63157895] ; [ 2.63157895 27.36842105],0
a7,1,0.770657,0.084982,[12 16] ; [14 16],[12.55172414 15.44827586] ; [13.44827586 16.55172414],0
a3,1,0.773907,0.082523,[15 12] ; [15 14],[14.46428571 12.53571429] ; [15.53571429 13.46428571],0
b4,1,0.825271,0.048739,[16 12] ; [18 12],[16.4137931 11.5862069] ; [17.5862069 12.4137931],0
s3,1,0.852729,0.034461,[ 9 18] ; [10 18],[ 9.32727273 17.67272727] ; [ 9.67272727 18.32727273],0
d2,1,0.862299,0.030084,[10 18] ; [11 18],[10.31578947 17.68421053] ; [10.68421053 18.31578947],0
v1,1,0.882168,0.02197,[ 7 21] ; [ 7 23],[ 6.75862069 21.24137931] ; [ 7.24137931 22.75862069],0
u3,1,0.884799,0.020993,[4 9] ; [ 5 10],[4.17857143 8.82142857] ; [ 4.82142857 10.17857143],0
p7,1,0.919505,0.010213,[ 9 17] ; [10 20],[ 8.82142857 17.17857143] ; [10.17857143 19.82142857],0
n1,1,1.0,0.0,[8 8] ; [8 8],[8. 8.] ; [8. 8.],0
