Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.121892,[5 5] ; [265  12],[9.40766551 0.59233449] ; [260.59233449  16.40766551],1
r3,1,0.0,33.046468,[6 4] ; [268   8],[9.58041958 0.41958042] ; [264.41958042  11.58041958],1
d5,1,5.8e-05,16.169165,[8 2] ; [272   4],[9.79020979 0.20979021] ; [270.20979021   5.79020979],1
p9,1,0.000251,13.401254,[6 4] ; [255  20],[9.15789474 0.84210526] ; [251.84210526  23.15789474],1
r1,1,0.00132,10.314795,[5 5] ; [239  37],[8.53146853 1.46853147] ; [235.46853147  40.53146853],0
n6,1,0.00138,10.232561,[5 4] ; [247  28],[7.98591549 1.01408451] ; [244.01408451  30.98591549],0
p10,1,0.00199,9.55893,[6 4] ; [249  26],[8.94736842 1.05263158] ; [246.05263158  28.94736842],0
p2,1,0.002531,9.117739,[6 4] ; [249  27],[8.91608392 1.08391608] ; [246.08391608  29.91608392],0
s1,1,0.003827,8.364344,[2 8] ; [  8 268],[0.34965035 9.65034965] ; [  9.65034965 266.34965035],0
p8,1,0.009401,6.745031,[3 7] ; [190  85],[6.77192982 3.22807018] ; [186.22807018  88.77192982],0
s8,1,0.01002,6.631374,[2 8] ; [167 108],[5.92982456 4.07017544] ; [163.07017544 111.92982456],0
p11,1,0.011674,6.35972,[5 5] ; [227  50],[8.08362369 1.91637631] ; [223.91637631  53.08362369],0
d4,1,0.018383,5.559274,[9 1] ; [273   3],[9.86013986 0.13986014] ; [272.13986014   3.86013986],0
p4,1,0.031319,4.635377,[6 4] ; [236  41],[8.43205575 1.56794425] ; [233.56794425  43.43205575],0
p7,1,0.049324,3.86428,[5 5] ; [211  63],[7.6056338 2.3943662] ; [208.3943662  65.6056338],0
a7,1,0.050552,3.823042,[5 5] ; [213  64],[7.59581882 2.40418118] ; [210.40418118  66.59581882],0
b1,1,0.073452,3.204146,[7 3] ; [115 162],[4.25087108 5.74912892] ; [117.74912892 159.25087108],0
s7,1,0.078219,3.101527,[3 6] ; [161  97],[5.52808989 3.47191011] ; [158.47191011  99.52808989],0
s6,1,0.089809,2.877801,[4 4] ; [208  65],[6.03558719 1.96441281] ; [205.96441281  67.03558719],0
v1,1,0.091638,2.845355,[4 6] ; [176  91],[6.49819495 3.50180505] ; [173.50180505  93.49819495],0
p1,1,0.092355,2.832831,[3 7] ; [ 33 242],[1.26315789 8.73684211] ; [ 34.73684211 240.26315789],0
v2,1,0.114713,2.488066,[4 6] ; [174  96],[6.35714286 3.64285714] ; [171.64285714  98.35714286],0
r2,1,0.116648,2.461763,[9 1] ; [269   6],[9.75438596 0.24561404] ; [268.24561404   6.75438596],0
u1,1,0.118635,2.435249,[1 9] ; [ 93 184],[3.27526132 6.72473868] ; [ 90.72473868 186.27526132],0
v3,1,0.123346,2.374308,[2 7] ; [128 137],[4.27007299 4.72992701] ; [125.72992701 139.27007299],0
s2,1,0.18047,1.793747,[4 6] ; [168 107],[6.03508772 3.96491228] ; [165.96491228 109.03508772],0
n2,1,0.215695,1.532783,[2 2] ; [35 10],[3.02040816 0.97959184] ; [33.97959184 11.02040816],0
b5,1,0.225852,1.466794,[4 6] ; [164 113],[5.85365854 4.14634146] ; [162.14634146 114.85365854],0
a2,1,0.233098,1.421854,[2 8] ; [107 170],[3.79790941 6.20209059] ; [105.20209059 171.79790941],0
d2,1,0.26262,1.254894,[9 1] ; [206  71],[7.4912892 2.5087108] ; [207.5087108  69.4912892],0
d3,1,0.36542,0.81918,[8 2] ; [247  30],[8.88501742 1.11498258] ; [246.11498258  30.88501742],0
s4,1,0.389968,0.739041,[3 7] ; [ 52 221],[1.9434629 8.0565371] ; [ 53.0565371 219.9434629],0
n5,1,0.39797,0.714453,[7 3] ; [223  53],[8.04195804 1.95804196] ; [221.95804196  54.04195804],0
a4,1,0.489756,0.477062,[5 5] ; [168 108],[6.04895105 3.95104895] ; [166.95104895 109.04895105],0
u3,1,0.493379,0.469149,[1 1] ; [34 13],[1.42857143 0.57142857] ; [33.57142857 13.42857143],0
a5,1,0.547023,0.362678,[8 2] ; [240  37],[8.64111498 1.35888502] ; [239.35888502  37.64111498],0
s3,1,0.631864,0.229541,[7 3] ; [172 103],[6.28070175 3.71929825] ; [172.71929825 102.28070175],0
b2,1,0.638262,0.221022,[4 4] ; [ 77 108],[3.35751295 4.64248705] ; [ 77.64248705 107.35751295],0
b3,1,0.638262,0.221022,[4 4] ; [ 77 108],[3.35751295 4.64248705] ; [ 77.64248705 107.35751295],0
n4,1,0.654747,0.199967,[8 2] ; [235  41],[8.4965035 1.5034965] ; [234.5034965  41.4965035],0
a8,1,0.748342,0.102929,[1 9] ; [ 33 211],[1.33858268 8.66141732] ; [ 32.66141732 211.33858268],0
a3,1,0.760837,0.092648,[8 2] ; [230  45],[8.35087719 1.64912281] ; [229.64912281  45.35087719],0
a6,1,0.843729,0.038859,[7 3] ; [201  75],[7.27272727 2.72727273] ; [200.72727273  75.27272727],0
p5,1,0.863991,0.029343,[2 8] ; [ 49 225],[1.79577465 8.20422535] ; [ 49.20422535 224.79577465],0
n1,1,0.898137,0.016388,[2 2] ; [21 24],[1.87755102 2.12244898] ; [21.12244898 23.87755102],0
b4,1,0.923827,0.009142,[6 4] ; [162 115],[5.85365854 4.14634146] ; [162.14634146 114.85365854],0
p6,1,0.936505,0.006346,[5 5] ; [140 133],[5.12367491 4.87632509] ; [139.87632509 133.12367491],0
n3,1,0.942321,0.005235,[3 1] ; [33 12],[2.93877551 1.06122449] ; [33.06122449 11.93877551],0
s5,1,0.97014,0.001401,[4 5] ; [119 145],[4.05494505 4.94505495] ; [118.94505495 145.05494505],0
