Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.001192,10.503361,[43 46] ; [14  1],[48.77884615 40.22115385] ; [8.22115385 6.77884615],0
s8,1,0.00491,7.912461,[15 74] ; [7 7],[19.00970874 69.99029126] ; [ 2.99029126 11.00970874],0
p4,1,0.012271,6.271245,[34 54] ; [11  4],[38.44660194 49.55339806] ; [6.55339806 8.44660194],0
p1,1,0.027931,4.832305,[ 4 84] ; [ 3 12],[ 5.98058252 82.01941748] ; [ 1.01941748 13.98058252],0
p7,1,0.034234,4.482962,[33 55] ; [10  5],[36.73786408 51.26213592] ; [6.26213592 8.73786408],0
b1,1,0.06956,3.293383,[49 40] ; [12  3],[52.20192308 36.79807692] ; [8.79807692 6.20192308],0
d3,1,0.071792,3.241556,[56 33] ; [13  2],[59.04807692 29.95192308] ; [9.95192308 5.04807692],0
p8,1,0.086889,2.931087,[27 61] ; [8 7],[29.90291262 58.09708738] ; [5.09708738 9.90291262],0
v1,1,0.09419,2.801263,[33 56] ; [9 6],[35.94230769 53.05769231] ; [6.05769231 8.94230769],0
s7,1,0.095096,2.785923,[23 60] ; [7 7],[25.67010309 57.32989691] ; [4.32989691 9.67010309],0
n6,1,0.134487,2.239927,[52 35] ; [12  3],[54.58823529 32.41176471] ; [9.41176471 5.58823529],0
p3,1,0.157845,1.994753,[25 63] ; [7 8],[27.33980583 60.66019417] ; [ 4.66019417 10.33980583],0
s3,1,0.212887,1.551684,[38 51] ; [9 6],[40.22115385 48.77884615] ; [6.77884615 8.22115385],0
a3,1,0.269815,1.217687,[65 23] ; [9 6],[63.22330097 24.77669903] ; [10.77669903  4.22330097],0
d2,1,0.284331,1.146272,[54 34] ; [7 8],[52.11650485 35.88349515] ; [8.88349515 6.11650485],0
s4,1,0.285743,1.139569,[10 79] ; [ 3 11],[11.23300971 77.76699029] ; [ 1.76699029 12.23300971],0
r4,1,0.294252,1.100064,[66 23] ; [13  2],[67.60576923 21.39423077] ; [11.39423077  3.60576923],0
v4,1,0.298305,1.081756,[72 15] ; [14  1],[73.35294118 13.64705882] ; [12.64705882  2.35294118],0
s6,1,0.312167,1.021484,[38 51] ; [8 6],[39.74757282 49.25242718] ; [6.25242718 7.74757282],0
v3,1,0.31773,0.998267,[28 57] ; [ 3 12],[26.35 58.65] ; [ 4.65 10.35],0
p10,1,0.344634,0.893117,[21 67] ; [5 9],[22.43137255 65.56862745] ; [ 3.56862745 10.43137255],0
b3,1,0.372028,0.796878,[17 37] ; [5 6],[18.27692308 35.72307692] ; [3.72307692 7.27692308],0
b2,1,0.372028,0.796878,[17 37] ; [5 6],[18.27692308 35.72307692] ; [3.72307692 7.27692308],0
p11,1,0.402406,0.701124,[43 46] ; [9 6],[44.5 44.5] ; [7.5 7.5],0
a6,1,0.456973,0.553298,[62 27] ; [9 6],[60.75961538 28.24038462] ; [10.24038462  4.75961538],0
n4,1,0.498647,0.457815,[63 25] ; [12  3],[64.0776699 23.9223301] ; [10.9223301  4.0776699],0
u1,1,0.499533,0.455929,[17 72] ; [ 4 11],[17.97115385 71.02884615] ; [ 3.02884615 11.97115385],0
v2,1,0.639917,0.218851,[35 52] ; [7 8],[35.82352941 51.17647059] ; [6.17647059 8.82352941],0
r3,1,0.647633,0.208897,[72 16] ; [13  2],[72.62135922 15.37864078] ; [12.37864078  2.62135922],0
n1,1,0.719918,0.128571,[13 19] ; [2 2],[13.33333333 18.66666667] ; [1.66666667 2.33333333],0
u2,1,0.774826,0.081835,[10 13] ; [3 3],[10.31034483 12.68965517] ; [2.68965517 3.31034483],0
d1,1,0.78235,0.076318,[50 39] ; [9 6],[50.49038462 38.50961538] ; [8.50961538 6.49038462],0
s5,1,0.812213,0.05644,[18 71] ; [ 3 10],[18.32352941 70.67647059] ; [ 2.67647059 10.32352941],0
b4,1,0.844956,0.038243,[51 38] ; [9 6],[51.34615385 37.65384615] ; [8.65384615 6.34615385],0
u3,1,0.854813,0.033482,[13 11] ; [3 3],[12.8 11.2] ; [3.2 2.8],0
a4,1,0.856042,0.032911,[48 40] ; [8 6],[48.31372549 39.68627451] ; [7.68627451 6.31372549],0
n5,1,0.881959,0.022048,[51 37] ; [9 6],[51.26213592 36.73786408] ; [8.73786408 6.26213592],0
r1,1,0.88948,0.019311,[69 19] ; [12  3],[69.2038835 18.7961165] ; [11.7961165  3.2038835],0
d4,1,0.905842,0.013991,[70 19] ; [12  3],[70.17307692 18.82692308] ; [11.82692308  3.17307692],0
a2,1,0.909467,0.01293,[25 64] ; [ 4 11],[24.81730769 64.18269231] ; [ 4.18269231 10.81730769],0
s2,1,0.954339,0.003279,[30 58] ; [ 5 10],[29.90291262 58.09708738] ; [5.09708738 9.90291262],0
a7,1,0.954339,0.003279,[58 30] ; [10  5],[58.09708738 29.90291262] ; [9.90291262 5.09708738],0
b5,1,0.969979,0.001416,[47 42] ; [8 7],[47.06730769 41.93269231] ; [7.93269231 7.06730769],0
s1,1,0.97393,0.001068,[ 7 81] ; [ 1 12],[ 6.97029703 81.02970297] ; [ 1.02970297 11.97029703],0
d5,1,0.983999,0.000402,[71 18] ; [12  3],[71.02884615 17.97115385] ; [11.97115385  3.02884615],0
