Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.128476,[11 84] ; [46 21],[33.42592593 61.57407407] ; [23.57407407 43.42592593],1
s7,1,0.0,26.498498,[15 73] ; [37 28],[29.90849673 58.09150327] ; [22.09150327 42.90849673],1
s6,1,0.0,26.197847,[25 69] ; [45 22],[40.86956522 53.13043478] ; [29.13043478 37.86956522],1
s8,1,0.000351,12.77701,[18 76] ; [30 36],[28.2 65.8] ; [19.8 46.2],1
v1,1,0.000431,12.394208,[22 71] ; [33 32],[32.37341772 60.62658228] ; [22.62658228 42.37341772],1
p10,1,0.002398,9.21658,[38 54] ; [44 23],[47.44654088 44.55345912] ; [34.55345912 32.44654088],0
r1,1,0.006731,7.343458,[52 42] ; [51 16],[60.13664596 33.86335404] ; [42.86335404 24.13664596],0
r3,1,0.007659,7.111445,[68 26] ; [60  7],[74.73291925 19.26708075] ; [53.26708075 13.73291925],0
p7,1,0.008002,7.033057,[23 70] ; [28 34],[30.6 62.4] ; [20.4 41.6],0
n1,1,0.014526,5.973093,[11 23] ; [15  8],[15.50877193 18.49122807] ; [10.49122807 12.50877193],0
r4,1,0.021071,5.320876,[59 36] ; [53 14],[65.67901235 29.32098765] ; [46.32098765 20.67901235],0
p9,1,0.023616,5.122625,[40 50] ; [42 25],[47.00636943 42.99363057] ; [34.99363057 32.00636943],0
s5,1,0.02401,5.093878,[11 80] ; [17 48],[16.33333333 74.66666667] ; [11.66666667 53.33333333],0
p12,1,0.047512,3.927163,[ 2 93] ; [ 6 61],[ 4.69135802 90.30864198] ; [ 3.30864198 63.69135802],0
v2,1,0.06078,3.51597,[33 56] ; [33 30],[38.64473684 50.35526316] ; [27.35526316 35.64473684],0
u4,1,0.074709,3.176403,[ 1 94] ; [ 4 63],[ 2.93209877 92.06790123] ; [ 2.06790123 64.93209877],0
v4,1,0.076791,3.13155,[69 25] ; [57 10],[73.56521739 20.43478261] ; [52.43478261 14.56521739],0
d1,1,0.089081,2.8909,[41 54] ; [38 29],[46.32716049 48.67283951] ; [32.67283951 34.32716049],0
p5,1,0.089347,2.886097,[ 4 91] ; [ 7 55],[ 6.65605096 88.34394904] ; [ 4.34394904 57.65605096],0
a8,1,0.0908,2.86013,[ 7 82] ; [11 55],[10.33548387 78.66451613] ; [ 7.66451613 58.33548387],0
d2,1,0.095732,2.775253,[39 54] ; [36 29],[44.14556962 48.85443038] ; [30.85443038 34.14556962],0
