Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,150.909622,[285   3] ; [22 27],[262.3620178  25.6379822] ; [44.6379822  4.3620178],1
v4,1,0.0,97.771685,[280   8] ; [26 23],[261.5074184  26.4925816] ; [44.4925816  4.5074184],1
r1,1,0.0,75.720048,[255  33] ; [18 32],[232.61538462  55.38461538] ; [40.38461538  9.61538462],1
r2,1,0.0,68.676337,[277   9] ; [28 18],[262.74096386  23.25903614] ; [42.25903614  3.74096386],1
p2,1,0.0,49.047918,[243  44] ; [19 29],[224.45970149  62.54029851] ; [37.54029851 10.45970149],1
p7,1,1e-06,24.266242,[187  98] ; [13 34],[171.68674699 113.31325301] ; [28.31325301 18.68674699],1
p11,1,3e-06,21.666667,[234  55] ; [26 25],[221.  68.] ; [39. 12.],1
n6,1,7e-06,20.280128,[240  48] ; [27 22],[228.17804154  59.82195846] ; [38.82195846 10.17804154],1
p8,1,9e-06,19.688922,[159 121] ; [11 38],[144.68085106 135.31914894] ; [25.31914894 23.68085106],1
p10,1,1.3e-05,18.973363,[227  57] ; [25 24],[214.91891892  69.08108108] ; [37.08108108 11.91891892],1
p9,1,3.2e-05,17.325056,[235  49] ; [27 21],[224.12048193  59.87951807] ; [37.87951807 10.12048193],1
v2,1,0.00033,12.890625,[161 119] ; [15 35],[149.33333333 130.66666667] ; [26.66666667 23.33333333],1
p3,1,0.000532,12.000621,[144 145] ; [11 37],[132.92284866 156.07715134] ; [22.07715134 25.92284866],1
s6,1,0.00057,11.872822,[140 142] ; [12 39],[128.72072072 153.27927928] ; [23.27927928 27.72072072],1
a1,1,0.001928,9.616949,[ 10 279] ; [ 7 44],[ 14.45 274.55] ; [ 2.55 48.45],0
p4,1,0.002632,9.046274,[163 123] ; [17 33],[153.21428571 132.78571429] ; [26.78571429 23.21428571],0
n3,1,0.002854,8.898827,[47 15] ; [ 9 13],[41.33333333 20.66666667] ; [14.66666667  7.33333333],0
s8,1,0.003853,8.351877,[ 83 202] ; [ 5 46],[ 74.64285714 210.35714286] ; [13.35714286 37.64285714],0
b1,1,0.004701,7.99098,[109 180] ; [30 21],[118.15 170.85] ; [20.85 30.15],0
v3,1,0.008127,7.005304,[103 173] ; [ 9 41],[ 94.82208589 181.17791411] ; [17.17791411 32.82208589],0
a6,1,0.008215,6.985989,[221  68] ; [30 21],[213.35  75.65] ; [37.65 13.35],0
p6,1,0.012285,6.269212,[ 85 199] ; [ 6 42],[ 77.84337349 206.15662651] ; [13.15662651 34.84337349],0
n4,1,0.034616,4.464008,[229  59] ; [33 17],[223.24260355  64.75739645] ; [38.75739645 11.24260355],0
s1,1,0.036615,4.36825,[  4 280] ; [ 3 47],[  5.95209581 278.04790419] ; [ 1.04790419 48.95209581],0
n2,1,0.049678,3.852299,[49 17] ; [12 11],[45.23595506 20.76404494] ; [15.76404494  7.23595506],0
v1,1,0.064018,3.430109,[145 139] ; [18 31],[139.01501502 144.98498498] ; [23.98498498 25.01501502],0
n1,1,0.082787,3.00933,[20 43] ; [12 11],[23.44186047 39.55813953] ; [ 8.55813953 14.44186047],0
