Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,50.467735,[244  11] ; [64 30],[225.04297994  29.95702006] ; [82.95702006 11.04297994],1
p10,1,0.0,47.087277,[215  40] ; [43 47],[190.69565217  64.30434783] ; [67.30434783 22.69565217],1
p9,1,0.0,31.467709,[217  36] ; [51 38],[198.25730994  54.74269006] ; [69.74269006 19.25730994],1
r4,1,0.0,27.117464,[227  30] ; [61 34],[210.27272727  46.72727273] ; [77.72727273 17.27272727],1
p2,1,3e-06,21.821039,[210  46] ; [55 40],[193.27635328  62.72364672] ; [71.72364672 23.27635328],1
v4,1,4e-06,21.12568,[243  13] ; [74 20],[231.86285714  24.13714286] ; [85.13714286  8.86285714],1
n6,1,1.5e-05,18.740476,[225  31] ; [64 30],[211.38285714  44.61714286] ; [77.61714286 16.38285714],1
p8,1,0.000132,14.613469,[111 139] ; [20 72],[ 95.76023392 154.23976608] ; [35.23976608 56.76023392],1
d4,1,0.000249,13.421325,[208  48] ; [58 35],[195.11747851  60.88252149] ; [70.88252149 22.11747851],1
a1,1,0.000329,12.896009,[  6 251] ; [11 84],[ 12.41193182 244.58806818] ; [ 4.58806818 90.41193182],1
b1,1,0.000623,11.7053,[ 84 173] ; [50 45],[ 97.83522727 159.16477273] ; [36.16477273 58.83522727],1
d1,1,0.000692,11.510082,[147 110] ; [35 60],[132.88068182 124.11931818] ; [49.11931818 45.88068182],1
u2,1,0.002412,9.206349,[48 33] ; [10 25],[40.5 40.5] ; [17.5 17.5],0
s6,1,0.003016,8.797897,[171  83] ; [47 47],[159.11494253  94.88505747] ; [58.88505747 35.11494253],0
v2,1,0.003023,8.793778,[126 115] ; [31 60],[113.96686747 127.03313253] ; [43.03313253 47.96686747],0
p7,1,0.003851,8.352598,[135 110] ; [34 57],[123.22916667 121.77083333] ; [45.77083333 45.22916667],0
d3,1,0.009859,6.660247,[174  83] ; [49 44],[163.74571429  93.25428571] ; [59.25428571 33.74571429],0
s1,1,0.010387,6.567242,[  6 242] ; [ 8 85],[ 10.18181818 237.81818182] ; [ 3.81818182 89.18181818],0
v1,1,0.011816,6.338318,[129 119] ; [35 60],[118.57725948 129.42274052] ; [45.42274052 49.57725948],0
d5,1,0.014044,6.032636,[200  57] ; [61 33],[191.1025641  65.8974359] ; [69.8974359 24.1025641],0
b4,1,0.016084,5.793715,[161  96] ; [46 49],[151.13352273 105.86647727] ; [55.86647727 39.13352273],0
p4,1,0.018413,5.556468,[110 146] ; [27 66],[100.49283668 155.50716332] ; [36.50716332 56.49283668],0
r1,1,0.020297,5.386158,[200  57] ; [61 32],[191.64857143  65.35142857] ; [69.35142857 23.64857143],0
n3,1,0.030115,4.702721,[47 17] ; [24 21],[41.68807339 22.31192661] ; [29.31192661 15.68807339],0
u3,1,0.030722,4.668449,[46 36] ; [12 23],[40.64957265 41.35042735] ; [17.35042735 17.64957265],0
p12,1,0.036294,4.383234,[ 17 239] ; [ 1 93],[ 13.16571429 242.83428571] ; [ 4.83428571 89.16571429],0
n2,1,0.110191,2.551482,[52 12] ; [32 15],[48.43243243 15.56756757] ; [35.56756757 11.43243243],0
p6,1,0.122976,2.379007,[ 73 179] ; [19 73],[ 67.39534884 184.60465116] ; [24.60465116 67.39534884],0
s2,1,0.125338,2.349318,[124 128] ; [38 57],[117.64841499 134.35158501] ; [44.35158501 50.64841499],0
a6,1,0.125773,2.343911,[173  84] ; [55 39],[166.94017094  90.05982906] ; [61.05982906 32.94017094],0
r2,1,0.142538,2.150348,[234  20] ; [80 12],[230.50867052  23.49132948] ; [83.49132948  8.50867052],0
a5,1,0.168761,1.893918,[182  75] ; [60 35],[176.6875  80.3125] ; [65.3125 29.6875],0
s8,1,0.175364,1.836484,[101 155] ; [30 65],[ 95.54415954 160.45584046] ; [35.45584046 59.54415954],0
a7,1,0.197927,1.657603,[175  81] ; [58 37],[169.93732194  86.06267806] ; [63.06267806 31.93732194],0
s3,1,0.251335,1.31587,[137 113] ; [45 49],[132.26744186 117.73255814] ; [49.73255814 44.26744186],0
v3,1,0.270755,1.212917,[ 87 159] ; [27 66],[ 82.72566372 163.27433628] ; [31.27433628 61.72566372],0
n4,1,0.3024,1.063582,[217  40] ; [75 19],[213.8005698  43.1994302] ; [78.1994302 15.8005698],0
p1,1,0.388849,0.742537,[ 15 241] ; [ 8 87],[ 16.77492877 239.22507123] ; [ 6.22507123 88.77492877],0
s5,1,0.438062,0.601354,[ 70 179] ; [22 70],[ 67.17888563 181.82111437] ; [24.82111437 67.17888563],0
n1,1,0.512877,0.428192,[25 37] ; [21 24],[26.65420561 35.34579439] ; [19.34579439 25.65420561],0
b5,1,0.526419,0.401299,[161  96] ; [56 39],[158.43465909  98.56534091] ; [58.56534091 36.43465909],0
a3,1,0.529104,0.396112,[175  82] ; [60 33],[172.55714286  84.44285714] ; [62.44285714 30.55714286],0
b3,1,0.59683,0.279803,[53 99] ; [21 33],[54.60194175 97.39805825] ; [19.39805825 34.60194175],0
b2,1,0.59683,0.279803,[53 99] ; [21 33],[54.60194175 97.39805825] ; [19.39805825 34.60194175],0
