Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,200.52752,[205  37] ; [ 25 147],[134.44444444 107.55555556] ; [95.55555556 76.44444444],1
s6,1,0.0,96.01332,[209  30] ; [71 99],[163.61858191  75.38141809] ; [116.38141809  53.61858191],1
s7,1,0.0,64.665397,[160  76] ; [ 43 118],[120.67506297 115.32493703] ; [82.32493703 78.67506297],1
s8,1,0.0,60.91919,[154  86] ; [ 43 128],[115.03649635 124.96350365] ; [81.96350365 89.03649635],1
s5,1,1e-06,25.150019,[100 127] ; [ 34 136],[ 76.61964736 150.38035264] ; [ 57.38035264 112.61964736],1
p12,1,0.000383,12.614007,[ 36 206] ; [  7 165],[ 25.1352657 216.8647343] ; [ 17.8647343 154.1352657],1
p9,1,0.001514,10.061843,[217  24] ; [134  36],[205.81751825  35.18248175] ; [145.18248175  24.81751825],0
p10,1,0.001622,9.934885,[212  29] ; [131  41],[200.15254237  40.84745763] ; [142.84745763  29.15254237],0
u2,1,0.00185,9.69225,[35 10] ; [18 22],[28.05882353 16.94117647] ; [24.94117647 15.05882353],0
s4,1,0.003088,8.755014,[ 49 191] ; [ 16 152],[ 38.23529412 201.76470588] ; [ 26.76470588 141.23529412],0
s1,1,0.007772,7.085351,[ 13 227] ; [  1 170],[  8.17518248 231.82481752] ; [  5.82481752 165.17518248],0
n5,1,0.008533,6.918153,[191  51] ; [116  56],[179.45410628  62.54589372] ; [127.54589372  44.45410628],0
p6,1,0.017729,5.622767,[104 136] ; [ 54 116],[ 92.48780488 147.51219512] ; [ 65.51219512 104.48780488],0
r2,1,0.01854,5.544408,[235   3] ; [163   9],[231.03414634   6.96585366] ; [166.96585366   5.03414634],0
p5,1,0.021472,5.288071,[ 34 205] ; [ 12 160],[ 26.74939173 212.25060827] ; [ 19.25060827 152.74939173],0
p4,1,0.02857,4.793313,[166  74] ; [101  71],[155.53398058  84.46601942] ; [111.46601942  60.53398058],0
n1,1,0.045629,3.995221,[22 28] ; [11 34],[17.36842105 32.63157895] ; [15.63157895 29.36842105],0
p2,1,0.047148,3.940097,[208  34] ; [135  37],[200.49758454  41.50241546] ; [142.50241546  29.49758454],0
p3,1,0.059957,3.538561,[135 104] ; [81 91],[125.60583942 113.39416058] ; [90.39416058 81.60583942],0
u4,1,0.074441,3.182266,[ 10 232] ; [  2 171],[  6.99759036 235.00240964] ; [  5.00240964 167.99759036],0
a6,1,0.105515,2.620141,[196  43] ; [152  21],[201.87378641  37.12621359] ; [146.12621359  26.87378641],0
v3,1,0.108295,2.578927,[104 123] ; [ 63 104],[ 96.21573604 130.78426396] ; [70.78426396 96.21573604],0
p1,1,0.119151,2.428443,[ 26 215] ; [ 11 162],[ 21.53864734 219.46135266] ; [ 15.46135266 157.53864734],0
d3,1,0.153276,2.039339,[224  16] ; [167   6],[227.21549637  12.78450363] ; [163.78450363   9.21549637],0
d2,1,0.157774,1.995433,[175  65] ; [115  58],[168.52300242  71.47699758] ; [121.47699758  51.52300242],0
u3,1,0.191732,1.704261,[33 12] ; [24 16],[30.17647059 14.82352941] ; [26.82352941 13.17647059],0
r3,1,0.225908,1.46644,[233   8] ; [163  10],[230.52173913  10.47826087] ; [165.47826087   7.52173913],0
d5,1,0.226636,1.461853,[233   7] ; [171   2],[234.76997579   5.23002421] ; [169.23002421   3.76997579],0
r4,1,0.232644,1.424621,[226  16] ; [156  17],[222.75662651  19.24337349] ; [159.24337349  13.75662651],0
u1,1,0.245504,1.348709,[ 83 159] ; [ 50 123],[ 77.55662651 164.44337349] ; [ 55.44337349 117.55662651],0
r1,1,0.269311,1.220251,[211  30] ; [144  28],[207.15496368  33.84503632] ; [147.84503632  24.15496368],0
a3,1,0.269455,1.219521,[197  44] ; [133  39],[192.56658596  48.43341404] ; [137.43341404  34.56658596],0
n4,1,0.278903,1.172429,[194  48] ; [131  42],[189.51807229  52.48192771] ; [135.48192771  37.51807229],0
b1,1,0.279226,1.170854,[ 85 157] ; [ 52 121],[ 79.88915663 162.11084337] ; [ 57.11084337 115.88915663],0
p7,1,0.289731,1.120871,[151  82] ; [102  69],[145.91336634  87.08663366] ; [107.08663366  63.91336634],0
a1,1,0.334675,0.930724,[ 15 227] ; [  7 166],[ 12.82891566 229.17108434] ; [  9.17108434 163.82891566],0
