Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,33.685775,[74 96] ; [64 13],[94.97975709 75.02024291] ; [43.02024291 33.97975709],1
s4,1,3.4e-05,17.171663,[ 21 150] ; [27 51],[ 32.96385542 138.03614458] ; [15.03614458 62.96385542],1
s2,1,5.2e-05,16.389884,[ 59 111] ; [49 30],[73.73493976 96.26506024] ; [34.26506024 44.73493976],1
r4,1,0.000185,13.976384,[113  58] ; [70  9],[125.172  45.828] ; [57.828 21.172],1
d4,1,0.000244,13.459114,[107  63] ; [67 11],[119.27419355  50.72580645] ; [54.72580645 23.27419355],1
p6,1,0.000358,12.742041,[ 36 129] ; [34 43],[ 47.72727273 117.27272727] ; [22.27272727 54.72727273],1
p7,1,0.000572,11.863485,[83 84] ; [57 21],[95.42857143 71.57142857] ; [44.57142857 33.42857143],1
p3,1,0.000915,10.992536,[ 57 113] ; [44 35],[ 68.95582329 101.04417671] ; [32.04417671 46.95582329],1
s3,1,0.000992,10.84288,[75 93] ; [53 26],[87.06072874 80.93927126] ; [40.93927126 38.06072874],1
d1,1,0.001122,10.613887,[ 60 111] ; [45 34],[71.82 99.18] ; [33.18 45.82],0
d5,1,0.00189,9.653128,[104  67] ; [63 15],[114.68674699  56.31325301] ; [52.31325301 25.68674699],0
r1,1,0.003567,8.491975,[102  69] ; [62 17],[112.176  58.824] ; [51.824 27.176],0
p10,1,0.003623,8.463527,[102  65] ; [63 16],[112.01219512  54.98780488] ; [52.98780488 26.01219512],0
s7,1,0.004331,8.139395,[62 98] ; [45 32],[72.23628692 87.76371308] ; [34.76371308 42.23628692],0
v4,1,0.006489,7.409304,[138  30] ; [75  4],[144.87449393  23.12550607] ; [68.12550607 10.87449393],0
r2,1,0.007843,7.068971,[137  29] ; [75  4],[143.64081633  22.35918367] ; [68.35918367 10.64081633],0
b5,1,0.017302,5.665453,[86 85] ; [27 52],[77.292 93.708] ; [35.708 43.292],0
r3,1,0.017744,5.621258,[138  33] ; [73  6],[144.324  26.676] ; [66.676 12.324],0
a4,1,0.018446,5.553283,[ 61 108] ; [41 38],[69.50806452 99.49193548] ; [32.49193548 46.50806452],0
a2,1,0.018938,5.507198,[  9 162] ; [11 68],[ 13.68 157.32] ; [ 6.32 72.68],0
s8,1,0.019671,5.440817,[ 60 111] ; [40 39],[ 68.4 102.6] ; [31.6 47.4],0
d2,1,0.020493,5.369402,[ 68 102] ; [44 35],[76.46586345 93.53413655] ; [35.53413655 43.46586345],0
p9,1,0.023596,5.124087,[112  55] ; [64 15],[119.4796748  47.5203252] ; [56.5203252 22.4796748],0
a5,1,0.028315,4.808769,[101  70] ; [58 21],[108.756  62.244] ; [50.244 28.756],0
p4,1,0.035047,4.442873,[ 67 100] ; [43 36],[74.67479675 92.32520325] ; [35.32520325 43.67479675],0
v1,1,0.043644,4.070276,[71 98] ; [43 34],[78.31707317 90.68292683] ; [35.68292683 41.31707317],0
b4,1,0.045129,4.013815,[85 86] ; [50 29],[92.34 78.66] ; [42.66 36.34],0
p8,1,0.045215,4.010614,[ 63 104] ; [40 38],[70.20816327 96.79183673] ; [32.79183673 45.20816327],0
p12,1,0.049647,3.853343,[  4 164] ; [ 6 72],[  6.82926829 161.17073171] ; [ 3.17073171 74.82926829],0
p1,1,0.051533,3.790872,[  8 162] ; [ 9 70],[ 11.6064257 158.3935743] ; [ 5.3935743 73.6064257],0
n6,1,0.082376,3.017396,[122  48] ; [64 14],[127.5  42.5] ; [58.5 19.5],0
p2,1,0.090346,2.868194,[115  54] ; [62 17],[120.61693548  48.38306452] ; [56.38306452 22.61693548],0
u3,1,0.111764,2.529097,[21 42] ; [12 11],[24.1744186 38.8255814] ; [ 8.8255814 14.1744186],0
n2,1,0.12663,2.333333,[40 20] ; [20  4],[42.85714286 17.14285714] ; [17.14285714  6.85714286],0
d3,1,0.131843,2.27067,[ 65 106] ; [38 41],[ 70.452 100.548] ; [32.548 46.452],0
a3,1,0.182486,1.777259,[108  63] ; [56 22],[112.62650602  58.37349398] ; [51.37349398 26.62650602],0
b2,1,0.217735,1.519239,[41 71] ; [23 26],[44.52173913 67.47826087] ; [19.47826087 29.52173913],0
b3,1,0.217735,1.519239,[41 71] ; [23 26],[44.52173913 67.47826087] ; [19.47826087 29.52173913],0
p11,1,0.259675,1.270486,[118  53] ; [60 19],[121.752  49.248] ; [56.248 22.752],0
v2,1,0.279972,1.167228,[69 93] ; [39 39],[72.9 89.1] ; [35.1 42.9],0
u1,1,0.442041,0.59098,[  7 164] ; [ 5 74],[  8.208 162.792] ; [ 3.792 75.208],0
n1,1,0.470791,0.520118,[22 37] ; [11 13],[23.45783133 35.54216867] ; [ 9.54216867 14.45783133],0
v3,1,0.55991,0.33986,[ 57 108] ; [24 54],[ 55. 110.] ; [26. 52.],0
a6,1,0.644665,0.212693,[ 68 103] ; [29 50],[ 66.348 104.652] ; [30.652 48.348],0
n5,1,0.670671,0.180819,[122  48] ; [58 20],[123.38709677  46.61290323] ; [56.61290323 21.38709677],0
a1,1,0.733253,0.116145,[  9 162] ; [ 5 74],[  9.576 161.424] ; [ 4.424 74.576],0
s1,1,0.738634,0.111331,[  8 161] ; [ 3 76],[  7.49596774 161.50403226] ; [ 3.50403226 75.49596774],0
n3,1,0.805924,0.060362,[37 21] ; [14  9],[36.51851852 21.48148148] ; [14.48148148  8.51851852],0
b1,1,0.835251,0.043252,[82 89] ; [39 40],[82.764 88.236] ; [38.236 40.764],0
n4,1,0.851206,0.035186,[123  48] ; [57 21],[123.61445783  47.38554217] ; [56.38554217 21.61445783],0
a8,1,0.908786,0.013126,[ 15 144] ; [ 7 71],[ 14.75949367 144.24050633] ; [ 7.24050633 70.75949367],0
u4,1,0.9482,0.004221,[  2 169] ; [ 1 78],[  2.052 168.948] ; [ 0.948 78.052],0
u2,1,0.962693,0.002188,[29 34] ; [10 12],[28.90588235 34.09411765] ; [10.09411765 11.90588235],0
