Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,121.934783,[333   9] ; [24 24],[313.06153846  28.93846154] ; [43.93846154  4.06153846],1
r2,1,0.0,69.527851,[333   9] ; [30 16],[319.96391753  22.03608247] ; [43.03608247  2.96391753],1
r1,1,0.0,62.979876,[271  70] ; [12 36],[248.07969152  92.92030848] ; [34.92030848 13.07969152],1
s6,1,1.1e-05,19.409784,[228 107] ; [17 31],[214.29503916 120.70496084] ; [30.70496084 17.29503916],1
p11,1,0.00014,14.50839,[261  82] ; [24 24],[250.01278772  92.98721228] ; [34.98721228 13.01278772],1
d1,1,0.000748,11.366564,[182 161] ; [13 35],[171.06138107 171.93861893] ; [23.93861893 24.06138107],1
n4,1,0.000994,10.837848,[256  86] ; [25 23],[246.41538462  95.58461538] ; [34.58461538 13.41538462],1
s2,1,0.003699,8.42596,[168 172] ; [13 35],[158.60824742 181.39175258] ; [22.39175258 25.60824742],0
n6,1,0.005377,7.747976,[286  57] ; [32 16],[278.96163683  64.03836317] ; [39.03836317  8.96163683],0
a5,1,0.006306,7.460682,[233 110] ; [23 25],[224.57289003 118.42710997] ; [31.42710997 16.57289003],0
a7,1,0.007788,7.081698,[237 105] ; [24 24],[228.87692308 113.12307692] ; [32.12307692 15.87692308],0
p7,1,0.008077,7.016401,[201 136] ; [17 27],[192.82414698 144.17585302] ; [25.17585302 18.82414698],0
p6,1,0.01765,5.630579,[123 218] ; [ 9 39],[115.71208226 225.28791774] ; [16.28791774 31.71208226],0
a3,1,0.022531,5.204286,[225 116] ; [23 24],[217.95876289 123.04123711] ; [30.04123711 16.95876289],0
s5,1,0.024807,5.037334,[110 221] ; [ 8 39],[103.32804233 227.67195767] ; [14.67195767 32.32804233],0
n3,1,0.030729,4.668031,[61 24] ; [11 12],[56.66666667 28.33333333] ; [15.33333333  7.66666667],0
a6,1,0.031161,4.644082,[219 123] ; [23 25],[212.21538462 129.78461538] ; [29.78461538 18.21538462],0
a8,1,0.033427,4.5238,[ 41 277] ; [ 1 45],[ 36.69230769 281.30769231] ; [ 5.30769231 40.69230769],0
d5,1,0.037038,4.348677,[260  80] ; [30 18],[254.12371134  85.87628866] ; [35.87628866 12.12371134],0
a2,1,0.037925,4.308367,[ 72 271] ; [ 4 44],[ 66.67007673 276.32992327] ; [ 9.32992327 38.67007673],0
s3,1,0.042187,4.127699,[191 149] ; [19 28],[184.49612403 155.50387597] ; [25.50387597 21.49612403],0
u1,1,0.042483,4.11586,[ 51 292] ; [ 2 46],[ 46.49360614 296.50639386] ; [ 6.50639386 41.49360614],0
d4,1,0.045851,3.987054,[265  76] ; [31 17],[259.47557841  81.52442159] ; [36.52442159 11.47557841],0
s8,1,0.046762,3.953937,[136 205] ; [12 36],[129.7377892 211.2622108] ; [18.2622108 29.7377892],0
p9,1,0.047107,3.941565,[271  67] ; [31 15],[265.82291667  72.17708333] ; [36.17708333  9.82291667],0
p3,1,0.047928,3.912517,[154 188] ; [14 33],[147.70179949 194.29820051] ; [20.29820051 26.70179949],0
a4,1,0.056129,3.648225,[149 192] ; [14 34],[142.88688946 198.11311054] ; [20.11311054 27.88688946],0
n5,1,0.066916,3.357104,[248  94] ; [28 19],[242.6529563  99.3470437] ; [33.3470437 13.6529563],0
p4,1,0.072969,3.214933,[196 145] ; [21 27],[190.22365039 150.77634961] ; [26.77634961 21.22365039],0
d3,1,0.073514,3.202762,[220 121] ; [24 23],[214.44329897 126.55670103] ; [29.55670103 17.44329897],0
v1,1,0.079284,3.079524,[133 204] ; [12 34],[127.5848564 209.4151436] ; [17.4151436 28.5848564],0
p1,1,0.089194,2.888856,[ 32 309] ; [ 1 47],[ 28.92802057 312.07197943] ; [ 4.07197943 43.92802057],0
d2,1,0.131179,2.278498,[153 188] ; [16 32],[148.14652956 192.85347044] ; [20.85347044 27.14652956],0
u3,1,0.132101,2.267638,[73 44] ; [11 13],[69.70212766 47.29787234] ; [14.29787234  9.70212766],0
b5,1,0.157771,1.995465,[215 128] ; [25 23],[210.5370844 132.4629156] ; [29.4629156 18.5370844],0
v3,1,0.249735,1.324786,[ 65 270] ; [ 6 42],[ 62.10182768 272.89817232] ; [ 8.89817232 39.10182768],0
b1,1,0.275715,1.188089,[143 200] ; [24 24],[146.49872123 196.50127877] ; [20.50127877 27.49872123],0
p10,1,0.315763,1.006414,[254  85] ; [32 15],[251.1761658  87.8238342] ; [34.8238342 12.1761658],0
p8,1,0.342792,0.89996,[167 174] ; [20 28],[163.92544987 177.07455013] ; [23.07455013 24.92544987],0
a1,1,0.352597,0.864089,[ 12 331] ; [ 3 45],[ 13.15856777 329.84143223] ; [ 1.84143223 46.15856777],0
n2,1,0.392974,0.729719,[66 23] ; [15  8],[64.36607143 24.63392857] ; [16.63392857  6.36607143],0
b3,1,0.473697,0.513339,[ 73 133] ; [ 8 20],[ 71.30769231 134.69230769] ; [ 9.69230769 18.30769231],0
b2,1,0.473697,0.513339,[ 73 133] ; [ 8 20],[ 71.30769231 134.69230769] ; [ 9.69230769 18.30769231],0
p5,1,0.581816,0.303309,[ 38 302] ; [ 4 43],[ 36.89922481 303.10077519] ; [ 5.10077519 41.89922481],0
b4,1,0.638331,0.220932,[191 152] ; [25 23],[189.48337596 153.51662404] ; [26.51662404 21.48337596],0
u2,1,0.687029,0.162321,[66 51] ; [13 12],[65.0915493 51.9084507] ; [13.9084507 11.0915493],0
s4,1,0.696449,0.152193,[ 69 268] ; [11 37],[ 70.02597403 266.97402597] ; [ 9.97402597 38.02597403],0
p2,1,0.704336,0.144,[278  65] ; [37 10],[277.03846154  65.96153846] ; [37.96153846  9.03846154],0
n1,1,0.778106,0.079405,[35 52] ; [10 13],[35.59090909 51.40909091] ; [ 9.40909091 13.59090909],0
s7,1,0.865397,0.028733,[143 183] ; [20 27],[142.46112601 183.53887399] ; [20.53887399 26.46112601],0
