Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000516,12.05839,[86 27] ; [244  28],[96.85714286 16.14285714] ; [233.14285714  38.85714286],1
s2,1,0.000574,11.857464,[72 44] ; [216  58],[85.66153846 30.33846154] ; [202.33846154  71.66153846],1
v1,1,0.000583,11.829591,[53 62] ; [174  94],[68.15926893 46.84073107] ; [158.84073107 109.15926893],1
s3,1,0.002476,9.158521,[74 40] ; [217  56],[85.72093023 28.27906977] ; [205.27906977  67.72093023],0
p9,1,0.009486,6.728927,[95 18] ; [254  20],[101.90439276  11.09560724] ; [247.09560724  26.90439276],0
n5,1,0.012908,6.181742,[84 31] ; [230  44],[92.8277635 22.1722365] ; [221.1722365  52.8277635],0
p10,1,0.018263,5.570786,[92 23] ; [243  30],[99.29123711 15.70876289] ; [235.70876289  37.29123711],0
n6,1,0.026715,4.909116,[98 18] ; [251  22],[104.07197943  11.92802057] ; [244.92802057  28.07197943],0
s5,1,0.030522,4.679633,[43 70] ; [132 131],[52.59308511 60.40691489] ; [122.40691489 140.59308511],0
p12,1,0.030532,4.679098,[  6 110] ; [ 34 239],[ 11.92802057 104.07197943] ; [ 28.07197943 244.92802057],0
u4,1,0.036269,4.384399,[  1 115] ; [ 15 260],[  4.74680307 111.25319693] ; [ 11.25319693 263.74680307],0
p5,1,0.037291,4.337053,[ 12 104] ; [ 51 219],[18.93264249 97.06735751] ; [ 44.06735751 225.93264249],0
v3,1,0.038422,4.286251,[44 68] ; [134 129],[53.16266667 58.83733333] ; [124.83733333 138.16266667],0
a5,1,0.070373,3.274294,[86 30] ; [226  49],[92.56265985 23.43734015] ; [219.43734015  55.56265985],0
d1,1,0.072601,3.223206,[67 49] ; [185  90],[74.76214834 41.23785166] ; [177.23785166  97.76214834],0
a7,1,0.088783,2.896301,[90 26] ; [190  85],[83.06905371 32.93094629] ; [196.93094629  78.06905371],0
b3,1,0.100582,2.696296,[26 49] ; [ 90 107],[31.98529412 43.01470588] ; [ 84.01470588 112.98529412],0
b2,1,0.100582,2.696296,[26 49] ; [ 90 107],[31.98529412 43.01470588] ; [ 84.01470588 112.98529412],0
