Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.012166,6.286487,[16 17] ; [13  2],[19.9375 13.0625] ; [9.0625 5.9375],0
b1,1,0.015445,5.864971,[14 19] ; [12  3],[17.875 15.125] ; [8.125 6.875],0
s4,1,0.027491,4.859713,[ 4 29] ; [6 9],[ 6.875 26.125] ; [ 3.125 11.875],0
p9,1,0.046103,3.977809,[26  6] ; [8 7],[23.14893617  8.85106383] ; [10.85106383  4.14893617],0
b4,1,0.050815,3.814367,[21 12] ; [ 5 10],[17.875 15.125] ; [8.125 6.875],0
n5,1,0.051163,3.802937,[23 10] ; [6 9],[19.9375 13.0625] ; [9.0625 5.9375],0
r3,1,0.0658,3.384801,[27  5] ; [9 6],[24.5106383  7.4893617] ; [11.4893617  3.5106383],0
d1,1,0.070992,3.259945,[13 20] ; [ 2 13],[10.3125 22.6875] ; [ 4.6875 10.3125],0
u2,1,0.095581,2.777778,[7 8] ; [8 2],[9. 6.] ; [6. 4.],0
a7,1,0.119471,2.424242,[19 14] ; [ 5 10],[16.5 16.5] ; [7.5 7.5],0
d5,1,0.126598,2.333737,[23 10] ; [7 8],[20.625 12.375] ; [9.375 5.625],0
p4,1,0.126598,2.333737,[23 10] ; [7 8],[20.625 12.375] ; [9.375 5.625],0
a5,1,0.172707,1.859289,[18 15] ; [ 5 10],[15.8125 17.1875] ; [7.1875 7.8125],0
a3,1,0.172707,1.859289,[18 15] ; [ 5 10],[15.8125 17.1875] ; [7.1875 7.8125],0
n4,1,0.189068,1.724864,[22 11] ; [7 8],[19.9375 13.0625] ; [9.0625 5.9375],0
p10,1,0.211123,1.563705,[23  9] ; [8 7],[21.10638298 10.89361702] ; [9.89361702 5.10638298],0
p11,1,0.247002,1.340183,[27  6] ; [10  5],[25.4375  7.5625] ; [11.5625  3.4375],0
d2,1,0.256918,1.285289,[12 21] ; [ 3 12],[10.3125 22.6875] ; [ 4.6875 10.3125],0
p6,1,0.265583,1.239419,[ 8 25] ; [6 9],[ 9.625 23.375] ; [ 4.375 10.625],0
d3,1,0.269004,1.221818,[21 12] ; [7 8],[19.25 13.75] ; [8.75 6.25],0
p3,1,0.295912,1.092525,[14 19] ; [ 4 11],[12.375 20.625] ; [5.625 9.375],0
s6,1,0.350201,0.872727,[15 18] ; [9 6],[16.5 16.5] ; [7.5 7.5],0
a6,1,0.350201,0.872727,[18 15] ; [6 9],[16.5 16.5] ; [7.5 7.5],0
n2,1,0.378175,0.776627,[9 4] ; [4 4],[8.04761905 4.95238095] ; [4.95238095 3.04761905],0
s2,1,0.421552,0.645984,[10 22] ; [ 3 12],[ 8.85106383 23.14893617] ; [ 4.14893617 10.85106383],0
v2,1,0.429795,0.623377,[15 18] ; [ 5 10],[13.75 19.25] ; [6.25 8.75],0
u3,1,0.48384,0.490196,[ 4 11] ; [4 6],[ 4.8 10.2] ; [3.2 6.8],0
d4,1,0.508883,0.436364,[23 10] ; [9 6],[22. 11.] ; [10.  5.],0
a8,1,0.546748,0.363175,[ 4 26] ; [ 1 13],[ 3.40909091 26.59090909] ; [ 1.59090909 12.40909091],0
s3,1,0.551605,0.354449,[ 8 24] ; [ 5 10],[ 8.85106383 23.14893617] ; [ 4.14893617 10.85106383],0
a1,1,0.558964,0.341502,[ 1 32] ; [ 1 14],[ 1.375 31.625] ; [ 0.625 14.375],0
p12,1,0.56637,0.328795,[ 4 29] ; [ 1 14],[ 3.4375 29.5625] ; [ 1.5625 13.4375],0
n1,1,0.585804,0.296946,[ 2 11] ; [2 6],[ 2.47619048 10.52380952] ; [1.52380952 6.47619048],0
a4,1,0.589639,0.290909,[ 9 24] ; [ 3 12],[ 8.25 24.75] ; [ 3.75 11.25],0
v3,1,0.589639,0.290909,[ 9 24] ; [ 3 12],[ 8.25 24.75] ; [ 3.75 11.25],0
p8,1,0.612531,0.256506,[15 18] ; [8 7],[15.8125 17.1875] ; [7.1875 7.8125],0
r4,1,0.644167,0.213333,[11 22] ; [ 4 11],[10.3125 22.6875] ; [ 4.6875 10.3125],0
v1,1,0.654415,0.20038,[11 22] ; [6 9],[11.6875 21.3125] ; [5.3125 9.6875],0
v4,1,0.668513,0.183346,[24  9] ; [10  5],[23.375  9.625] ; [10.625  4.375],0
s5,1,0.676855,0.173688,[ 7 26] ; [ 4 11],[ 7.5625 25.4375] ; [ 3.4375 11.5625],0
b5,1,0.937731,0.006103,[18 15] ; [8 7],[17.875 15.125] ; [8.125 6.875],0
s7,1,0.946189,0.004555,[10 21] ; [4 8],[10.09302326 20.90697674] ; [3.90697674 8.09302326],0
n3,1,0.964854,0.001942,[8 5] ; [5 3],[8.04761905 4.95238095] ; [4.95238095 3.04761905],0
r1,1,0.968254,0.001584,[13 20] ; [6 9],[13.0625 19.9375] ; [5.9375 9.0625],0
s8,1,1.0,0.0,[11 22] ; [ 5 10],[11. 22.] ; [ 5. 10.],0
