Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,43.615529,[61 36] ; [312  33],[81.85746606 15.14253394] ; [291.14253394  53.85746606],1
p9,1,0.0,27.606415,[71 27] ; [317  27],[86.02714932 11.97285068] ; [301.97285068  42.02714932],1
p8,1,0.0,27.462771,[31 69] ; [207 134],[53.96825397 46.03174603] ; [184.03174603 156.96825397],1
p7,1,4.8e-05,16.528415,[49 50] ; [238  95],[65.77083333 33.22916667] ; [221.22916667 111.77083333],1
b1,1,8.9e-05,15.367139,[51 51] ; [101 246],[34.53006682 67.46993318] ; [117.46993318 229.53006682],1
n5,1,0.000199,13.837484,[63 38] ; [277  68],[76.9955157 24.0044843] ; [263.0044843  81.9955157],1
p2,1,0.000339,12.839583,[76 26] ; [307  39],[87.20089286 14.79910714] ; [295.79910714  50.20089286],1
n4,1,0.001,10.826643,[65 36] ; [278  69],[77.328125 23.671875] ; [265.671875  81.328125],0
n6,1,0.001343,10.282916,[78 23] ; [308  36],[87.60898876 13.39101124] ; [298.39101124  45.60898876],0
p4,1,0.002179,9.392008,[53 48] ; [238 107],[65.89910314 35.10089686] ; [225.10089686 119.89910314],0
p12,1,0.00507,7.854324,[ 3 98] ; [ 44 303],[10.59598214 90.40401786] ; [ 36.40401786 310.59598214],0
r3,1,0.005831,7.601937,[93  7] ; [340   6],[97.08520179  2.91479821] ; [335.91479821  10.08520179],0
p3,1,0.013934,6.046536,[41 61] ; [187 159],[51.91071429 50.08928571] ; [176.08928571 169.91071429],0
a6,1,0.016495,5.749324,[69 32] ; [275  70],[77.90134529 23.09865471] ; [266.09865471  78.90134529],0
d1,1,0.040822,4.183392,[56 46] ; [229 118],[64.74387528 37.25612472] ; [220.25612472 126.74387528],0
a5,1,0.049147,3.870317,[70 32] ; [271  76],[77.46547884 24.53452116] ; [263.53452116  83.46547884],0
p6,1,0.100443,2.698496,[32 68] ; [141 202],[39.05191874 60.94808126] ; [133.94808126 209.05191874],0
u2,1,0.108887,2.570298,[17 15] ; [62 28],[20.72131148 11.27868852] ; [58.27868852 31.72131148],0
r4,1,0.117939,2.444483,[92 10] ; [328  19],[95.41202673  6.58797327] ; [324.58797327  22.41202673],0
a3,1,0.130753,2.28354,[67 34] ; [256  90],[72.98210291 28.01789709] ; [250.01789709  95.98210291],0
b4,1,0.134581,2.238855,[56 46] ; [219 128],[62.47216036 39.52783964] ; [212.52783964 134.47216036],0
v2,1,0.137132,2.209853,[52 44] ; [209 125],[58.26976744 37.73023256] ; [202.73023256 131.26976744],0
s4,1,0.142526,2.150471,[26 76] ; [ 64 276],[20.76923077 81.23076923] ; [ 69.23076923 270.76923077],0
p5,1,0.145324,2.120658,[ 9 92] ; [ 50 295],[13.36098655 87.63901345] ; [ 45.63901345 299.36098655],0
d3,1,0.163143,1.944854,[74 27] ; [276  70],[79.08277405 21.91722595] ; [270.91722595  75.08277405],0
v4,1,0.17259,1.8603,[97  5] ; [337   8],[99.03355705  2.96644295] ; [334.96644295  10.03355705],0
r1,1,0.186416,1.745714,[90 11] ; [289  56],[85.82735426 15.17264574] ; [293.17264574  51.82735426],0
s1,1,0.193388,1.691619,[ 6 93] ; [ 11 332],[ 3.80769231 95.19230769] ; [ 13.19230769 329.80769231],0
s8,1,0.194578,1.682613,[48 54] ; [187 157],[53.74439462 48.25560538] ; [181.25560538 162.74439462],0
v1,1,0.200439,1.639176,[52 49] ; [196 138],[57.5816092 43.4183908] ; [190.4183908 143.5816092],0
p1,1,0.204495,1.609977,[12 89] ; [ 27 318],[ 8.83183857 92.16816143] ; [ 30.16816143 314.83183857],0
a8,1,0.240561,1.377303,[10 79] ; [ 51 262],[13.50497512 75.49502488] ; [ 47.49502488 265.50497512],0
r2,1,0.260766,1.264685,[100   2] ; [326  15],[98.08577878  3.91422122] ; [327.91422122  13.08577878],0
d4,1,0.289201,1.123339,[84 17] ; [302  44],[87.21700224 13.78299776] ; [298.78299776  47.21700224],0
v3,1,0.324872,0.969229,[34 63] ; [136 199],[38.1712963 58.8287037] ; [131.8287037 203.1712963],0
s3,1,0.36004,0.837753,[67 34] ; [241  98],[70.7 30.3] ; [237.3 101.7],0
u3,1,0.426657,0.631905,[21 12] ; [64 26],[22.80487805 10.19512195] ; [62.19512195 27.80487805],0
b3,1,0.468661,0.52513,[14 33] ; [ 77 141],[16.13962264 30.86037736] ; [ 74.86037736 143.13962264],0
b2,1,0.468661,0.52513,[14 33] ; [ 77 141],[16.13962264 30.86037736] ; [ 74.86037736 143.13962264],0
a2,1,0.603639,0.269543,[29 73] ; [108 239],[31.12249443 70.87750557] ; [105.87750557 241.12249443],0
d5,1,0.667381,0.184681,[87 14] ; [292  54],[85.63534676 15.36465324] ; [293.36465324  52.63534676],0
n2,1,0.696074,0.152588,[31 10] ; [45 12],[31.79591837  9.20408163] ; [44.20408163 12.79591837],0
s2,1,0.731649,0.117603,[68 34] ; [223 121],[66.55156951 35.44843049] ; [224.44843049 119.55156951],0
d2,1,0.773219,0.083041,[49 52] ; [173 172],[50.2735426 50.7264574] ; [171.7264574 173.2735426],0
n3,1,0.799453,0.064544,[30 11] ; [43 14],[30.54081633 10.45918367] ; [42.45918367 14.54081633],0
n1,1,0.807595,0.059307,[15 25] ; [20 37],[14.43298969 25.56701031] ; [20.56701031 36.43298969],0
b5,1,0.881645,0.022166,[69 33] ; [232 115],[68.37861915 33.62138085] ; [232.62138085 114.37861915],0
a1,1,0.908505,0.013208,[ 5 97] ; [ 18 329],[ 5.22494432 96.77505568] ; [ 17.77505568 329.22494432],0
a4,1,0.924631,0.00895,[45 56] ; [156 190],[45.41610738 55.58389262] ; [155.58389262 190.41610738],0
u1,1,0.931826,0.007319,[26 76] ; [ 87 260],[25.67037862 76.32962138] ; [ 87.32962138 259.67037862],0
s7,1,0.959009,0.002642,[55 39] ; [197 138],[55.21678322 38.78321678] ; [196.78321678 138.21678322],0
u4,1,0.974937,0.000987,[ 3 99] ; [ 10 337],[ 2.9532294 99.0467706] ; [ 10.0467706 336.9532294],0
s5,1,0.986276,0.000296,[40 56] ; [142 198],[40.0733945 55.9266055] ; [141.9266055 198.0733945],0
