Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.000622,11.7077,[ 7 21] ; [18  7],[13.20754717 14.79245283] ; [11.79245283 13.20754717],1
a6,1,0.441795,0.591615,[13 15] ; [ 9 16],[11.62264151 16.37735849] ; [10.37735849 14.62264151],0
p5,1,0.506768,0.440736,[ 1 26] ; [ 2 23],[ 1.55769231 25.44230769] ; [ 1.44230769 23.55769231],0
b3,1,0.507903,0.438386,[ 8 11] ; [ 5 11],[ 7.05714286 11.94285714] ; [ 5.94285714 10.05714286],0
b2,1,0.507903,0.438386,[ 8 11] ; [ 5 11],[ 7.05714286 11.94285714] ; [ 5.94285714 10.05714286],0
u2,1,0.537892,0.379461,[ 2 10] ; [3 8],[2.60869565 9.39130435] ; [2.39130435 8.60869565],0
p6,1,0.541566,0.372645,[ 2 25] ; [ 3 21],[ 2.64705882 24.35294118] ; [ 2.35294118 21.64705882],0
d2,1,0.577973,0.309524,[13 15] ; [13 11],[14. 14.] ; [12. 12.],0
r2,1,0.585588,0.297287,[15 12] ; [11 12],[14.04 12.96] ; [11.96 11.04],0
a7,1,0.707304,0.140985,[16 12] ; [13 12],[15.32075472 12.67924528] ; [13.67924528 11.32075472],0
v1,1,0.722206,0.126389,[ 7 21] ; [ 5 19],[ 6.46153846 21.53846154] ; [ 5.53846154 18.46153846],0
d3,1,0.728062,0.120899,[11 17] ; [11 14],[11.62264151 16.37735849] ; [10.37735849 14.62264151],0
r1,1,0.728062,0.120899,[11 17] ; [11 14],[11.62264151 16.37735849] ; [10.37735849 14.62264151],0
s4,1,0.735762,0.113887,[ 3 25] ; [ 2 23],[ 2.64150943 25.35849057] ; [ 2.35849057 22.64150943],0
n1,1,0.742174,0.108225,[7 8] ; [4 6],[6.6 8.4] ; [4.4 5.6],0
a3,1,0.812126,0.056494,[16 11] ; [14 11],[15.57692308 11.42307692] ; [14.42307692 10.57692308],0
s5,1,0.850814,0.035374,[ 4 24] ; [ 3 21],[ 3.76923077 24.23076923] ; [ 3.23076923 20.76923077],0
n2,1,0.87018,0.026709,[7 8] ; [5 5],[7.2 7.8] ; [4.8 5.2],0
p1,1,0.88276,0.021748,[ 3 25] ; [ 3 22],[ 3.16981132 24.83018868] ; [ 2.83018868 22.16981132],0
p7,1,0.898135,0.016388,[ 6 22] ; [ 5 20],[ 5.81132075 22.18867925] ; [ 5.18867925 19.81132075],0
a5,1,0.908919,0.013088,[13 15] ; [12 13],[13.20754717 14.79245283] ; [11.79245283 13.20754717],0
p8,1,0.951829,0.003649,[ 4 22] ; [ 4 21],[ 4.07843137 21.92156863] ; [ 3.92156863 21.07843137],0
