Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,25.743738,[ 8 58] ; [29 23],[20.69491525 45.30508475] ; [16.30508475 35.69491525],1
s3,1,2e-06,22.724104,[21 47] ; [42 15],[34.272 33.728] ; [28.728 28.272],1
s8,1,2e-06,22.30389,[12 57] ; [33 24],[24.64285714 44.35714286] ; [20.35714286 36.64285714],1
s6,1,1.9e-05,18.307327,[29 39] ; [43 10],[40.46280992 27.53719008] ; [31.53719008 21.46280992],1
s7,1,0.000186,13.963991,[15 50] ; [31 24],[24.91666667 40.08333333] ; [21.08333333 33.91666667],1
s4,1,0.000557,11.913319,[ 6 63] ; [19 38],[13.69047619 55.30952381] ; [11.30952381 45.69047619],1
p10,1,0.004062,8.255934,[48 20] ; [52  5],[54.4 13.6] ; [45.6 11.4],0
v1,1,0.006191,7.493887,[22 47] ; [31 24],[29.49193548 39.50806452] ; [23.50806452 31.49193548],0
n3,1,0.008984,6.82601,[19  2] ; [9 8],[15.47368421  5.52631579] ; [12.52631579  4.47368421],0
a1,1,0.013076,6.158767,[ 1 68] ; [ 7 50],[ 4.38095238 64.61904762] ; [ 3.61904762 53.38095238],0
p9,1,0.053688,3.722389,[55 13] ; [52  4],[58.67741935  9.32258065] ; [48.32258065  7.67741935],0
a5,1,0.054719,3.690618,[33 36] ; [37 20],[38.33333333 30.66666667] ; [31.66666667 25.33333333],0
u3,1,0.07331,3.207298,[ 9 18] ; [14 10],[12.17647059 14.82352941] ; [10.82352941 13.17647059],0
d4,1,0.077302,3.120743,[46 23] ; [46 11],[50.38095238 18.61904762] ; [41.61904762 15.38095238],0
a6,1,0.144587,2.128452,[44 25] ; [29 28],[39.97619048 29.02380952] ; [33.02380952 23.97619048],0
v4,1,0.149635,2.075973,[64  5] ; [56  1],[65.71428571  3.28571429] ; [54.28571429  2.71428571],0
b3,1,0.21057,1.567502,[17 22] ; [11 26],[14.36842105 24.63157895] ; [13.63157895 23.36842105],0
b2,1,0.21057,1.567502,[17 22] ; [11 26],[14.36842105 24.63157895] ; [13.63157895 23.36842105],0
u1,1,0.279867,1.167735,[ 2 67] ; [ 4 53],[ 3.28571429 65.71428571] ; [ 2.71428571 54.28571429],0
b4,1,0.296261,1.090951,[41 28] ; [39 18],[43.80952381 25.19047619] ; [36.19047619 20.80952381],0
p12,1,0.310751,1.027479,[ 3 66] ; [ 5 52],[ 4.38095238 64.61904762] ; [ 3.61904762 53.38095238],0
u2,1,0.322009,0.980769,[12 15] ; [14 10],[13.76470588 13.23529412] ; [12.23529412 11.76470588],0
d1,1,0.352346,0.864989,[27 42] ; [27 30],[29.57142857 39.42857143] ; [24.42857143 32.57142857],0
d3,1,0.426088,0.633464,[37 32] ; [34 22],[39.192 29.808] ; [31.808 24.192],0
r2,1,0.443085,0.58828,[62  6] ; [54  3],[63.104  4.896] ; [52.896  4.104],0
n2,1,0.464857,0.534175,[18  3] ; [13  4],[17.13157895  3.86842105] ; [13.86842105  3.13157895],0
p5,1,0.478661,0.501914,[ 7 62] ; [ 8 48],[ 8.28 60.72] ; [ 6.72 49.28],0
p4,1,0.493392,0.46912,[34 34] ; [32 25],[35.904 32.096] ; [30.096 26.904],0
v2,1,0.494642,0.466414,[27 42] ; [24 29],[28.8442623 40.1557377] ; [22.1557377 30.8442623],0
b5,1,0.554366,0.349553,[45 24] ; [40 17],[46.54761905 22.45238095] ; [38.45238095 18.54761905],0
b1,1,0.559065,0.341326,[22 47] ; [21 36],[23.54761905 45.45238095] ; [19.45238095 37.54761905],0
a4,1,0.583501,0.300609,[25 44] ; [18 39],[23.54761905 45.45238095] ; [19.45238095 37.54761905],0
p3,1,0.638551,0.220642,[31 38] ; [28 29],[32.30952381 36.69047619] ; [26.69047619 30.30952381],0
n1,1,0.650147,0.205714,[ 9 11] ; [ 6 10],[ 8.33333333 11.66666667] ; [6.66666667 9.33333333],0
a8,1,0.661553,0.191643,[ 7 59] ; [ 7 46],[ 7.76470588 58.23529412] ; [ 6.23529412 46.76470588],0
n6,1,0.682114,0.167755,[61  8] ; [49  8],[60.23809524  8.76190476] ; [49.76190476  7.23809524],0
p6,1,0.692478,0.156416,[24 43] ; [22 34],[25.05691057 41.94308943] ; [20.94308943 35.05691057],0
n5,1,0.727919,0.121031,[48 21] ; [38 19],[47.0952381 21.9047619] ; [38.9047619 18.0952381],0
a3,1,0.734907,0.114653,[42 27] ; [33 24],[41.07142857 27.92857143] ; [33.92857143 23.07142857],0
