Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000318,12.959191,[9 3] ; [ 7 30],[3.91836735 8.08163265] ; [12.08163265 24.91836735],1
d1,1,0.001817,9.725561,[8 4] ; [ 7 30],[3.67346939 8.32653061] ; [11.32653061 25.67346939],0
d2,1,0.001817,9.725561,[8 4] ; [ 7 30],[3.67346939 8.32653061] ; [11.32653061 25.67346939],0
v2,1,0.005561,7.68736,[9 3] ; [11 26],[4.89795918 7.10204082] ; [15.10204082 21.89795918],0
u3,1,0.010097,6.617647,[4 1] ; [ 4 16],[1.6 3.4] ; [ 6.4 13.6],0
d5,1,0.012749,6.203608,[11  1] ; [19 18],[7.34693878 4.65306122] ; [22.65306122 14.34693878],0
s6,1,0.037985,4.305709,[9 3] ; [15 22],[5.87755102 6.12244898] ; [18.12244898 18.87755102],0
s7,1,0.049265,3.866288,[6 4] ; [ 9 25],[3.40909091 6.59090909] ; [11.59090909 22.40909091],0
p12,1,0.051348,3.796898,[3 9] ; [ 2 35],[ 1.2244898 10.7755102] ; [ 3.7755102 33.2244898],0
p5,1,0.06661,3.364645,[4 8] ; [ 4 33],[ 1.95918367 10.04081633] ; [ 6.04081633 30.95918367],0
p4,1,0.070468,3.272088,[10  2] ; [20 17],[7.34693878 4.65306122] ; [22.65306122 14.34693878],0
n4,1,0.070468,3.272088,[10  2] ; [20 17],[7.34693878 4.65306122] ; [22.65306122 14.34693878],0
v1,1,0.074091,3.189968,[7 5] ; [11 26],[4.40816327 7.59183673] ; [13.59183673 23.40816327],0
r4,1,0.093548,2.812242,[6 6] ; [ 9 28],[3.67346939 8.32653061] ; [11.32653061 25.67346939],0
s3,1,0.118366,2.438815,[5 6] ; [ 8 29],[2.97916667 8.02083333] ; [10.02083333 26.97916667],0
p9,1,0.126148,2.339282,[10  1] ; [25 12],[8.02083333 2.97916667] ; [26.97916667 10.02083333],0
n3,1,0.132391,2.264245,[2 4] ; [11  5],[3.54545455 2.45454545] ; [9.45454545 6.54545455],0
d3,1,0.150295,2.069257,[9 3] ; [19 18],[6.85714286 5.14285714] ; [21.14285714 15.85714286],0
r1,1,0.155378,2.018643,[7 5] ; [13 24],[4.89795918 7.10204082] ; [15.10204082 21.89795918],0
b3,1,0.173016,1.856614,[4 5] ; [ 4 16],[2.48275862 6.51724138] ; [ 5.51724138 14.48275862],0
b2,1,0.173016,1.856614,[4 5] ; [ 4 16],[2.48275862 6.51724138] ; [ 5.51724138 14.48275862],0
s2,1,0.175836,1.83247,[5 6] ; [ 9 28],[3.20833333 7.79166667] ; [10.79166667 26.20833333],0
s4,1,0.23234,1.426478,[ 1 11] ; [ 9 28],[2.44897959 9.55102041] ; [ 7.55102041 29.44897959],0
p6,1,0.247854,1.33536,[5 7] ; [ 9 28],[3.42857143 8.57142857] ; [10.57142857 26.42857143],0
n5,1,0.259709,1.270306,[9 3] ; [21 16],[7.34693878 4.65306122] ; [22.65306122 14.34693878],0
s5,1,0.298379,1.081426,[4 8] ; [ 7 30],[2.69387755 9.30612245] ; [ 8.30612245 28.69387755],0
u2,1,0.307434,1.041667,[4 1] ; [11  9],[3. 2.] ; [12.  8.],0
p8,1,0.362724,0.828441,[7 5] ; [16 21],[5.63265306 6.36734694] ; [17.36734694 19.63265306],0
b5,1,0.362724,0.828441,[5 7] ; [21 16],[6.36734694 5.63265306] ; [19.63265306 17.36734694],0
p1,1,0.391661,0.733779,[ 1 11] ; [ 1 36],[ 0.48979592 11.51020408] ; [ 1.51020408 35.48979592],0
s1,1,0.391661,0.733779,[ 1 11] ; [ 1 36],[ 0.48979592 11.51020408] ; [ 1.51020408 35.48979592],0
u1,1,0.391661,0.733779,[ 1 11] ; [ 1 36],[ 0.48979592 11.51020408] ; [ 1.51020408 35.48979592],0
a4,1,0.412319,0.672105,[4 8] ; [ 8 29],[2.93877551 9.06122449] ; [ 9.06122449 27.93877551],0
a5,1,0.455714,0.5564,[7 5] ; [17 20],[5.87755102 6.12244898] ; [18.12244898 18.87755102],0
a6,1,0.455714,0.5564,[7 5] ; [17 20],[5.87755102 6.12244898] ; [18.12244898 18.87755102],0
a3,1,0.455714,0.5564,[7 5] ; [17 20],[5.87755102 6.12244898] ; [18.12244898 18.87755102],0
p11,1,0.468314,0.525952,[10  2] ; [27 10],[9.06122449 2.93877551] ; [27.93877551  9.06122449],0
p7,1,0.543891,0.368375,[8 4] ; [21 16],[7.10204082 4.89795918] ; [21.89795918 15.10204082],0
r3,1,0.551965,0.353808,[10  2] ; [27  9],[9.25 2.75] ; [27.75  8.25],0
n6,1,0.589639,0.290909,[9 3] ; [24 12],[8.25 3.75] ; [24.75 11.25],0
n2,1,0.59536,0.282051,[3 3] ; [10  6],[3.54545455 2.45454545] ; [9.45454545 6.54545455],0
v4,1,0.627364,0.235652,[9 3] ; [25 12],[8.32653061 3.67346939] ; [25.67346939 11.32653061],0
b1,1,0.682601,0.167213,[6 6] ; [21 16],[6.6122449 5.3877551] ; [20.3877551 16.6122449],0
p3,1,0.683393,0.166332,[5 7] ; [13 24],[4.40816327 7.59183673] ; [13.59183673 23.40816327],0
b4,1,0.806822,0.059794,[6 6] ; [20 17],[6.36734694 5.63265306] ; [19.63265306 17.36734694],0
a8,1,0.89912,0.016071,[1 9] ; [ 4 31],[1.11111111 8.88888889] ; [ 3.88888889 31.11111111],0
n1,1,0.910162,0.012731,[1 5] ; [ 3 13],[1.09090909 4.90909091] ; [ 2.90909091 13.09090909],0
a7,1,0.935145,0.006622,[6 6] ; [18 19],[5.87755102 6.12244898] ; [18.12244898 18.87755102],0
