Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,75.518197,[32 47] ; [158  15],[59.56349206 19.43650794] ; [130.43650794  42.56349206],1
n6,1,2e-06,22.426244,[49 30] ; [152  21],[63.01190476 15.98809524] ; [137.98809524  35.01190476],1
p11,1,1.9e-05,18.25864,[40 39] ; [134  39],[54.54761905 24.45238095] ; [119.45238095  53.54761905],1
s4,1,0.000556,11.916368,[22 57] ; [ 18 152],[12.69076305 66.30923695] ; [ 27.30923695 142.69076305],1
p10,1,0.003551,8.500309,[48 29] ; [138  35],[57.288 19.712] ; [128.712  44.288],0
p9,1,0.006825,7.318519,[52 24] ; [143  28],[60. 16.] ; [135.  36.],0
v3,1,0.013264,6.133559,[18 56] ; [66 95],[26.45106383 47.54893617] ; [ 57.54893617 103.45106383],0
r4,1,0.018603,5.538444,[59 20] ; [150  23],[65.51984127 13.48015873] ; [143.48015873  29.51984127],0
s7,1,0.020025,5.409741,[27 45] ; [90 77],[35.24686192 36.75313808] ; [81.75313808 85.24686192],0
p12,1,0.026588,4.917399,[ 1 77] ; [ 15 158],[ 4.97211155 73.02788845] ; [ 11.02788845 161.97211155],0
a2,1,0.038682,4.274768,[23 56] ; [74 99],[30.40873016 48.59126984] ; [ 66.59126984 106.40873016],0
v4,1,0.039882,4.222887,[67 12] ; [160  12],[71.44621514  7.55378486] ; [155.55378486  16.44621514],0
a4,1,0.046947,3.947278,[43 36] ; [116  56],[50.0438247 28.9561753] ; [108.9561753  63.0438247],0
u1,1,0.053114,3.740331,[17 62] ; [ 58 115],[23.51190476 55.48809524] ; [ 51.48809524 121.51190476],0
a8,1,0.053308,3.734245,[ 3 71] ; [ 18 131],[ 6.96860987 67.03139013] ; [ 14.03139013 134.96860987],0
s8,1,0.053618,3.724549,[25 54] ; [77 96],[31.97619048 47.02380952] ; [ 70.02380952 102.97619048],0
s2,1,0.069088,3.30456,[36 43] ; [99 72],[42.66 36.34] ; [92.34 78.66],0
