Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,152.221265,[246  23] ; [27 70],[200.64754098  68.35245902] ; [72.35245902 24.64754098],1
s6,1,0.0,41.139588,[241  23] ; [62 36],[220.97237569  43.02762431] ; [82.02762431 15.97237569],1
s5,1,0.0,32.372299,[142 114] ; [21 76],[118.20963173 137.79036827] ; [44.79036827 52.20963173],1
s8,1,9.4e-05,15.255121,[200  70] ; [51 46],[184.65940054  85.34059946] ; [66.34059946 30.65940054],1
d1,1,0.000415,12.463087,[182  89] ; [46 52],[167.44715447 103.55284553] ; [60.55284553 37.44715447],1
r2,1,0.002619,9.055881,[261   6] ; [87  9],[255.96694215  11.03305785] ; [92.03305785  3.96694215],0
s4,1,0.003063,8.769372,[ 69 200] ; [11 87],[ 58.63760218 210.36239782] ; [21.36239782 76.63760218],0
a4,1,0.003335,8.614351,[142 129] ; [34 63],[129.60869565 141.39130435] ; [46.39130435 50.60869565],0
n5,1,0.008319,6.96354,[228  39] ; [72 26],[219.45205479  47.54794521] ; [80.54794521 17.45205479],0
d2,1,0.009026,6.817674,[155 116] ; [41 57],[143.94579946 127.05420054] ; [52.05420054 45.94579946],0
a1,1,0.019866,5.423651,[ 20 251] ; [ 1 97],[ 15.42276423 255.57723577] ; [ 5.57723577 92.42276423],0
d4,1,0.045662,3.994031,[235  35] ; [77 21],[228.91304348  41.08695652] ; [83.08695652 14.91304348],0
n4,1,0.05975,3.544316,[233  36] ; [77 21],[227.22070845  41.77929155] ; [82.77929155 15.22070845],0
a2,1,0.06169,3.491363,[ 82 189] ; [20 78],[ 74.91056911 196.08943089] ; [27.08943089 70.91056911],0
n2,1,0.088609,2.899465,[41  8] ; [18  9],[38.03947368 10.96052632] ; [20.96052632  6.03947368],0
n1,1,0.098665,2.726986,[26 23] ; [ 9 18],[22.56578947 26.43421053] ; [12.43421053 14.56578947],0
a3,1,0.104911,2.629257,[226  44] ; [74 23],[220.70844687  49.29155313] ; [79.29155313 17.70844687],0
n6,1,0.10993,2.555231,[241  25] ; [83 15],[236.76923077  29.23076923] ; [87.23076923 10.76923077],0
d5,1,0.123037,2.378231,[228  42] ; [76 22],[223.04347826  46.95652174] ; [80.95652174 17.04347826],0
n3,1,0.139965,2.178347,[37 12] ; [16 11],[34.17105263 14.82894737] ; [18.82894737  8.17105263],0
u4,1,0.146132,2.112169,[ 11 260] ; [ 1 97],[  8.81300813 262.18699187] ; [ 3.18699187 94.81300813],0
u1,1,0.156252,2.010131,[ 69 202] ; [18 80],[ 63.89430894 207.10569106] ; [23.10569106 74.89430894],0
v2,1,0.17772,1.816584,[165 101] ; [52 44],[159.45303867 106.54696133] ; [57.54696133 38.45303867],0
s1,1,0.18534,1.754277,[ 14 253] ; [ 2 96],[ 11.70410959 255.29589041] ; [ 4.29589041 93.70410959],0
r1,1,0.204347,1.611031,[229  40] ; [78 20],[225.02179837  43.97820163] ; [81.97820163 16.02179837],0
u2,1,0.229584,1.443435,[26 17] ; [18  6],[28.23880597 14.76119403] ; [15.76119403  8.23880597],0
p11,1,0.280338,1.16545,[216  55] ; [83 15],[219.59078591  51.40921409] ; [79.40921409 18.59078591],0
p12,1,0.334496,0.931413,[ 29 242] ; [ 7 89],[ 26.58310627 244.41689373] ; [ 9.41689373 86.58310627],0
b1,1,0.340791,0.907453,[106 165] ; [33 65],[102.08401084 168.91598916] ; [36.91598916 61.08401084],0
r4,1,0.35574,0.852876,[249  22] ; [87 11],[246.76422764  24.23577236] ; [89.23577236  8.76422764],0
p1,1,0.360665,0.835577,[ 31 239] ; [ 8 90],[ 28.61413043 241.38586957] ; [10.38586957 87.61413043],0
p6,1,0.363984,0.824102,[133 135] ; [42 53],[129.20110193 138.79889807] ; [45.79889807 49.20110193],0
b4,1,0.387683,0.746197,[152 119] ; [50 48],[148.35230352 122.64769648] ; [53.64769648 44.35230352],0
a6,1,0.407217,0.686911,[172  98] ; [67 31],[175.35326087  94.64673913] ; [63.64673913 34.35326087],0
a5,1,0.430921,0.620341,[215  56] ; [74 24],[212.24661247  58.75338753] ; [76.75338753 21.24661247],0
b5,1,0.430935,0.620302,[159 112] ; [53 45],[155.69647696 115.30352304] ; [56.30352304 41.69647696],0
r3,1,0.437103,0.603875,[260   9] ; [93  5],[258.73841962  10.26158038] ; [94.26158038  3.73841962],0
v1,1,0.474729,0.510948,[158 106] ; [54 43],[155.03601108 108.96398892] ; [56.96398892 40.03601108],0
p5,1,0.486476,0.484311,[ 44 226] ; [19 79],[ 46.22282609 223.77717391] ; [16.77717391 81.22282609],0
p7,1,0.560714,0.33847,[194  67] ; [75 22],[196.11452514  64.88547486] ; [72.88547486 24.11452514],0
p3,1,0.56167,0.336821,[159 111] ; [61 37],[161.41304348 108.58695652] ; [58.58695652 39.41304348],0
p9,1,0.604057,0.268921,[246  23] ; [87 10],[244.74590164  24.25409836] ; [88.25409836  8.74590164],0
d3,1,0.614573,0.25357,[198  73] ; [69 29],[196.08943089  74.91056911] ; [70.91056911 27.08943089],0
a8,1,0.634978,0.22537,[ 46 199] ; [14 71],[ 44.54545455 200.45454545] ; [15.45454545 69.54545455],0
v4,1,0.642125,0.215973,[262   6] ; [94  3],[261.39178082   6.60821918] ; [94.60821918  2.39178082],0
v3,1,0.703748,0.144602,[121 142] ; [42 54],[119.41225627 143.58774373] ; [43.58774373 52.41225627],0
p4,1,0.707312,0.140976,[193  77] ; [72 26],[194.42934783  75.57065217] ; [70.57065217 27.42934783],0
b2,1,0.761534,0.092092,[ 76 106] ; [32 41],[ 77.08235294 104.91764706] ; [30.91764706 42.08235294],0
b3,1,0.761534,0.092092,[ 76 106] ; [32 41],[ 77.08235294 104.91764706] ; [30.91764706 42.08235294],0
u3,1,0.850365,0.03559,[31 14] ; [16  8],[30.65217391 14.34782609] ; [16.34782609  7.65217391],0
a7,1,0.934533,0.006747,[192  79] ; [69 29],[191.68292683  79.31707317] ; [69.31707317 28.68292683],0
p8,1,0.935141,0.006622,[165 101] ; [60 36],[165.33149171 100.66850829] ; [59.66850829 36.33149171],0
p10,1,0.952599,0.003534,[236  33] ; [84 12],[235.83561644  33.16438356] ; [84.16438356 11.83561644],0
