Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,34.974162,[132 159] ; [265 125],[169.64317181 121.35682819] ; [227.35682819 162.64317181],1
v3,1,0.0,32.94065,[ 84 210] ; [196 193],[120.52708638 173.47291362] ; [159.47291362 229.52708638],1
n5,1,1e-06,24.294916,[207  96] ; [337  64],[234.13636364  68.86363636] ; [309.86363636  91.13636364],1
s8,1,3.5e-05,17.122654,[116 188] ; [216 185],[143.16028369 160.83971631] ; [188.83971631 212.16028369],1
p4,1,7.3e-05,15.741575,[161 142] ; [272 129],[186.36221591 116.63778409] ; [246.63778409 154.36221591],1
p3,1,0.000309,13.01602,[137 168] ; [235 166],[160.7082153 144.2917847] ; [211.2917847 189.7082153],1
p8,1,0.00072,11.436863,[145 157] ; [241 155],[167.00859599 134.99140401] ; [218.99140401 177.00859599],1
p6,1,0.001485,10.097617,[101 201] ; [180 217],[121.40486409 180.59513591] ; [159.59513591 237.40486409],0
s6,1,0.004609,8.026656,[192 107] ; [293 102],[208.95533141  90.04466859] ; [276.04466859 118.95533141],0
p5,1,0.007482,7.153362,[ 26 278] ; [ 61 339],[ 37.56818182 266.43181818] ; [ 49.43181818 350.56818182],0
b3,1,0.007503,7.148519,[ 50 112] ; [115 147],[63.04245283 98.95754717] ; [101.95754717 160.04245283],0
b2,1,0.007503,7.148519,[ 50 112] ; [115 147],[63.04245283 98.95754717] ; [101.95754717 160.04245283],0
s5,1,0.011285,6.419847,[ 92 200] ; [159 229],[107.78235294 184.21764706] ; [143.21764706 244.78235294],0
n4,1,0.012108,6.295003,[224  81] ; [327  75],[237.70155587  67.29844413] ; [313.29844413  88.70155587],0
p10,1,0.012368,6.25732,[266  38] ; [374  28],[275.58073654  28.41926346] ; [364.41926346  37.58073654],0
b5,1,0.015038,5.911966,[168 137] ; [259 145],[183.68829337 121.31170663] ; [243.31170663 160.68829337],0
a8,1,0.017752,5.620449,[ 29 253] ; [ 61 302],[ 39.34883721 242.65116279] ; [ 50.65116279 312.34883721],0
r1,1,0.019054,5.496563,[237  67] ; [341  61],[248.88385269  55.11614731] ; [329.11614731  72.88385269],0
p7,1,0.019438,5.461674,[182 117] ; [272 120],[196.44862518 102.55137482] ; [257.55137482 134.44862518],0
a5,1,0.024232,5.077954,[216  89] ; [316  88],[228.85754584  76.14245416] ; [303.14245416 100.85754584],0
d5,1,0.031248,4.639311,[238  65] ; [341  61],[248.84680851  54.15319149] ; [330.15319149  71.84680851],0
s2,1,0.033452,4.522481,[149 154] ; [229 171],[162.92176387 140.07823613] ; [215.07823613 184.92176387],0
u4,1,0.047347,3.933003,[  3 302] ; [ 13 391],[  6.88293371 298.11706629] ; [  9.11706629 394.88293371],0
s4,1,0.056227,3.645324,[ 64 239] ; [ 62 337],[ 54.38461538 248.61538462] ; [ 71.61538462 327.38461538],0
