Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2.3e-05,17.914365,[24 22] ; [11 60],[13.76068376 32.23931624] ; [21.23931624 49.76068376],1
p8,1,0.000134,14.586351,[21 24] ; [10 60],[12.13043478 32.86956522] ; [18.86956522 51.13043478],1
p11,1,0.000366,12.6975,[33 13] ; [27 44],[23.58974359 22.41025641] ; [36.41025641 34.58974359],1
s6,1,0.000678,11.548715,[27 19] ; [19 51],[18.24137931 27.75862069] ; [27.75862069 42.24137931],1
p2,1,0.002006,9.544379,[34 11] ; [33 38],[25.99137931 19.00862069] ; [41.00862069 29.99137931],0
p6,1,0.003589,8.480825,[12 33] ; [ 5 66],[ 6.59482759 38.40517241] ; [10.40517241 60.59482759],0
s8,1,0.008528,6.91908,[16 30] ; [10 61],[10.22222222 35.77777778] ; [15.77777778 55.22222222],0
s3,1,0.009368,6.751354,[26 18] ; [24 46],[19.29824561 24.70175439] ; [30.70175439 39.29824561],0
v4,1,0.031676,4.615925,[38  6] ; [48 22],[33.19298246 10.80701754] ; [52.80701754 17.19298246],0
n2,1,0.036767,4.36119,[15  3] ; [19 16],[11.54716981  6.45283019] ; [22.45283019 12.54716981],0
r3,1,0.038138,4.298836,[40  6] ; [50 21],[35.38461538 10.61538462] ; [54.61538462 16.38461538],0
b1,1,0.04916,3.869874,[28 18] ; [30 41],[22.8034188 23.1965812] ; [35.1965812 35.8034188],0
b3,1,0.052113,3.772141,[ 4 22] ; [14 23],[ 7.42857143 18.57142857] ; [10.57142857 26.42857143],0
b2,1,0.052113,3.772141,[ 4 22] ; [14 23],[ 7.42857143 18.57142857] ; [10.57142857 26.42857143],0
n5,1,0.05903,3.56442,[27 19] ; [29 42],[22.01709402 23.98290598] ; [33.98290598 37.01709402],0
s1,1,0.077892,3.108341,[ 6 39] ; [ 3 67],[ 3.52173913 41.47826087] ; [ 5.47826087 64.52173913],0
s2,1,0.083819,2.989254,[19 26] ; [19 52],[14.74137931 30.25862069] ; [23.25862069 47.74137931],0
p10,1,0.109827,2.556715,[27 19] ; [30 39],[22.8 23.2] ; [34.2 34.8],0
u2,1,0.112968,2.512203,[16  5] ; [14 12],[13.40425532  7.59574468] ; [16.59574468  9.40425532],0
r2,1,0.134375,2.241222,[32 12] ; [59 11],[35.12280702  8.87719298] ; [55.87719298 14.12280702],0
b5,1,0.136268,2.219605,[31 15] ; [38 33],[27.12820513 18.87179487] ; [41.87179487 29.12820513],0
v3,1,0.145656,2.117168,[ 7 36] ; [19 48],[10.16363636 32.83636364] ; [15.83636364 51.16363636],0
s7,1,0.164882,1.928874,[15 28] ; [15 51],[11.83486239 31.16513761] ; [18.16513761 47.83486239],0
a1,1,0.190982,1.710026,[ 2 44] ; [ 8 63],[ 3.93162393 42.06837607] ; [ 6.06837607 64.93162393],0
a3,1,0.284465,1.145635,[25 21] ; [45 25],[27.75862069 18.24137931] ; [42.24137931 27.75862069],0
n3,1,0.301204,1.068855,[13  5] ; [19 14],[11.29411765  6.70588235] ; [20.70588235 12.29411765],0
n1,1,0.310576,1.028226,[ 5 12] ; [15 19],[ 6.66666667 10.33333333] ; [13.33333333 20.66666667],0
a4,1,0.321459,0.983001,[14 32] ; [28 43],[16.51282051 29.48717949] ; [25.48717949 45.51282051],0
p5,1,0.322049,0.980608,[ 2 43] ; [ 1 69],[ 1.17391304 43.82608696] ; [ 1.82608696 68.17391304],0
v2,1,0.327571,0.958477,[19 23] ; [24 43],[16.56880734 25.43119266] ; [26.43119266 40.56880734],0
d4,1,0.357041,0.848276,[28 16] ; [51 20],[30.22608696 13.77391304] ; [48.77391304 22.22608696],0
p1,1,0.358379,0.843566,[ 1 45] ; [ 4 66],[ 1.98275862 44.01724138] ; [ 3.01724138 66.98275862],0
a8,1,0.371982,0.797033,[ 6 36] ; [ 6 62],[ 4.58181818 37.41818182] ; [ 7.41818182 60.58181818],0
u3,1,0.499679,0.455619,[12  8] ; [13 13],[10.86956522  9.13043478] ; [14.13043478 11.86956522],0
a5,1,0.501762,0.451207,[23 23] ; [40 31],[24.76923077 21.23076923] ; [38.23076923 32.76923077],0
u1,1,0.521553,0.410822,[ 4 42] ; [ 4 67],[ 3.14529915 42.85470085] ; [ 4.85470085 66.14529915],0
p9,1,0.537976,0.379303,[28 18] ; [38 31],[26.4 19.6] ; [39.6 29.4],0
d3,1,0.5953,0.282144,[27 17] ; [40 31],[25.63478261 18.36521739] ; [41.36521739 29.63478261],0
n4,1,0.650568,0.205185,[24 22] ; [34 37],[22.8034188 23.1965812] ; [35.1965812 35.8034188],0
a6,1,0.674646,0.176216,[29 16] ; [43 28],[27.93103448 17.06896552] ; [44.06896552 26.93103448],0
v1,1,0.740976,0.109271,[15 29] ; [26 44],[15.8245614 28.1754386] ; [25.1754386 44.8245614],0
s4,1,0.768703,0.086479,[ 5 41] ; [ 9 62],[ 5.5042735 40.4957265] ; [ 8.4957265 62.5042735],0
b4,1,0.777953,0.079517,[26 20] ; [42 29],[26.73504274 19.26495726] ; [41.26495726 29.73504274],0
a7,1,0.784201,0.074993,[28 18] ; [45 26],[28.7008547 17.2991453] ; [44.2991453 26.7008547],0
d2,1,0.788181,0.072186,[16 29] ; [27 44],[16.68103448 28.31896552] ; [26.31896552 44.68103448],0
p12,1,0.811231,0.057044,[ 1 45] ; [ 2 67],[ 1.2 44.8] ; [ 1.8 67.2],0
r1,1,0.839651,0.040941,[30 16] ; [45 26],[29.48717949 16.51282051] ; [45.51282051 25.48717949],0
r4,1,0.840474,0.040517,[27 19] ; [43 28],[27.52136752 18.47863248] ; [42.47863248 28.52136752],0
d1,1,0.853395,0.034147,[18 28] ; [29 42],[18.47863248 27.52136752] ; [28.52136752 42.47863248],0
d5,1,0.860802,0.030749,[31 14] ; [50 21],[31.42241379 13.57758621] ; [49.57758621 21.42241379],0
a2,1,0.872816,0.025626,[ 6 40] ; [10 61],[ 6.29059829 39.70940171] ; [ 9.70940171 61.29059829],0
s5,1,0.965974,0.00182,[ 7 39] ; [10 57],[ 6.92035398 39.07964602] ; [10.07964602 56.92035398],0
