Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,32.726598,[234 192] ; [21 73],[208.90384615 217.09615385] ; [46.09615385 47.90384615],1
p9,1,0.0,27.182544,[364  65] ; [57 36],[345.99425287  83.00574713] ; [75.00574713 17.99425287],1
p4,1,0.0,26.893073,[262 170] ; [29 64],[239.45142857 192.54857143] ; [51.54857143 41.45142857],1
p7,1,0.0,26.644346,[282 146] ; [33 57],[260.27027027 167.72972973] ; [54.72972973 35.27027027],1
p10,1,1e-06,24.990933,[348  81] ; [53 40],[329.55747126  99.44252874] ; [71.44252874 21.55747126],1
p11,1,0.000247,13.434103,[359  75] ; [62 32],[346.04924242  87.95075758] ; [74.95075758 19.04924242],1
d5,1,0.000603,11.766525,[357  76] ; [62 31],[344.91825095  88.08174905] ; [74.08174905 18.91825095],1
d3,1,0.00066,11.599811,[311 122] ; [50 43],[297.1730038 135.8269962] ; [63.8269962 29.1730038],1
p6,1,0.000885,11.054015,[144 284] ; [15 78],[130.61804223 297.38195777] ; [28.38195777 64.61804223],1
v1,1,0.001078,10.688819,[224 199] ; [31 60],[209.8540856 213.1459144] ; [45.1459144 45.8540856],0
a6,1,0.002521,9.125541,[320 114] ; [54 39],[308. 126.] ; [66. 27.],0
a5,1,0.004364,8.125605,[314 120] ; [54 40],[302.48484848 131.51515152] ; [65.51515152 28.48484848],0
r3,1,0.006243,7.478758,[430   3] ; [90  4],[427.24857685   5.75142315] ; [92.75142315  1.24857685],0
n4,1,0.008194,6.990671,[337  96] ; [61 33],[327.00948767 105.99051233] ; [70.99051233 23.00948767],0
n1,1,0.008611,6.901678,[22 61] ; [15 13],[27.66666667 55.33333333] ; [ 9.33333333 18.66666667],0
p3,1,0.008834,6.85606,[207 226] ; [31 63],[195.5483871 237.4516129] ; [42.4516129 51.5483871],0
a7,1,0.020557,5.36398,[338  94] ; [63 31],[329.33840304 102.66159696] ; [71.66159696 22.33840304],0
p1,1,0.021742,5.266335,[ 32 401] ; [ 1 93],[ 27.11385199 405.88614801] ; [ 5.88614801 88.11385199],0
v4,1,0.023224,5.151699,[423   9] ; [88  6],[419.68060837  12.31939163] ; [91.31939163  2.68060837],0
u4,1,0.04866,3.887033,[  8 426] ; [ 5 89],[ 10.68560606 423.31439394] ; [ 2.31439394 91.68560606],0
b1,1,0.050849,3.813248,[152 282] ; [43 51],[160.28409091 273.71590909] ; [34.71590909 59.28409091],0
d4,1,0.057805,3.599262,[350  83] ; [67 26],[343.27186312  89.72813688] ; [73.72813688 19.27186312],0
n6,1,0.083191,3.001434,[360  73] ; [71 23],[354.12333966  78.87666034] ; [76.87666034 17.12333966],0
n5,1,0.109327,2.563927,[318 113] ; [61 32],[311.73473282 119.26526718] ; [67.26526718 25.73473282],0
v2,1,0.130764,2.283412,[234 180] ; [43 47],[227.53571429 186.46428571] ; [49.46428571 40.53571429],0
p12,1,0.144077,2.133865,[ 25 406] ; [ 2 92],[ 22.16571429 408.83428571] ; [ 4.83428571 89.16571429],0
a3,1,0.21019,1.570119,[299 134] ; [58 35],[293.88022814 139.11977186] ; [63.11977186 29.88022814],0
r2,1,0.213387,1.548296,[422   9] ; [89  4],[420.30725191  10.69274809] ; [90.69274809  2.30725191],0
a8,1,0.226197,1.464614,[ 58 331] ; [ 9 81],[ 54.41127349 334.58872651] ; [12.58872651 77.41127349],0
d1,1,0.237261,1.396795,[246 188] ; [47 47],[240.83712121 193.16287879] ; [52.16287879 41.83712121],0
r1,1,0.266392,1.235232,[369  63] ; [76 18],[365.47528517  66.52471483] ; [79.52471483 14.47528517],0
s1,1,0.288269,1.127687,[ 10 418] ; [ 4 89],[ 11.50095969 416.49904031] ; [ 2.49904031 90.50095969],0
s6,1,0.295523,1.094288,[254 176] ; [50 44],[249.46564885 180.53435115] ; [54.53435115 39.46564885],0
