Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,30.601307,[ 13 101] ; [16 11],[23.44680851 90.55319149] ; [ 5.55319149 21.44680851],1
p6,1,0.014661,5.956721,[ 10 103] ; [ 7 20],[13.72142857 99.27857143] ; [ 3.27857143 23.72142857],0
p11,1,0.031495,4.625783,[54 60] ; [19  8],[59.0212766 54.9787234] ; [13.9787234 13.0212766],0
b1,1,0.161683,1.958417,[59 55] ; [18  9],[62.25531915 51.74468085] ; [14.74468085 12.25531915],0
